Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,13,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
2,96372106,13,10637297,1,60,17.52216672897339,92,115,23,104,92,115,23,104,0.0,False
3,96372106,13,10637298,1,60,5.624951124191284,97,114,17,110,97,114,17,110,0.0,False
4,96372106,13,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
5,96372106,13,10637300,1,60,4.737269878387451,104,125,21,116,104,125,21,116,0.0,False
6,96372106,13,10637301,1,60,0.4289090633392334,78,100,22,90,78,100,22,90,0.0,False
7,96372106,13,10637302,1,60,11.664790153503418,110,129,19,121,110,129,19,121,0.0,False
8,96372106,13,10637303,1,60,0.2743077278137207,83,108,25,95,83,108,25,95,0.0,False
9,96372106,13,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
10,96372106,13,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
11,96372106,13,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
12,96372106,13,10637307,1,60,8.684766292572021,91,114,23,105,91,114,23,105,0.0,False
13,96372106,13,10637308,1,60,7.7792439460754395,100,124,24,112,100,124,24,112,0.0,False
14,96372106,13,10637309,1,60,5.9072253704071045,106,124,18,117,106,124,18,117,0.0,False
15,96372106,13,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
16,96372106,13,10637311,1,60,0.40790867805480957,99,125,26,106,99,125,26,106,0.0,False
17,96372106,13,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
18,96372106,13,10637313,1,60,1.3533446788787842,98,119,21,110,98,119,21,110,0.0,False
19,96372106,13,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
20,96372106,13,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
21,96372106,13,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
22,96372106,13,10637317,1,60,0.9733943939208984,84,106,22,99,84,106,22,99,0.0,False
23,96372106,13,10637318,1,60,0.336153507232666,80,100,20,93,80,100,20,93,0.0,False
24,96372106,13,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
25,96372106,13,10637320,1,60,0.10675883293151855,74,91,17,85,74,91,17,85,0.0,False
26,96372106,13,10637321,1,60,2.1352856159210205,90,115,25,102,90,115,25,102,0.0,False
27,96372106,13,10637322,1,60,6.28119421005249,92,112,20,100,92,112,20,100,0.0,False
28,96372106,13,10637323,1,60,7.3573150634765625,103,121,18,113,103,121,18,113,0.0,False
29,96372106,13,10637324,1,60,4.665572166442871,82,97,15,90,82,97,15,90,0.0,False
30,96372106,13,10637325,1,60,9.72403335571289,82,105,23,98,82,105,23,98,0.0,False
31,96372106,13,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
32,96372106,13,10637327,1,60,11.741587162017822,83,102,19,94,83,102,19,94,0.0,False
33,96372106,13,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
34,96372106,13,10637329,1,60,3.298175811767578,98,126,28,106,98,126,28,106,0.0,False
35,96372106,13,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
36,96372106,13,10637331,1,60,0.5644915103912354,74,92,18,81,74,92,18,81,0.0,False
37,96372106,13,10637332,1,60,0.21342873573303223,67,83,16,72,67,83,16,72,0.0,False
38,96372106,13,10637333,1,60,0.7350332736968994,87,111,24,100,87,111,24,100,0.0,False
39,96372106,13,10637334,1,60,1.181830883026123,92,114,22,103,92,114,22,103,0.0,False
40,96372106,13,10637335,1,60,0.45976924896240234,71,90,19,78,71,90,19,78,0.0,False
41,96372106,13,10637336,1,60,41.15088152885437,122,144,22,135,122,144,22,135,0.0,False
42,96372106,13,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
43,96372106,13,10637338,1,60,23.16202735900879,89,113,24,101,89,113,24,101,0.0,False
44,96372106,13,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
45,96372106,13,10637340,1,60,50.833003520965576,95,118,23,113,95,118,23,113,0.0,False
46,96372106,13,10637341,1,60,0.4228675365447998,73,92,19,83,73,92,19,83,0.0,False
47,96372106,13,10637342,1,60,0.5006608963012695,92,111,19,99,92,111,19,99,0.0,False
48,96372106,13,10637343,1,60,2.089465856552124,72,96,24,86,72,96,24,86,0.0,False
49,96372106,13,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
50,96372106,13,10637345,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
