Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,8,10637296,1,60,0.11623120307922363,51,64,13,57,55,56,1,56,0.75,True
2,96372106,8,10637297,1,60,0.44954752922058105,58,71,13,65,68,69,1,68,0.75,True
3,96372106,8,10637298,1,60,0.16807985305786133,56,65,9,62,63,64,1,64,0.75,True
4,96372106,8,10637299,1,60,0.959073543548584,61,79,18,70,69,70,1,69,0.75,True
5,96372106,8,10637300,1,60,0.4710423946380615,65,81,16,70,68,72,4,68,0.75,True
6,96372106,8,10637301,1,60,0.18375444412231445,44,62,18,57,56,56,0,56,0.75,True
7,96372106,8,10637302,1,60,0.8044650554656982,68,83,15,77,75,75,0,75,0.75,True
8,96372106,8,10637303,1,60,0.0243377685546875,47,60,13,54,53,55,2,54,0.75,True
9,96372106,8,10637304,1,60,0.03381657600402832,38,53,15,45,46,46,0,46,0.75,True
10,96372106,8,10637305,1,60,3.9637839794158936,52,65,13,60,57,57,0,57,0.75,True
11,96372106,8,10637306,1,60,0.22805190086364746,55,72,17,61,63,63,0,63,0.75,True
12,96372106,8,10637307,1,60,0.15430235862731934,54,75,21,66,62,64,2,63,0.75,True
13,96372106,8,10637308,1,60,0.3119943141937256,65,83,18,77,78,78,0,78,0.75,True
14,96372106,8,10637309,1,60,0.08602118492126465,50,65,15,59,58,58,0,58,0.75,True
15,96372106,8,10637310,1,60,3.300535202026367,61,78,17,73,70,70,0,70,0.75,True
16,96372106,8,10637311,1,60,0.02466106414794922,53,69,16,57,56,57,1,57,0.75,True
17,96372106,8,10637312,1,60,0.28341054916381836,47,58,11,52,52,52,0,52,0.75,True
18,96372106,8,10637313,1,60,0.18099379539489746,58,72,14,65,65,65,0,65,0.75,True
19,96372106,8,10637314,1,60,0.3315770626068115,60,80,20,68,66,67,1,67,0.75,True
20,96372106,8,10637315,1,60,0.15783333778381348,69,91,22,80,77,79,2,78,0.75,True
21,96372106,8,10637316,1,60,1.0448534488677979,68,88,20,80,80,81,1,81,0.75,True
22,96372106,8,10637317,1,60,0.07283496856689453,58,77,19,70,67,68,1,67,0.75,True
23,96372106,8,10637318,1,60,0.03430032730102539,41,54,13,46,45,47,2,46,0.75,True
24,96372106,8,10637319,1,60,3.4942989349365234,67,80,13,72,71,72,1,72,0.75,True
25,96372106,8,10637320,1,60,0.030589818954467773,40,53,13,47,47,48,1,47,0.75,True
26,96372106,8,10637321,1,60,0.06025981903076172,47,64,17,58,55,56,1,55,0.75,True
27,96372106,8,10637322,1,60,0.27825498580932617,59,71,12,67,63,64,1,63,0.75,True
28,96372106,8,10637323,1,60,0.41210389137268066,61,75,14,72,70,71,1,71,0.75,True
29,96372106,8,10637324,1,60,0.06119537353515625,42,52,10,48,48,49,1,48,0.75,True
30,96372106,8,10637325,1,60,0.3319532871246338,52,67,15,57,56,56,0,56,0.75,True
31,96372106,8,10637326,1,60,0.6689414978027344,69,85,16,73,72,74,2,72,0.75,True
32,96372106,8,10637327,1,60,0.09110164642333984,48,61,13,54,52,53,1,52,0.75,True
33,96372106,8,10637328,1,60,0.0649423599243164,56,71,15,63,64,65,1,64,0.75,True
34,96372106,8,10637329,1,60,0.11173844337463379,52,68,16,55,56,56,0,56,0.75,True
35,96372106,8,10637330,1,60,0.642113208770752,62,77,15,68,72,72,0,72,0.75,True
36,96372106,8,10637331,1,60,0.17371106147766113,42,53,11,45,48,48,0,48,0.75,True
37,96372106,8,10637332,1,60,0.029767751693725586,38,52,14,45,45,45,0,45,0.75,True
38,96372106,8,10637333,1,60,0.26654767990112305,54,68,14,61,60,61,1,60,0.75,True
39,96372106,8,10637334,1,60,0.0974876880645752,52,74,22,65,63,64,1,64,0.75,True
40,96372106,8,10637335,1,60,0.11253237724304199,44,54,10,49,48,50,2,49,0.75,True
41,96372106,8,10637336,1,60,0.6841390132904053,70,85,15,78,78,79,1,79,0.75,True
42,96372106,8,10637337,1,60,0.06471395492553711,44,59,15,50,47,48,1,48,0.75,True
43,96372106,8,10637338,1,60,1.8646440505981445,60,69,9,64,60,60,0,60,0.75,True
44,96372106,8,10637339,1,60,1.9931631088256836,68,86,18,74,75,75,0,75,0.75,True
45,96372106,8,10637340,1,60,0.2274186611175537,50,59,9,56,55,55,0,55,0.75,True
46,96372106,8,10637341,1,60,0.0457310676574707,47,65,18,61,57,59,2,58,0.75,True
47,96372106,8,10637342,1,60,0.05362248420715332,51,69,18,57,57,57,0,57,0.75,True
48,96372106,8,10637343,1,60,0.015975236892700195,41,55,14,51,50,51,1,51,0.75,True
49,96372106,8,10637344,1,60,0.17291641235351562,53,67,14,59,57,57,0,57,0.75,True
50,96372106,8,10637345,1,60,0.45506834983825684,64,79,15,72,71,72,1,71,0.75,True
