Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,1,60,0.5785727500915527,69,87,18,69,69,80,11,69,0.25,uniform,False
2,96372106,11,10637297,1,60,0.8692541122436523,76,94,18,76,76,89,13,76,0.25,uniform,False
3,96372106,11,10637298,1,60,3.838582754135132,83,95,12,83,83,89,6,83,0.25,uniform,False
4,96372106,11,10637299,1,60,43.359987020492554,79,100,21,79,79,89,10,79,0.25,uniform,False
5,96372106,11,10637300,1,60,1.6950321197509766,88,106,18,88,88,95,7,88,0.25,uniform,False
6,96372106,11,10637301,1,60,2.4862735271453857,71,91,20,71,71,77,6,71,0.25,uniform,False
7,96372106,11,10637302,1,60,3.9433083534240723,95,116,21,95,95,102,7,95,0.25,uniform,False
8,96372106,11,10637303,1,60,0.21252155303955078,63,82,19,63,63,69,6,63,0.25,uniform,False
9,96372106,11,10637304,1,60,0.14765572547912598,49,67,18,49,49,59,10,49,0.25,uniform,False
10,96372106,11,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
11,96372106,11,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
12,96372106,11,10637307,1,60,6.522851228713989,76,95,19,76,76,84,8,76,0.25,uniform,False
13,96372106,11,10637308,1,60,0.5834503173828125,78,102,24,78,78,86,8,78,0.25,uniform,False
14,96372106,11,10637309,1,60,3.523991346359253,81,100,19,81,81,94,13,81,0.25,uniform,False
15,96372106,11,10637310,1,60,39.85102295875549,82,100,18,82,82,90,8,82,0.25,uniform,False
16,96372106,11,10637311,1,60,0.5512592792510986,81,101,20,81,81,91,10,81,0.25,uniform,False
17,96372106,11,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
18,96372106,11,10637313,1,60,1.1729605197906494,80,98,18,80,80,85,5,80,0.25,uniform,False
19,96372106,11,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
20,96372106,11,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
21,96372106,11,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
22,96372106,11,10637317,1,60,1.2716987133026123,78,100,22,78,78,95,17,78,0.25,uniform,False
23,96372106,11,10637318,1,60,0.7005398273468018,63,83,20,63,63,69,6,63,0.25,uniform,False
24,96372106,11,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
25,96372106,11,10637320,1,60,0.30113744735717773,67,82,15,67,67,72,5,67,0.25,uniform,False
26,96372106,11,10637321,1,60,5.531469106674194,69,88,19,69,69,77,8,69,0.25,uniform,False
27,96372106,11,10637322,1,60,11.574679851531982,78,93,15,78,78,82,4,78,0.25,uniform,False
28,96372106,11,10637323,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
29,96372106,11,10637324,1,60,0.6782562732696533,67,82,15,67,67,73,6,67,0.25,uniform,False
30,96372106,11,10637325,1,60,4.945105314254761,65,85,20,65,65,69,4,65,0.25,uniform,False
31,96372106,11,10637326,1,60,1.5426812171936035,75,94,19,75,75,84,9,75,0.25,uniform,False
32,96372106,11,10637327,1,60,0.5978777408599854,69,86,17,69,69,74,5,69,0.25,uniform,False
33,96372106,11,10637328,1,60,0.9256021976470947,75,98,23,75,75,89,14,75,0.25,uniform,False
34,96372106,11,10637329,1,60,3.6822712421417236,81,100,19,81,81,87,6,81,0.25,uniform,False
35,96372106,11,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
36,96372106,11,10637331,1,60,1.0733458995819092,63,77,14,63,63,68,5,63,0.25,uniform,False
37,96372106,11,10637332,1,60,0.32305908203125,57,68,11,57,57,61,4,57,0.25,uniform,False
38,96372106,11,10637333,1,60,0.8479037284851074,74,92,18,74,74,82,8,74,0.25,uniform,False
39,96372106,11,10637334,1,60,0.6561906337738037,75,101,26,75,75,83,8,75,0.25,uniform,False
40,96372106,11,10637335,1,60,0.4920988082885742,63,80,17,63,63,70,7,63,0.25,uniform,False
41,96372106,11,10637336,1,60,37.61203694343567,96,117,21,96,96,104,8,96,0.25,uniform,False
42,96372106,11,10637337,1,60,0.2855648994445801,61,80,19,61,61,74,13,61,0.25,uniform,False
43,96372106,11,10637338,1,60,3.127260208129883,77,96,19,77,77,85,8,77,0.25,uniform,False
44,96372106,11,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
45,96372106,11,10637340,1,60,32.838828802108765,80,95,15,80,80,88,8,80,0.25,uniform,False
46,96372106,11,10637341,1,60,0.7086389064788818,66,82,16,66,66,72,6,66,0.25,uniform,False
47,96372106,11,10637342,1,60,0.26484036445617676,71,88,17,71,71,76,5,71,0.25,uniform,False
48,96372106,11,10637343,1,60,1.182140827178955,63,84,21,63,63,70,7,63,0.25,uniform,False
49,96372106,11,10637344,1,60,26.26979374885559,77,96,19,77,77,84,7,77,0.25,uniform,False
50,96372106,11,10637345,1,60,1.869391918182373,83,103,20,83,83,93,10,83,0.25,uniform,False
