Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,1,60,0.7123768329620361,65,81,16,81,65,81,16,81,0.0,uniform,False
2,96372106,10,10637297,1,60,3.3794260025024414,70,90,20,90,70,90,20,90,0.0,uniform,False
3,96372106,10,10637298,1,60,0.9468743801116943,72,83,11,83,72,83,11,83,0.0,uniform,False
4,96372106,10,10637299,1,60,38.10809803009033,77,97,20,97,77,97,20,97,0.0,uniform,False
5,96372106,10,10637300,1,60,1.9982786178588867,79,96,17,96,79,96,17,96,0.0,uniform,False
6,96372106,10,10637301,1,60,1.9116859436035156,56,72,16,72,56,72,16,72,0.0,uniform,False
7,96372106,10,10637302,1,60,6.487145662307739,88,108,20,108,88,108,20,108,0.0,uniform,False
8,96372106,10,10637303,1,60,0.0742635726928711,57,73,16,73,57,73,16,73,0.0,uniform,False
9,96372106,10,10637304,1,60,0.12131285667419434,47,65,18,65,47,65,18,65,0.0,uniform,False
10,96372106,10,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
11,96372106,10,10637306,1,60,27.80787181854248,79,89,10,89,79,89,10,89,0.0,uniform,False
12,96372106,10,10637307,1,60,6.215354919433594,73,90,17,90,73,90,17,90,0.0,uniform,False
13,96372106,10,10637308,1,60,0.5709688663482666,77,100,23,100,77,100,23,100,0.0,uniform,False
14,96372106,10,10637309,1,60,1.1466419696807861,75,95,20,95,75,95,20,95,0.0,uniform,False
15,96372106,10,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
16,96372106,10,10637311,1,60,0.39154863357543945,70,86,16,86,70,86,16,86,0.0,uniform,False
17,96372106,10,10637312,1,60,1.1112732887268066,56,69,13,69,56,69,13,69,0.0,uniform,False
18,96372106,10,10637313,1,60,1.04091215133667,78,96,18,96,78,96,18,96,0.0,uniform,False
19,96372106,10,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
20,96372106,10,10637315,1,60,1.268082857131958,83,102,19,102,83,102,19,102,0.0,uniform,False
21,96372106,10,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
22,96372106,10,10637317,1,60,1.1777918338775635,75,96,21,96,75,96,21,96,0.0,uniform,False
23,96372106,10,10637318,1,60,0.16062450408935547,56,75,19,75,56,75,19,75,0.0,uniform,False
24,96372106,10,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
25,96372106,10,10637320,1,60,0.22990918159484863,60,74,14,74,60,74,14,74,0.0,uniform,False
26,96372106,10,10637321,1,60,5.201374053955078,64,82,18,82,64,82,18,82,0.0,uniform,False
27,96372106,10,10637322,1,60,1.5052881240844727,70,85,15,85,70,85,15,85,0.0,uniform,False
28,96372106,10,10637323,1,60,18.633859157562256,79,97,18,97,79,97,18,97,0.0,uniform,False
29,96372106,10,10637324,1,60,0.30724263191223145,56,69,13,69,56,69,13,69,0.0,uniform,False
30,96372106,10,10637325,1,60,4.564818859100342,61,81,20,81,61,81,20,81,0.0,uniform,False
31,96372106,10,10637326,1,60,1.5951786041259766,72,89,17,89,72,89,17,89,0.0,uniform,False
32,96372106,10,10637327,1,60,0.35928797721862793,63,78,15,78,63,78,15,78,0.0,uniform,False
33,96372106,10,10637328,1,60,0.8190042972564697,65,84,19,84,65,84,19,84,0.0,uniform,False
34,96372106,10,10637329,1,60,0.7764742374420166,63,85,22,85,63,85,22,85,0.0,uniform,False
35,96372106,10,10637330,1,60,5.133019685745239,78,94,16,94,78,94,16,94,0.0,uniform,False
36,96372106,10,10637331,1,60,1.0671839714050293,61,75,14,75,61,75,14,75,0.0,uniform,False
37,96372106,10,10637332,1,60,0.21761560440063477,52,67,15,67,52,67,15,67,0.0,uniform,False
38,96372106,10,10637333,1,60,0.4522547721862793,67,82,15,82,67,82,15,82,0.0,uniform,False
39,96372106,10,10637334,1,60,1.9270529747009277,70,94,24,94,70,94,24,94,0.0,uniform,False
40,96372106,10,10637335,1,60,0.42072033882141113,59,74,15,74,59,74,15,74,0.0,uniform,False
41,96372106,10,10637336,1,60,13.634977102279663,84,106,22,106,84,106,22,106,0.0,uniform,False
42,96372106,10,10637337,1,60,0.2635829448699951,56,73,17,73,56,73,17,73,0.0,uniform,False
43,96372106,10,10637338,1,60,2.9721691608428955,71,85,14,85,71,85,14,85,0.0,uniform,False
44,96372106,10,10637339,1,60,2.637559175491333,81,103,22,103,81,103,22,103,0.0,uniform,False
45,96372106,10,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
46,96372106,10,10637341,1,60,0.6599438190460205,60,72,12,72,60,72,12,72,0.0,uniform,False
47,96372106,10,10637342,1,60,0.20683574676513672,67,85,18,85,67,85,18,85,0.0,uniform,False
48,96372106,10,10637343,1,60,0.7581899166107178,60,79,19,79,60,79,19,79,0.0,uniform,False
49,96372106,10,10637344,1,60,6.19389271736145,72,90,18,90,72,90,18,90,0.0,uniform,False
50,96372106,10,10637345,1,60,1.7746520042419434,81,99,18,99,81,99,18,99,0.0,uniform,False
