Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,1,60,0.008984565734863281,37,52,15,52,37,52,15,52,0.0,uniform,True
2,96372106,6,10637297,1,60,0.08278822898864746,37,45,8,45,37,45,8,45,0.0,uniform,True
3,96372106,6,10637298,1,60,0.03395485877990723,41,47,6,47,41,47,6,47,0.0,uniform,True
4,96372106,6,10637299,1,60,1.1968331336975098,47,63,16,63,47,63,16,63,0.0,uniform,True
5,96372106,6,10637300,1,60,0.7479948997497559,54,66,12,66,54,66,12,66,0.0,uniform,True
6,96372106,6,10637301,1,60,0.017962217330932617,32,46,14,46,32,46,14,46,0.0,uniform,True
7,96372106,6,10637302,1,60,0.04787182807922363,52,72,20,72,52,72,20,72,0.0,uniform,True
8,96372106,6,10637303,1,60,0.005983591079711914,32,41,9,41,32,41,9,41,0.0,uniform,True
9,96372106,6,10637304,1,60,0.02593064308166504,33,45,12,45,33,45,12,45,0.0,uniform,True
10,96372106,6,10637305,1,60,0.2214219570159912,40,52,12,52,40,52,12,52,0.0,uniform,True
11,96372106,6,10637306,1,60,0.05590939521789551,40,54,14,54,40,54,14,54,0.0,uniform,True
12,96372106,6,10637307,1,60,0.08278155326843262,44,62,18,62,44,62,18,62,0.0,uniform,True
13,96372106,6,10637308,1,60,0.09870505332946777,44,55,11,55,44,55,11,55,0.0,uniform,True
14,96372106,6,10637309,1,60,0.02792525291442871,33,47,14,47,33,47,14,47,0.0,uniform,True
15,96372106,6,10637310,1,60,3.5794456005096436,51,65,14,65,51,65,14,65,0.0,uniform,True
16,96372106,6,10637311,1,60,0.00997304916381836,42,56,14,56,42,56,14,56,0.0,uniform,True
17,96372106,6,10637312,1,60,0.0269167423248291,33,44,11,44,33,44,11,44,0.0,uniform,True
18,96372106,6,10637313,1,60,0.0877389907836914,42,55,13,55,42,55,13,55,0.0,uniform,True
19,96372106,6,10637314,1,60,0.2363882064819336,46,59,13,59,46,59,13,59,0.0,uniform,True
20,96372106,6,10637315,1,60,0.0169527530670166,46,66,20,66,46,66,20,66,0.0,uniform,True
21,96372106,6,10637316,1,60,0.6782102584838867,53,73,20,73,53,73,20,73,0.0,uniform,True
22,96372106,6,10637317,1,60,0.014009952545166016,39,51,12,51,39,51,12,51,0.0,uniform,True
23,96372106,6,10637318,1,60,0.009973764419555664,27,36,9,36,27,36,9,36,0.0,uniform,True
24,96372106,6,10637319,1,60,0.09277844429016113,51,65,14,65,51,65,14,65,0.0,uniform,True
25,96372106,6,10637320,1,60,0.00997304916381836,30,39,9,39,30,39,9,39,0.0,uniform,True
26,96372106,6,10637321,1,60,0.021940231323242188,32,44,12,44,32,44,12,44,0.0,uniform,True
27,96372106,6,10637322,1,60,0.14363336563110352,39,48,9,48,39,48,9,48,0.0,uniform,True
28,96372106,6,10637323,1,60,0.017955303192138672,37,49,12,49,37,49,12,49,0.0,uniform,True
29,96372106,6,10637324,1,60,0.007977962493896484,35,45,10,45,35,45,10,45,0.0,uniform,True
30,96372106,6,10637325,1,60,0.01196908950805664,34,48,14,48,34,48,14,48,0.0,uniform,True
31,96372106,6,10637326,1,60,0.09374046325683594,48,62,14,62,48,62,14,62,0.0,uniform,True
32,96372106,6,10637327,1,60,0.06981182098388672,42,55,13,55,42,55,13,55,0.0,uniform,True
33,96372106,6,10637328,1,60,0.021942138671875,46,60,14,60,46,60,14,60,0.0,uniform,True
34,96372106,6,10637329,1,60,0.10170364379882812,44,56,12,56,44,56,12,56,0.0,uniform,True
35,96372106,6,10637330,1,60,0.017982006072998047,36,51,15,51,36,51,15,51,0.0,uniform,True
36,96372106,6,10637331,1,60,0.031914710998535156,29,38,9,38,29,38,9,38,0.0,uniform,True
37,96372106,6,10637332,1,60,0.011988401412963867,32,45,13,45,32,45,13,45,0.0,uniform,True
38,96372106,6,10637333,1,60,0.17550992965698242,40,48,8,48,40,48,8,48,0.0,uniform,True
39,96372106,6,10637334,1,60,0.018949508666992188,40,56,16,56,40,56,16,56,0.0,uniform,True
40,96372106,6,10637335,1,60,0.00900721549987793,22,27,5,27,22,27,5,27,0.0,uniform,True
41,96372106,6,10637336,1,60,0.1196584701538086,56,70,14,70,56,70,14,70,0.0,uniform,True
42,96372106,6,10637337,1,60,0.016923904418945312,34,44,10,44,34,44,10,44,0.0,uniform,True
43,96372106,6,10637338,1,60,0.1266646385192871,44,55,11,55,44,55,11,55,0.0,uniform,True
44,96372106,6,10637339,1,60,1.788217544555664,44,58,14,58,44,58,14,58,0.0,uniform,True
45,96372106,6,10637340,1,60,0.01898336410522461,35,46,11,46,35,46,11,46,0.0,uniform,True
46,96372106,6,10637341,1,60,0.010973691940307617,37,49,12,49,37,49,12,49,0.0,uniform,True
47,96372106,6,10637342,1,60,0.007976293563842773,34,42,8,42,34,42,8,42,0.0,uniform,True
48,96372106,6,10637343,1,60,0.005984067916870117,32,41,9,41,32,41,9,41,0.0,uniform,True
49,96372106,6,10637344,1,60,0.08178067207336426,37,50,13,50,37,50,13,50,0.0,uniform,True
50,96372106,6,10637345,1,60,0.05681157112121582,53,69,16,69,53,69,16,69,0.0,uniform,True
