Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,13,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
2,96372106,13,10637297,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
3,96372106,13,10637298,1,60,5.716843605041504,97,114,17,110,105,109,4,106,0.75,True
4,96372106,13,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
5,96372106,13,10637300,1,60,5.681915760040283,104,125,21,116,112,116,4,112,0.75,True
6,96372106,13,10637301,1,60,0.8165581226348877,78,100,22,90,89,92,3,91,0.75,True
7,96372106,13,10637302,1,60,9.865118980407715,110,129,19,121,121,121,0,121,0.75,True
8,96372106,13,10637303,1,60,0.3144724369049072,83,108,25,95,92,93,1,93,0.75,True
9,96372106,13,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
10,96372106,13,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
11,96372106,13,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
12,96372106,13,10637307,1,60,9.824183225631714,91,114,23,105,105,105,0,105,0.75,True
13,96372106,13,10637308,1,60,8.41336703300476,100,124,24,112,112,113,1,112,0.75,True
14,96372106,13,10637309,1,60,10.061543226242065,106,124,18,117,113,115,2,114,0.75,True
15,96372106,13,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
16,96372106,13,10637311,1,60,0.8338403701782227,99,125,26,106,104,107,3,105,0.75,True
17,96372106,13,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
18,96372106,13,10637313,1,60,1.1489691734313965,98,119,21,110,107,111,4,108,0.75,True
19,96372106,13,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
20,96372106,13,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
21,96372106,13,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
22,96372106,13,10637317,1,60,5.48446798324585,84,106,22,99,101,101,0,101,0.75,True
23,96372106,13,10637318,1,60,1.4471156597137451,80,100,20,93,92,93,1,93,0.75,True
24,96372106,13,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
25,96372106,13,10637320,1,60,0.19618606567382812,74,91,17,85,83,85,2,84,0.75,True
26,96372106,13,10637321,1,60,7.123775959014893,90,115,25,102,101,102,1,102,0.75,True
27,96372106,13,10637322,1,60,5.023552417755127,92,112,20,100,99,102,3,101,0.75,True
28,96372106,13,10637323,1,60,9.942052841186523,103,121,18,113,106,108,2,107,0.75,True
29,96372106,13,10637324,1,60,34.46608877182007,82,97,15,90,87,88,1,87,0.75,True
30,96372106,13,10637325,1,60,6.758873224258423,82,105,23,98,96,97,1,96,0.75,True
31,96372106,13,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
32,96372106,13,10637327,1,60,8.076169490814209,83,102,19,94,91,92,1,92,0.75,True
33,96372106,13,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
34,96372106,13,10637329,1,60,2.959888458251953,98,126,28,106,102,104,2,102,0.75,True
35,96372106,13,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
36,96372106,13,10637331,1,60,0.8229498863220215,74,92,18,81,79,80,1,79,0.75,True
37,96372106,13,10637332,1,60,0.2114710807800293,67,83,16,72,69,72,3,71,0.75,True
38,96372106,13,10637333,1,60,1.444666862487793,87,111,24,100,98,99,1,98,0.75,True
39,96372106,13,10637334,1,60,0.8680953979492188,92,114,22,103,95,98,3,96,0.75,True
40,96372106,13,10637335,1,60,0.6857573986053467,71,90,19,78,77,79,2,78,0.75,True
41,96372106,13,10637336,1,60,31.26625394821167,122,144,22,135,133,135,2,134,0.75,True
42,96372106,13,10637337,1,60,76.64558482170105,75,94,19,83,81,81,0,81,0.75,True
43,96372106,13,10637338,1,60,15.601073265075684,89,113,24,101,100,102,2,101,0.75,True
44,96372106,13,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
45,96372106,13,10637340,1,60,52.24738597869873,95,118,23,113,110,112,2,111,0.75,True
46,96372106,13,10637341,1,60,2.403266191482544,73,92,19,83,84,85,1,84,0.75,True
47,96372106,13,10637342,1,60,1.0503380298614502,92,111,19,99,102,105,3,103,0.75,True
48,96372106,13,10637343,1,60,2.78887939453125,72,96,24,86,87,87,0,87,0.75,True
49,96372106,13,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
50,96372106,13,10637345,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
