Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,12,10637296,0,60,0.6791689395904541,68,68,0,68,71,71,0,71,0.75,uniform,True
2,96372106,12,10637297,0,60,0.42885661125183105,69,69,0,69,69,69,0,69,0.75,uniform,True
3,96372106,12,10637298,0,60,0.9394607543945312,71,71,0,71,71,71,0,71,0.75,uniform,True
4,96372106,12,10637299,0,60,0.2802577018737793,71,71,0,71,71,71,0,71,0.75,uniform,True
5,96372106,12,10637300,0,60,0.6103663444519043,79,79,0,79,79,79,0,79,0.75,uniform,True
6,96372106,12,10637301,0,60,0.2922356128692627,65,65,0,65,65,65,0,65,0.75,uniform,True
7,96372106,12,10637302,0,60,0.2573127746582031,85,85,0,85,85,85,0,85,0.75,uniform,True
8,96372106,12,10637303,0,60,0.17650294303894043,62,62,0,62,62,62,0,62,0.75,uniform,True
9,96372106,12,10637304,0,60,0.08377575874328613,49,49,0,49,49,49,0,49,0.75,uniform,True
10,96372106,12,10637305,0,60,2.8283791542053223,69,69,0,69,72,72,0,72,0.75,uniform,True
11,96372106,12,10637306,0,60,0.49169206619262695,73,73,0,73,73,73,0,73,0.75,uniform,True
12,96372106,12,10637307,0,60,0.2603018283843994,67,67,0,67,67,67,0,67,0.75,uniform,True
13,96372106,12,10637308,0,60,0.9125239849090576,72,72,0,72,72,72,0,72,0.75,uniform,True
14,96372106,12,10637309,0,60,0.22139716148376465,69,69,0,69,69,69,0,69,0.75,uniform,True
15,96372106,12,10637310,0,60,0.39194631576538086,72,72,0,72,72,72,0,72,0.75,uniform,True
16,96372106,12,10637311,0,60,0.24231505393981934,72,72,0,72,74,74,0,74,0.75,uniform,True
17,96372106,12,10637312,0,60,9.715006589889526,61,61,0,61,61,61,0,61,0.75,uniform,True
18,96372106,12,10637313,0,60,0.5345935821533203,76,76,0,76,76,76,0,76,0.75,uniform,True
19,96372106,12,10637314,0,60,16.407100439071655,70,70,0,70,70,70,0,70,0.75,uniform,True
20,96372106,12,10637315,0,60,1.1898186206817627,86,86,0,86,86,86,0,86,0.75,uniform,True
21,96372106,12,10637316,0,60,0.3211517333984375,71,71,0,71,71,71,0,71,0.75,uniform,True
22,96372106,12,10637317,0,60,0.20047450065612793,64,64,0,64,64,64,0,64,0.75,uniform,True
23,96372106,12,10637318,0,60,0.07673907279968262,63,63,0,63,63,63,0,63,0.75,uniform,True
24,96372106,12,10637319,0,60,3.3869190216064453,65,65,0,65,67,67,0,67,0.75,uniform,True
25,96372106,12,10637320,0,60,0.11367630958557129,58,58,0,58,58,58,0,58,0.75,uniform,True
26,96372106,12,10637321,0,60,0.35706424713134766,67,67,0,67,67,67,0,67,0.75,uniform,True
27,96372106,12,10637322,0,60,1.115978479385376,69,69,0,69,69,69,0,69,0.75,uniform,True
28,96372106,12,10637323,0,60,30.293951272964478,71,71,0,71,73,73,0,73,0.75,uniform,True
29,96372106,12,10637324,0,60,0.3181126117706299,54,54,0,54,54,54,0,54,0.75,uniform,True
30,96372106,12,10637325,0,60,0.39693641662597656,58,58,0,58,58,58,0,58,0.75,uniform,True
31,96372106,12,10637326,0,60,2.166149377822876,66,66,0,66,66,66,0,66,0.75,uniform,True
32,96372106,12,10637327,0,60,0.5076465606689453,60,60,0,60,60,60,0,60,0.75,uniform,True
33,96372106,12,10637328,0,60,3.7519748210906982,71,71,0,71,71,71,0,71,0.75,uniform,True
34,96372106,12,10637329,0,60,0.6462538242340088,78,78,0,78,78,78,0,78,0.75,uniform,True
35,96372106,12,10637330,0,60,0.8227992057800293,71,71,0,71,71,71,0,71,0.75,uniform,True
36,96372106,12,10637331,0,60,0.12865567207336426,54,54,0,54,54,54,0,54,0.75,uniform,True
37,96372106,12,10637332,0,60,0.0388946533203125,47,47,0,47,47,47,0,47,0.75,uniform,True
38,96372106,12,10637333,0,60,0.10773468017578125,64,64,0,64,64,64,0,64,0.75,uniform,True
39,96372106,12,10637334,0,60,0.27223658561706543,70,70,0,70,70,70,0,70,0.75,uniform,True
40,96372106,12,10637335,0,60,0.04986405372619629,53,53,0,53,53,53,0,53,0.75,uniform,True
41,96372106,12,10637336,0,60,0.5026509761810303,92,92,0,92,92,92,0,92,0.75,uniform,True
42,96372106,12,10637337,0,60,0.15458059310913086,55,55,0,55,55,55,0,55,0.75,uniform,True
43,96372106,12,10637338,0,60,0.06882691383361816,67,67,0,67,67,67,0,67,0.75,uniform,True
44,96372106,12,10637339,0,60,0.6353085041046143,81,81,0,81,81,81,0,81,0.75,uniform,True
45,96372106,12,10637340,0,60,0.9933085441589355,74,74,0,74,74,74,0,74,0.75,uniform,True
46,96372106,12,10637341,0,60,0.5345685482025146,62,62,0,62,62,62,0,62,0.75,uniform,True
47,96372106,12,10637342,0,60,1.9158155918121338,65,65,0,65,65,65,0,65,0.75,uniform,True
48,96372106,12,10637343,0,60,0.1406240463256836,56,56,0,56,56,56,0,56,0.75,uniform,True
49,96372106,12,10637344,0,60,1.843092918395996,62,62,0,62,62,62,0,62,0.75,uniform,True
50,96372106,12,10637345,0,60,26.14403200149536,75,75,0,75,75,75,0,75,0.75,uniform,True
