Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,1,60,6.029755592346191,0.23620343208312988,67,87,20,87,85,85,0,85,1.0,uniform,True
2,96372106,11,10637297,1,60,14.82246732711792,0.3006706237792969,75,97,22,97,95,95,0,95,1.0,uniform,True
3,96372106,11,10637298,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
4,96372106,11,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
5,96372106,11,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
6,96372106,11,10637301,1,60,7.835354328155518,0.4844799041748047,68,91,23,91,88,88,0,88,1.0,uniform,True
7,96372106,11,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
8,96372106,11,10637303,1,60,3.7048604488372803,0.18851613998413086,62,82,20,82,82,82,0,82,1.0,uniform,True
9,96372106,11,10637304,1,60,0.12084007263183594,0.035561323165893555,48,67,19,67,68,68,0,68,1.0,uniform,True
10,96372106,11,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
11,96372106,11,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
12,96372106,11,10637307,1,60,255.0367555618286,4.554566860198975,70,98,28,98,99,99,0,99,1.0,uniform,True
13,96372106,11,10637308,1,60,4.999046087265015,0.3160555362701416,77,100,23,100,103,103,0,103,1.0,uniform,True
14,96372106,11,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
15,96372106,11,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
16,96372106,11,10637311,1,60,7.398165464401245,0.5771546363830566,81,104,23,104,102,102,0,102,1.0,uniform,True
17,96372106,11,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
18,96372106,11,10637313,1,60,268.4217178821564,0.34424352645874023,79,99,20,99,99,99,0,99,1.0,uniform,True
19,96372106,11,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
20,96372106,11,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
21,96372106,11,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
22,96372106,11,10637317,1,60,6.348735094070435,0.29221224784851074,75,98,23,98,99,99,0,99,1.0,uniform,True
23,96372106,11,10637318,1,60,1.0214388370513916,0.0788886547088623,61,83,22,83,80,80,0,80,1.0,uniform,True
24,96372106,11,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
25,96372106,11,10637320,1,60,0.7400314807891846,0.14447855949401855,66,83,17,83,81,81,0,81,1.0,uniform,True
26,96372106,11,10637321,1,60,15.783869504928589,25.094341278076172,66,87,21,87,86,86,0,86,1.0,uniform,True
27,96372106,11,10637322,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
