Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,1,60,1.2707793712615967,96,119,23,106,102,115,13,106,0.25,False
2,96372106,14,10637297,1,60,16.68940830230713,99,122,23,115,110,118,8,115,0.25,False
3,96372106,14,10637298,1,60,6.65022873878479,108,127,19,115,112,121,9,114,0.25,False
4,96372106,14,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
5,96372106,14,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
6,96372106,14,10637301,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
7,96372106,14,10637302,1,60,18.920412063598633,117,138,21,123,118,130,12,123,0.25,False
8,96372106,14,10637303,1,60,2.69580078125,88,113,25,97,91,104,13,97,0.25,False
9,96372106,14,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
10,96372106,14,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
11,96372106,14,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
12,96372106,14,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
13,96372106,14,10637308,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
14,96372106,14,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
15,96372106,14,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
16,96372106,14,10637311,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
17,96372106,14,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
18,96372106,14,10637313,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
19,96372106,14,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
20,96372106,14,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
21,96372106,14,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
22,96372106,14,10637317,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
23,96372106,14,10637318,1,60,0.3380727767944336,87,110,23,99,97,104,7,99,0.25,False
24,96372106,14,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
25,96372106,14,10637320,1,60,0.2025141716003418,84,104,20,94,92,97,5,94,0.25,False
26,96372106,14,10637321,1,60,2.6243038177490234,94,118,24,108,101,109,8,107,0.25,False
27,96372106,14,10637322,1,60,6.751909494400024,98,117,19,107,103,110,7,107,0.25,False
28,96372106,14,10637323,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
29,96372106,14,10637324,1,60,0.9156818389892578,89,110,21,101,97,104,7,101,0.25,False
30,96372106,14,10637325,1,60,10.877859115600586,89,116,27,107,101,112,11,106,0.25,False
31,96372106,14,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
32,96372106,14,10637327,1,60,6.320990324020386,87,106,19,97,90,104,14,97,0.25,False
33,96372106,14,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
34,96372106,14,10637329,1,60,3.8248085975646973,103,131,28,119,111,126,15,119,0.25,False
35,96372106,14,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
36,96372106,14,10637331,1,60,18.66192650794983,90,112,22,106,96,106,10,103,0.25,False
37,96372106,14,10637332,1,60,0.1836872100830078,74,91,17,80,77,85,8,80,0.25,False
38,96372106,14,10637333,1,60,0.589841365814209,98,123,25,112,104,113,9,111,0.25,False
39,96372106,14,10637334,1,60,2.9968361854553223,100,126,26,113,109,120,11,113,0.25,False
40,96372106,14,10637335,1,60,0.7623937129974365,79,102,23,92,87,93,6,91,0.25,False
41,96372106,14,10637336,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
42,96372106,14,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
43,96372106,14,10637338,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
44,96372106,14,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
45,96372106,14,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
46,96372106,14,10637341,1,60,0.6987705230712891,81,100,19,91,83,98,15,91,0.25,False
47,96372106,14,10637342,1,60,0.6513628959655762,102,122,20,112,107,118,11,111,0.25,False
48,96372106,14,10637343,1,60,0.6152877807617188,83,108,25,100,92,103,11,100,0.25,False
49,96372106,14,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,False
50,96372106,14,10637345,1,60,38.50907349586487,104,126,22,118,111,122,11,118,0.25,False
