Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,0,60,0.012198686599731445,32,32,0,32,32,32,0,32,0.75,True
2,96372106,5,10637297,0,60,0.0046727657318115234,22,22,0,22,22,22,0,22,0.75,True
3,96372106,5,10637298,0,60,0.00797724723815918,33,33,0,33,33,33,0,33,0.75,True
4,96372106,5,10637299,0,60,0.008464574813842773,31,31,0,31,31,31,0,31,0.75,True
5,96372106,5,10637300,0,60,0.009089469909667969,38,38,0,38,38,38,0,38,0.75,True
6,96372106,5,10637301,0,60,0.016077280044555664,28,28,0,28,28,28,0,28,0.75,True
7,96372106,5,10637302,0,60,0.01416635513305664,44,44,0,44,44,44,0,44,0.75,True
8,96372106,5,10637303,0,60,0.010850906372070312,25,25,0,25,25,25,0,25,0.75,True
9,96372106,5,10637304,0,60,0.007247209548950195,24,24,0,24,24,24,0,24,0.75,True
10,96372106,5,10637305,0,60,0.008577585220336914,28,28,0,28,28,28,0,28,0.75,True
11,96372106,5,10637306,0,60,0.024410009384155273,30,30,0,30,30,30,0,30,0.75,True
12,96372106,5,10637307,0,60,0.007415056228637695,29,29,0,29,29,29,0,29,0.75,True
13,96372106,5,10637308,0,60,0.014536619186401367,29,29,0,29,29,29,0,29,0.75,True
14,96372106,5,10637309,0,60,0.007500171661376953,29,29,0,29,29,29,0,29,0.75,True
15,96372106,5,10637310,0,60,0.027396440505981445,37,37,0,37,37,37,0,37,0.75,True
16,96372106,5,10637311,0,60,0.011197566986083984,26,26,0,26,26,26,0,26,0.75,True
17,96372106,5,10637312,0,60,0.004810810089111328,22,22,0,22,22,22,0,22,0.75,True
18,96372106,5,10637313,0,60,0.03647303581237793,33,33,0,33,33,33,0,33,0.75,True
19,96372106,5,10637314,0,60,0.05210757255554199,29,29,0,29,29,29,0,29,0.75,True
20,96372106,5,10637315,0,60,0.020131349563598633,35,35,0,35,35,35,0,35,0.75,True
21,96372106,5,10637316,0,60,0.02486562728881836,36,36,0,36,36,36,0,36,0.75,True
22,96372106,5,10637317,0,60,0.007866144180297852,25,25,0,25,25,25,0,25,0.75,True
23,96372106,5,10637318,0,60,0.008003950119018555,24,24,0,24,24,24,0,24,0.75,True
24,96372106,5,10637319,0,60,0.028285980224609375,34,34,0,34,34,34,0,34,0.75,True
25,96372106,5,10637320,0,60,0.0042018890380859375,21,21,0,21,21,21,0,21,0.75,True
26,96372106,5,10637321,0,60,0.010816812515258789,21,21,0,21,21,21,0,21,0.75,True
27,96372106,5,10637322,0,60,0.034371137619018555,27,27,0,27,27,27,0,27,0.75,True
28,96372106,5,10637323,0,60,0.01759958267211914,31,31,0,31,31,31,0,31,0.75,True
29,96372106,5,10637324,0,60,0.005650997161865234,24,24,0,24,24,24,0,24,0.75,True
30,96372106,5,10637325,0,60,0.00508427619934082,23,23,0,23,23,23,0,23,0.75,True
31,96372106,5,10637326,0,60,0.023377180099487305,30,30,0,30,30,30,0,30,0.75,True
32,96372106,5,10637327,0,60,0.007197856903076172,28,28,0,28,28,28,0,28,0.75,True
33,96372106,5,10637328,0,60,0.011177301406860352,33,33,0,33,33,33,0,33,0.75,True
34,96372106,5,10637329,0,60,0.019237279891967773,31,31,0,31,31,31,0,31,0.75,True
35,96372106,5,10637330,0,60,0.004435539245605469,21,21,0,21,21,21,0,21,0.75,True
36,96372106,5,10637331,0,60,0.007533073425292969,20,20,0,20,20,20,0,20,0.75,True
37,96372106,5,10637332,0,60,0.00492548942565918,24,24,0,24,24,24,0,24,0.75,True
38,96372106,5,10637333,0,60,0.006152629852294922,26,26,0,26,26,26,0,26,0.75,True
39,96372106,5,10637334,0,60,0.005227565765380859,27,27,0,27,27,27,0,27,0.75,True
40,96372106,5,10637335,0,60,0.0019345283508300781,11,11,0,11,11,11,0,11,0.75,True
41,96372106,5,10637336,0,60,0.01193380355834961,41,41,0,41,41,41,0,41,0.75,True
42,96372106,5,10637337,0,60,0.010774374008178711,24,24,0,24,24,24,0,24,0.75,True
43,96372106,5,10637338,0,60,0.011589527130126953,32,32,0,32,32,32,0,32,0.75,True
44,96372106,5,10637339,0,60,0.015802621841430664,28,28,0,28,28,28,0,28,0.75,True
45,96372106,5,10637340,0,60,0.00822138786315918,26,26,0,26,26,26,0,26,0.75,True
46,96372106,5,10637341,0,60,0.004928112030029297,24,24,0,24,24,24,0,24,0.75,True
47,96372106,5,10637342,0,60,0.01004791259765625,24,24,0,24,24,24,0,24,0.75,True
48,96372106,5,10637343,0,60,0.004936695098876953,25,25,0,25,25,25,0,25,0.75,True
49,96372106,5,10637344,0,60,0.022258520126342773,25,25,0,25,25,25,0,25,0.75,True
50,96372106,5,10637345,0,60,0.010161876678466797,39,39,0,39,39,39,0,39,0.75,True
