Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
2,96372106,9,10637297,2,60,10.067035675048828,80,110,30,80,80,110,30,80,0.0,uniform,False
3,96372106,9,10637298,2,60,17.723958253860474,77,104,27,77,77,104,27,77,0.0,uniform,False
4,96372106,9,10637299,2,60,24.797205686569214,85,114,29,85,85,114,29,85,0.0,uniform,False
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
6,96372106,9,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
7,96372106,9,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
8,96372106,9,10637303,2,60,0.22613143920898438,57,95,38,57,57,95,38,57,0.0,uniform,False
9,96372106,9,10637304,2,60,0.2716193199157715,57,80,23,57,57,80,23,57,0.0,uniform,False
10,96372106,9,10637305,2,60,22.316103219985962,84,117,33,84,84,117,33,84,0.0,uniform,False
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
12,96372106,9,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
13,96372106,9,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
14,96372106,9,10637309,2,60,0.711010217666626,80,104,24,80,80,104,24,80,0.0,uniform,False
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
16,96372106,9,10637311,2,60,6.273820877075195,74,106,32,74,74,106,32,74,0.0,uniform,False
17,96372106,9,10637312,2,60,17.466399908065796,63,88,25,63,63,88,25,63,0.0,uniform,False
18,96372106,9,10637313,2,60,5.655166149139404,82,117,35,82,82,117,35,82,0.0,uniform,False
19,96372106,9,10637314,2,60,6.5796144008636475,89,124,35,89,89,124,35,89,0.0,uniform,False
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
21,96372106,9,10637316,2,60,35.521645069122314,82,116,34,82,82,116,34,82,0.0,uniform,False
22,96372106,9,10637317,2,60,0.27466654777526855,76,111,35,76,76,111,35,76,0.0,uniform,False
23,96372106,9,10637318,2,60,0.11742734909057617,58,90,32,58,58,90,32,58,0.0,uniform,False
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
25,96372106,9,10637320,2,60,0.35357141494750977,57,88,31,57,57,88,31,57,0.0,uniform,False
26,96372106,9,10637321,2,60,2.301342010498047,67,99,32,67,67,99,32,67,0.0,uniform,False
27,96372106,9,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
28,96372106,9,10637323,2,60,6.640469551086426,85,112,27,85,85,112,27,85,0.0,uniform,False
29,96372106,9,10637324,2,60,2.6697235107421875,59,82,23,59,59,82,23,59,0.0,uniform,False
30,96372106,9,10637325,2,60,35.83641338348389,78,106,28,78,78,106,28,78,0.0,uniform,False
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
32,96372106,9,10637327,2,60,0.10074186325073242,58,94,36,58,58,94,36,58,0.0,uniform,False
33,96372106,9,10637328,2,60,1.1676216125488281,71,100,29,71,71,100,29,71,0.0,uniform,False
34,96372106,9,10637329,2,60,0.6888351440429688,77,112,35,77,77,112,35,77,0.0,uniform,False
35,96372106,9,10637330,2,60,1.3689486980438232,76,113,37,76,76,113,37,76,0.0,uniform,False
36,96372106,9,10637331,2,60,2.8643321990966797,62,92,30,62,62,92,30,62,0.0,uniform,False
37,96372106,9,10637332,2,60,1.1794302463531494,55,75,20,55,55,75,20,55,0.0,uniform,False
38,96372106,9,10637333,2,60,35.54213285446167,74,104,30,74,74,104,30,74,0.0,uniform,False
39,96372106,9,10637334,2,60,0.3642895221710205,75,103,28,75,75,103,28,75,0.0,uniform,False
40,96372106,9,10637335,2,60,3.66725754737854,68,100,32,68,68,100,32,68,0.0,uniform,False
41,96372106,9,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
42,96372106,9,10637337,2,60,0.2777535915374756,55,77,22,55,55,77,22,55,0.0,uniform,False
43,96372106,9,10637338,2,60,22.412567138671875,67,96,29,67,67,96,29,67,0.0,uniform,False
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
45,96372106,9,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
46,96372106,9,10637341,2,60,0.3298940658569336,60,93,33,60,60,93,33,60,0.0,uniform,False
47,96372106,9,10637342,2,60,2.4275176525115967,72,115,43,72,72,115,43,72,0.0,uniform,False
48,96372106,9,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
49,96372106,9,10637344,2,60,24.884334087371826,68,101,33,68,68,101,33,68,0.0,uniform,False
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
