Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
2,96372106,13,10637297,1,60,16.086018562316895,92,115,23,104,99,109,10,104,0.25,uniform,True
3,96372106,13,10637298,1,60,5.341717958450317,97,114,17,110,106,110,4,109,0.25,uniform,True
4,96372106,13,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
5,96372106,13,10637300,1,60,4.770236015319824,104,125,21,116,111,118,7,116,0.25,uniform,True
6,96372106,13,10637301,1,60,0.4817056655883789,78,100,22,90,86,92,6,90,0.25,uniform,True
7,96372106,13,10637302,1,60,11.137260437011719,110,129,19,121,115,125,10,121,0.25,uniform,True
8,96372106,13,10637303,1,60,0.2793121337890625,83,108,25,95,90,103,13,94,0.25,uniform,True
9,96372106,13,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
10,96372106,13,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
11,96372106,13,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
12,96372106,13,10637307,1,60,7.993670463562012,91,114,23,105,98,111,13,105,0.25,uniform,True
13,96372106,13,10637308,1,60,8.124287605285645,100,124,24,112,107,114,7,112,0.25,uniform,True
14,96372106,13,10637309,1,60,6.103678226470947,106,124,18,117,112,117,5,115,0.25,uniform,True
15,96372106,13,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
16,96372106,13,10637311,1,60,0.32410669326782227,99,125,26,106,101,118,17,106,0.25,uniform,True
17,96372106,13,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
18,96372106,13,10637313,1,60,1.2646586894989014,98,119,21,110,101,114,13,110,0.25,uniform,True
19,96372106,13,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
20,96372106,13,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
21,96372106,13,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
22,96372106,13,10637317,1,60,0.9604847431182861,84,106,22,99,88,100,12,98,0.25,uniform,True
23,96372106,13,10637318,1,60,0.3829658031463623,80,100,20,93,86,95,9,92,0.25,uniform,True
24,96372106,13,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
25,96372106,13,10637320,1,60,0.1725773811340332,74,91,17,85,81,86,5,85,0.25,uniform,True
26,96372106,13,10637321,1,60,2.3177778720855713,90,115,25,102,97,107,10,103,0.25,uniform,True
27,96372106,13,10637322,1,60,5.659894227981567,92,112,20,100,97,103,6,100,0.25,uniform,True
28,96372106,13,10637323,1,60,6.682156801223755,103,121,18,113,109,117,8,113,0.25,uniform,True
29,96372106,13,10637324,1,60,4.244632244110107,82,97,15,90,87,92,5,90,0.25,uniform,True
30,96372106,13,10637325,1,60,8.77351999282837,82,105,23,98,89,101,12,97,0.25,uniform,True
31,96372106,13,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
32,96372106,13,10637327,1,60,11.142192602157593,83,102,19,94,93,97,4,96,0.25,uniform,True
33,96372106,13,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
34,96372106,13,10637329,1,60,3.827815294265747,98,126,28,106,104,118,14,108,0.25,uniform,True
35,96372106,13,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
36,96372106,13,10637331,1,60,0.5784392356872559,74,92,18,81,79,87,8,81,0.25,uniform,True
37,96372106,13,10637332,1,60,0.16254520416259766,67,83,16,72,70,74,4,72,0.25,uniform,True
38,96372106,13,10637333,1,60,0.6831481456756592,87,111,24,100,94,105,11,100,0.25,uniform,True
39,96372106,13,10637334,1,60,0.9394867420196533,92,114,22,103,95,107,12,103,0.25,uniform,True
40,96372106,13,10637335,1,60,0.4368314743041992,71,90,19,78,74,82,8,77,0.25,uniform,True
41,96372106,13,10637336,1,60,36.82148361206055,122,144,22,135,125,137,12,133,0.25,uniform,True
42,96372106,13,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
43,96372106,13,10637338,1,60,20.841268301010132,89,113,24,101,95,106,11,101,0.25,uniform,True
44,96372106,13,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
45,96372106,13,10637340,1,60,46.011884450912476,95,118,23,113,103,115,12,114,0.25,uniform,True
46,96372106,13,10637341,1,60,0.40790724754333496,73,92,19,83,80,87,7,84,0.25,uniform,True
47,96372106,13,10637342,1,60,0.5824573040008545,92,111,19,99,95,107,12,101,0.25,uniform,True
48,96372106,13,10637343,1,60,2.038516044616699,72,96,24,86,78,89,11,85,0.25,uniform,True
49,96372106,13,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
50,96372106,13,10637345,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
