Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,10,10637296,0,60,0.18955707550048828,53,53,0,53,53,53,0,53,0.5,True
2,96372106,10,10637297,0,60,0.12360548973083496,57,57,0,57,57,57,0,57,0.5,True
3,96372106,10,10637298,0,60,0.03545403480529785,57,57,0,57,57,57,0,57,0.5,True
4,96372106,10,10637299,0,60,0.04733610153198242,62,62,0,62,62,62,0,62,0.5,True
5,96372106,10,10637300,0,60,0.22282791137695312,66,66,0,66,66,66,0,66,0.5,True
6,96372106,10,10637301,0,60,0.1330549716949463,48,48,0,48,48,48,0,48,0.5,True
7,96372106,10,10637302,0,60,0.0752863883972168,71,71,0,71,71,71,0,71,0.5,True
8,96372106,10,10637303,0,60,0.06664562225341797,50,50,0,50,50,50,0,50,0.5,True
9,96372106,10,10637304,0,60,0.03007674217224121,41,41,0,41,41,41,0,41,0.5,True
10,96372106,10,10637305,0,60,0.13821911811828613,59,59,0,59,59,59,0,59,0.5,True
11,96372106,10,10637306,0,60,0.09168004989624023,58,58,0,58,58,58,0,58,0.5,True
12,96372106,10,10637307,0,60,0.15017414093017578,57,57,0,57,57,57,0,57,0.5,True
13,96372106,10,10637308,0,60,0.10297942161560059,64,64,0,64,64,64,0,64,0.5,True
14,96372106,10,10637309,0,60,0.0558469295501709,60,60,0,60,60,60,0,60,0.5,True
15,96372106,10,10637310,0,60,0.12037801742553711,63,63,0,63,63,63,0,63,0.5,True
16,96372106,10,10637311,0,60,0.052233219146728516,58,58,0,58,58,58,0,58,0.5,True
17,96372106,10,10637312,0,60,0.179168701171875,46,46,0,46,46,46,0,46,0.5,True
18,96372106,10,10637313,0,60,0.25780582427978516,64,64,0,64,64,64,0,64,0.5,True
19,96372106,10,10637314,0,60,4.38975715637207,60,60,0,60,61,61,0,61,0.5,True
20,96372106,10,10637315,0,60,0.33356451988220215,70,70,0,70,72,72,0,72,0.5,True
21,96372106,10,10637316,0,60,0.12483644485473633,59,59,0,59,59,59,0,59,0.5,True
22,96372106,10,10637317,0,60,0.06491231918334961,61,61,0,61,61,61,0,61,0.5,True
23,96372106,10,10637318,0,60,0.016942501068115234,49,49,0,49,49,49,0,49,0.5,True
24,96372106,10,10637319,0,60,0.3215148448944092,59,59,0,59,59,59,0,59,0.5,True
25,96372106,10,10637320,0,60,0.023678064346313477,49,49,0,49,49,49,0,49,0.5,True
26,96372106,10,10637321,0,60,0.11013674736022949,52,52,0,52,51,51,0,51,0.5,True
27,96372106,10,10637322,0,60,0.16073226928710938,58,58,0,58,60,60,0,60,0.5,True
28,96372106,10,10637323,0,60,13.110966205596924,67,67,0,67,67,67,0,67,0.5,True
29,96372106,10,10637324,0,60,0.09676456451416016,45,45,0,45,45,45,0,45,0.5,True
30,96372106,10,10637325,0,60,0.20469284057617188,49,49,0,49,48,48,0,48,0.5,True
31,96372106,10,10637326,0,60,0.08165574073791504,57,57,0,57,57,57,0,57,0.5,True
32,96372106,10,10637327,0,60,0.0223388671875,51,51,0,51,51,51,0,51,0.5,True
33,96372106,10,10637328,0,60,1.7467365264892578,54,54,0,54,54,54,0,54,0.5,True
34,96372106,10,10637329,0,60,0.07842278480529785,55,55,0,55,55,55,0,55,0.5,True
35,96372106,10,10637330,0,60,0.27011632919311523,63,63,0,63,65,65,0,65,0.5,True
36,96372106,10,10637331,0,60,0.02333831787109375,47,47,0,47,47,47,0,47,0.5,True
37,96372106,10,10637332,0,60,0.02883172035217285,44,44,0,44,44,44,0,44,0.5,True
38,96372106,10,10637333,0,60,0.04451322555541992,53,53,0,53,53,53,0,53,0.5,True
39,96372106,10,10637334,0,60,0.06661462783813477,59,59,0,59,59,59,0,59,0.5,True
40,96372106,10,10637335,0,60,0.029859542846679688,48,48,0,48,48,48,0,48,0.5,True
41,96372106,10,10637336,0,60,0.14555573463439941,72,72,0,72,74,74,0,74,0.5,True
42,96372106,10,10637337,0,60,0.08160781860351562,47,47,0,47,47,47,0,47,0.5,True
43,96372106,10,10637338,0,60,0.029466629028320312,59,59,0,59,59,59,0,59,0.5,True
44,96372106,10,10637339,0,60,0.17893743515014648,67,67,0,67,69,69,0,69,0.5,True
45,96372106,10,10637340,0,60,0.3415670394897461,54,54,0,54,54,54,0,54,0.5,True
46,96372106,10,10637341,0,60,0.03489971160888672,50,50,0,50,50,50,0,50,0.5,True
47,96372106,10,10637342,0,60,0.7863824367523193,57,57,0,57,57,57,0,57,0.5,True
48,96372106,10,10637343,0,60,0.04769730567932129,52,52,0,52,52,52,0,52,0.5,True
49,96372106,10,10637344,0,60,0.27824878692626953,55,55,0,55,55,55,0,55,0.5,True
50,96372106,10,10637345,0,60,0.17713451385498047,66,66,0,66,68,68,0,68,0.5,True
