Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,2,60,0.4218714237213135,54,90,36,66,66,66,0,66,1.0,uniform,True
2,96372106,8,10637297,2,60,4.635622978210449,73,101,28,85,81,81,0,81,1.0,uniform,True
3,96372106,8,10637298,2,60,40.67122483253479,69,95,26,81,81,81,0,81,1.0,uniform,True
4,96372106,8,10637299,2,60,10.727359294891357,79,109,30,97,90,90,0,90,1.0,uniform,True
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
6,96372106,8,10637301,2,60,2.3367486000061035,56,86,30,75,73,73,0,73,1.0,uniform,True
7,96372106,8,10637302,2,60,22.903665781021118,81,114,33,97,92,92,0,92,1.0,uniform,True
8,96372106,8,10637303,2,60,0.11070680618286133,52,88,36,70,69,69,0,69,1.0,uniform,True
9,96372106,8,10637304,2,60,0.10673403739929199,50,71,21,60,61,61,0,61,1.0,uniform,True
10,96372106,8,10637305,2,60,6.606360673904419,60,93,33,71,73,73,0,73,1.0,uniform,True
11,96372106,8,10637306,2,60,54.60288763046265,69,99,30,85,83,83,0,83,1.0,uniform,True
12,96372106,8,10637307,2,60,6.112644910812378,75,106,31,86,77,77,0,77,1.0,uniform,True
13,96372106,8,10637308,2,60,40.695127725601196,82,116,34,99,95,95,0,95,1.0,uniform,True
14,96372106,8,10637309,2,60,0.2203962802886963,63,88,25,77,75,75,0,75,1.0,uniform,True
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
16,96372106,8,10637311,2,60,0.10970878601074219,61,96,35,77,74,74,0,74,1.0,uniform,True
17,96372106,8,10637312,2,60,5.106375694274902,56,79,23,67,66,66,0,66,1.0,uniform,True
18,96372106,8,10637313,2,60,2.895264148712158,69,104,35,93,92,92,0,92,1.0,uniform,True
19,96372106,8,10637314,2,60,5.002579689025879,77,110,33,93,87,87,0,87,1.0,uniform,True
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
21,96372106,8,10637316,2,60,13.364244222640991,80,112,32,96,96,96,0,96,1.0,uniform,True
22,96372106,8,10637317,2,60,0.16858196258544922,68,102,34,89,87,87,0,87,1.0,uniform,True
23,96372106,8,10637318,2,60,0.03391218185424805,49,76,27,67,69,69,0,69,1.0,uniform,True
24,96372106,8,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
25,96372106,8,10637320,2,60,0.20439410209655762,47,74,27,56,56,56,0,56,1.0,uniform,True
26,96372106,8,10637321,2,60,0.5395700931549072,58,90,32,76,70,70,0,70,1.0,uniform,True
27,96372106,8,10637322,2,60,21.89960789680481,68,98,30,80,79,79,0,79,1.0,uniform,True
28,96372106,8,10637323,2,60,1.2194666862487793,74,97,23,89,92,92,0,92,1.0,uniform,True
29,96372106,8,10637324,2,60,1.728151559829712,53,70,17,62,59,59,0,59,1.0,uniform,True
30,96372106,8,10637325,2,60,1.340263843536377,65,92,27,80,73,73,0,73,1.0,uniform,True
31,96372106,8,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
32,96372106,8,10637327,2,60,0.14365100860595703,53,84,31,66,64,64,0,64,1.0,uniform,True
33,96372106,8,10637328,2,60,0.6847982406616211,69,97,28,83,82,82,0,82,1.0,uniform,True
34,96372106,8,10637329,2,60,0.40291738510131836,64,94,30,80,81,81,0,81,1.0,uniform,True
35,96372106,8,10637330,2,60,9.917214393615723,70,105,35,86,90,90,0,90,1.0,uniform,True
36,96372106,8,10637331,2,60,0.7633857727050781,49,73,24,58,57,57,0,57,1.0,uniform,True
37,96372106,8,10637332,2,60,0.3938469886779785,48,67,19,58,55,55,0,55,1.0,uniform,True
38,96372106,8,10637333,2,60,5.600817680358887,67,91,24,80,74,74,0,74,1.0,uniform,True
39,96372106,8,10637334,2,60,0.23741793632507324,68,93,25,85,86,86,0,86,1.0,uniform,True
40,96372106,8,10637335,2,60,2.206833600997925,55,84,29,72,69,69,0,69,1.0,uniform,True
41,96372106,8,10637336,2,60,4.825021505355835,80,119,39,97,91,91,0,91,1.0,uniform,True
42,96372106,8,10637337,2,60,0.18726801872253418,52,74,22,63,65,65,0,65,1.0,uniform,True
43,96372106,8,10637338,2,60,45.897780895233154,64,93,29,77,73,73,0,73,1.0,uniform,True
44,96372106,8,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
45,96372106,8,10637340,2,60,34.007030725479126,57,89,32,74,73,73,0,73,1.0,uniform,True
46,96372106,8,10637341,2,60,0.08481073379516602,55,86,31,74,74,74,0,74,1.0,uniform,True
47,96372106,8,10637342,2,60,0.35802793502807617,62,101,39,82,80,80,0,80,1.0,uniform,True
48,96372106,8,10637343,2,60,0.055849313735961914,46,75,29,60,61,61,0,61,1.0,uniform,True
49,96372106,8,10637344,2,60,14.544241189956665,60,89,29,80,76,76,0,76,1.0,uniform,True
50,96372106,8,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
