Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,2,60,0.7180426120758057,54,90,36,66,56,81,25,66,0.25,uniform,False
2,96372106,8,10637297,2,60,10.018031358718872,73,101,28,85,81,88,7,85,0.25,uniform,False
3,96372106,8,10637298,2,60,29.105448484420776,69,95,26,81,77,84,7,81,0.25,uniform,False
4,96372106,8,10637299,2,60,23.64052104949951,79,109,30,97,92,101,9,96,0.25,uniform,False
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
6,96372106,8,10637301,2,60,5.171175956726074,56,86,30,75,68,79,11,74,0.25,uniform,False
7,96372106,8,10637302,2,60,45.70282173156738,81,114,33,97,93,101,8,97,0.25,uniform,False
8,96372106,8,10637303,2,60,0.23210811614990234,52,88,36,70,66,79,13,69,0.25,uniform,False
9,96372106,8,10637304,2,60,0.21333599090576172,50,71,21,60,59,62,3,60,0.25,uniform,False
10,96372106,8,10637305,2,60,7.45483136177063,60,93,33,71,67,81,14,71,0.25,uniform,False
11,96372106,8,10637306,2,60,24.789822101593018,69,99,30,85,79,90,11,85,0.25,uniform,False
12,96372106,8,10637307,2,60,9.747595071792603,75,106,31,86,80,96,16,86,0.25,uniform,False
13,96372106,8,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
14,96372106,8,10637309,2,60,0.43149423599243164,63,88,25,77,70,79,9,77,0.25,uniform,False
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
16,96372106,8,10637311,2,60,0.22912025451660156,61,96,35,77,71,86,15,77,0.25,uniform,False
17,96372106,8,10637312,2,60,8.711923122406006,56,79,23,67,62,69,7,67,0.25,uniform,False
18,96372106,8,10637313,2,60,5.409841775894165,69,104,35,93,84,95,11,93,0.25,uniform,False
19,96372106,8,10637314,2,60,3.6457231044769287,77,110,33,93,85,103,18,93,0.25,uniform,False
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
21,96372106,8,10637316,2,60,33.75740027427673,80,112,32,96,88,105,17,96,0.25,uniform,False
22,96372106,8,10637317,2,60,0.23586273193359375,68,102,34,89,77,93,16,89,0.25,uniform,False
23,96372106,8,10637318,2,60,0.056661128997802734,49,76,27,67,63,68,5,67,0.25,uniform,False
24,96372106,8,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
25,96372106,8,10637320,2,60,0.27620959281921387,47,74,27,56,52,60,8,56,0.25,uniform,False
26,96372106,8,10637321,2,60,1.4461863040924072,58,90,32,76,70,78,8,76,0.25,uniform,False
27,96372106,8,10637322,2,60,39.05000305175781,68,98,30,80,74,88,14,80,0.25,uniform,False
28,96372106,8,10637323,2,60,1.827338457107544,74,97,23,89,84,89,5,89,0.25,uniform,False
29,96372106,8,10637324,2,60,2.607854127883911,53,70,17,62,59,61,2,61,0.25,uniform,False
30,96372106,8,10637325,2,60,1.607686996459961,65,92,27,80,72,91,19,80,0.25,uniform,False
31,96372106,8,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
32,96372106,8,10637327,2,60,0.08867502212524414,53,84,31,66,62,71,9,66,0.25,uniform,False
33,96372106,8,10637328,2,60,1.1033270359039307,69,97,28,83,73,89,16,82,0.25,uniform,False
34,96372106,8,10637329,2,60,0.3207876682281494,64,94,30,80,71,89,18,80,0.25,uniform,False
35,96372106,8,10637330,2,60,1.364624261856079,70,105,35,86,82,92,10,86,0.25,uniform,False
36,96372106,8,10637331,2,60,0.9923324584960938,49,73,24,58,52,65,13,58,0.25,uniform,False
37,96372106,8,10637332,2,60,0.7412984371185303,48,67,19,58,51,65,14,58,0.25,uniform,False
38,96372106,8,10637333,2,60,10.151485443115234,67,91,24,80,74,85,11,79,0.25,uniform,False
39,96372106,8,10637334,2,60,0.22296762466430664,68,93,25,85,76,87,11,83,0.25,uniform,False
40,96372106,8,10637335,2,60,3.605983018875122,55,84,29,72,65,76,11,72,0.25,uniform,False
41,96372106,8,10637336,2,60,1.6323738098144531,80,119,39,97,91,104,13,97,0.25,uniform,False
42,96372106,8,10637337,2,60,0.2847466468811035,52,74,22,63,57,69,12,63,0.25,uniform,False
43,96372106,8,10637338,2,60,21.95759630203247,64,93,29,77,67,85,18,77,0.25,uniform,False
44,96372106,8,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
45,96372106,8,10637340,2,60,4.381037950515747,57,89,32,74,62,85,23,74,0.25,uniform,False
46,96372106,8,10637341,2,60,0.11679601669311523,55,86,31,74,59,77,18,74,0.25,uniform,False
47,96372106,8,10637342,2,60,0.5841021537780762,62,101,39,82,76,84,8,81,0.25,uniform,False
48,96372106,8,10637343,2,60,0.05625128746032715,46,75,29,60,55,63,8,60,0.25,uniform,False
49,96372106,8,10637344,2,60,24.531808137893677,60,89,29,80,79,81,2,80,0.25,uniform,False
50,96372106,8,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
