Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,1,60,0.03490757942199707,45,59,14,53,53,54,1,53,0.75,False
2,96372106,7,10637297,1,60,0.3719503879547119,45,56,11,48,48,48,0,48,0.75,False
3,96372106,7,10637298,1,60,0.04189658164978027,46,54,8,52,51,53,2,52,0.75,False
4,96372106,7,10637299,1,60,1.2058286666870117,58,74,16,65,63,65,2,64,0.75,False
5,96372106,7,10637300,1,60,0.30518364906311035,61,75,14,68,67,68,1,67,0.75,False
6,96372106,7,10637301,1,60,0.025931835174560547,35,51,16,41,41,41,0,41,0.75,False
7,96372106,7,10637302,1,60,0.17252683639526367,59,73,14,65,65,65,0,65,0.75,False
8,96372106,7,10637303,1,60,0.021906375885009766,42,53,11,45,45,45,0,45,0.75,False
9,96372106,7,10637304,1,60,0.03191328048706055,37,51,14,48,48,48,0,48,0.75,False
10,96372106,7,10637305,1,60,5.150219202041626,47,59,12,51,51,51,0,51,0.75,False
11,96372106,7,10637306,1,60,0.12563180923461914,45,59,14,53,52,54,2,53,0.75,False
12,96372106,7,10637307,1,60,0.09176135063171387,49,69,20,56,56,57,1,56,0.75,False
13,96372106,7,10637308,1,60,0.24334073066711426,55,69,14,62,62,62,0,62,0.75,False
14,96372106,7,10637309,1,60,0.0628209114074707,42,58,16,51,50,50,0,50,0.75,False
15,96372106,7,10637310,1,60,3.4926681518554688,56,70,14,60,60,60,0,60,0.75,False
16,96372106,7,10637311,1,60,0.02094411849975586,48,63,15,57,57,58,1,57,0.75,False
17,96372106,7,10637312,1,60,0.11369466781616211,38,49,11,41,41,41,0,41,0.75,False
18,96372106,7,10637313,1,60,0.10573792457580566,50,64,14,55,54,55,1,55,0.75,False
19,96372106,7,10637314,1,60,0.24135637283325195,56,73,17,66,65,67,2,66,0.75,False
20,96372106,7,10637315,1,60,0.07780647277832031,57,76,19,63,63,63,0,63,0.75,False
21,96372106,7,10637316,1,60,0.32512688636779785,61,83,22,72,72,72,0,72,0.75,False
22,96372106,7,10637317,1,60,0.03491020202636719,50,68,18,57,57,58,1,57,0.75,False
23,96372106,7,10637318,1,60,0.02294015884399414,33,44,11,36,36,36,0,36,0.75,False
24,96372106,7,10637319,1,60,4.238680362701416,64,75,11,68,68,69,1,68,0.75,False
25,96372106,7,10637320,1,60,0.012968778610229492,34,46,12,39,38,39,1,39,0.75,False
26,96372106,7,10637321,1,60,0.032907724380493164,39,52,13,43,43,44,1,43,0.75,False
27,96372106,7,10637322,1,60,0.18350934982299805,51,65,14,57,57,58,1,57,0.75,False
28,96372106,7,10637323,1,60,0.09275388717651367,49,63,14,58,58,58,0,58,0.75,False
29,96372106,7,10637324,1,60,0.05085396766662598,40,50,10,43,43,43,0,43,0.75,False
30,96372106,7,10637325,1,60,0.03690075874328613,40,56,16,47,46,47,1,46,0.75,False
31,96372106,7,10637326,1,60,0.23139238357543945,57,73,16,65,65,66,1,65,0.75,False
32,96372106,7,10637327,1,60,0.0738062858581543,45,58,13,53,52,54,2,53,0.75,False
33,96372106,7,10637328,1,60,0.03789687156677246,54,68,14,58,56,58,2,58,0.75,False
34,96372106,7,10637329,1,60,0.11870145797729492,47,60,13,56,56,56,0,56,0.75,False
35,96372106,7,10637330,1,60,0.08073019981384277,48,65,17,58,58,58,0,58,0.75,False
36,96372106,7,10637331,1,60,0.054865121841430664,36,47,11,42,41,42,1,42,0.75,False
37,96372106,7,10637332,1,60,0.020943880081176758,36,49,13,39,38,39,1,39,0.75,False
38,96372106,7,10637333,1,60,0.19148564338684082,43,52,9,49,47,47,0,47,0.75,False
39,96372106,7,10637334,1,60,0.03191518783569336,48,67,19,55,55,56,1,55,0.75,False
40,96372106,7,10637335,1,60,0.02892136573791504,35,45,10,43,43,43,0,43,0.75,False
41,96372106,7,10637336,1,60,0.8866465091705322,66,79,13,73,73,73,0,73,0.75,False
42,96372106,7,10637337,1,60,0.017915010452270508,35,46,11,41,40,41,1,40,0.75,False
43,96372106,7,10637338,1,60,1.770263433456421,53,61,8,59,59,59,0,59,0.75,False
44,96372106,7,10637339,1,60,1.7682881355285645,51,67,16,64,62,63,1,63,0.75,False
45,96372106,7,10637340,1,60,0.19445371627807617,43,54,11,46,45,46,1,46,0.75,False
46,96372106,7,10637341,1,60,0.023920059204101562,45,58,13,51,51,51,0,51,0.75,False
47,96372106,7,10637342,1,60,0.022899866104125977,43,57,14,51,51,51,0,51,0.75,False
48,96372106,7,10637343,1,60,0.008975744247436523,33,42,9,36,36,37,1,36,0.75,False
49,96372106,7,10637344,1,60,0.1017160415649414,42,51,9,48,48,48,0,48,0.75,False
50,96372106,7,10637345,1,60,0.07380032539367676,57,74,17,64,64,65,1,64,0.75,False
