Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,4,60,0.2059955596923828,73,123,50,90,89,100,11,92,0.5,True
2,96372106,7,10637297,4,60,19.43212604522705,81,130,49,106,90,98,8,96,0.5,True
3,96372106,7,10637298,4,60,0.5167646408081055,70,131,61,97,93,99,6,97,0.5,True
4,96372106,7,10637299,4,60,23.77834463119507,108,173,65,148,141,150,9,146,0.5,True
5,96372106,7,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
6,96372106,7,10637301,4,60,0.08212804794311523,65,108,43,92,79,92,13,90,0.5,True
7,96372106,7,10637302,4,60,18.54595708847046,101,160,59,131,132,141,9,136,0.5,True
8,96372106,7,10637303,4,60,1.0375478267669678,78,130,52,107,100,108,8,104,0.5,True
9,96372106,7,10637304,4,60,0.3393137454986572,66,112,46,89,89,94,5,91,0.5,True
10,96372106,7,10637305,4,60,32.323607206344604,84,128,44,110,95,107,12,101,0.5,True
11,96372106,7,10637306,4,60,0.4534304141998291,69,130,61,109,94,112,18,106,0.5,True
12,96372106,7,10637307,4,60,1.7303211688995361,96,150,54,126,122,123,1,123,0.5,True
13,96372106,7,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
14,96372106,7,10637309,4,60,25.702401638031006,78,126,48,96,101,112,11,104,0.5,True
15,96372106,7,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
16,96372106,7,10637311,4,60,0.09543061256408691,83,137,54,113,103,121,18,114,0.5,True
17,96372106,7,10637312,4,60,2.663569927215576,64,105,41,80,83,91,8,84,0.5,True
18,96372106,7,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
19,96372106,7,10637314,4,60,36.59281301498413,99,150,51,124,119,128,9,125,0.5,True
20,96372106,7,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
21,96372106,7,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
22,96372106,7,10637317,4,60,0.19133234024047852,81,140,59,109,108,112,4,111,0.5,True
23,96372106,7,10637318,4,60,0.7437789440155029,62,100,38,78,74,78,4,74,0.5,True
24,96372106,7,10637319,4,60,10.242668628692627,107,163,56,140,133,142,9,140,0.5,True
25,96372106,7,10637320,4,60,0.06036663055419922,61,107,46,82,80,87,7,82,0.5,True
26,96372106,7,10637321,4,60,0.42272186279296875,68,110,42,84,76,86,10,79,0.5,True
27,96372106,7,10637322,4,60,29.16304111480713,109,169,60,132,124,140,16,128,0.5,True
28,96372106,7,10637323,4,60,22.604992628097534,95,151,56,117,112,126,14,116,0.5,True
29,96372106,7,10637324,4,60,56.625157594680786,73,114,41,83,82,86,4,83,0.5,True
30,96372106,7,10637325,4,60,4.309298992156982,72,112,40,90,86,95,9,89,0.5,True
31,96372106,7,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
32,96372106,7,10637327,4,60,0.2567887306213379,74,121,47,97,96,99,3,97,0.5,True
33,96372106,7,10637328,4,60,1.0961833000183105,93,143,50,123,117,122,5,121,0.5,True
34,96372106,7,10637329,4,60,27.013593196868896,79,125,46,103,96,105,9,102,0.5,True
35,96372106,7,10637330,4,60,0.41007184982299805,83,132,49,108,99,104,5,102,0.5,True
36,96372106,7,10637331,4,60,0.23038220405578613,56,97,41,77,73,75,2,74,0.5,True
37,96372106,7,10637332,4,60,4.156174659729004,67,114,47,92,80,90,10,88,0.5,True
38,96372106,7,10637333,4,60,9.626609563827515,77,120,43,100,93,97,4,93,0.5,True
39,96372106,7,10637334,4,60,2.5084967613220215,89,142,53,117,106,113,7,109,0.5,True
40,96372106,7,10637335,4,60,6.485199213027954,60,109,49,91,86,95,9,91,0.5,True
41,96372106,7,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
42,96372106,7,10637337,4,60,0.5495133399963379,50,91,41,71,65,74,9,71,0.5,True
43,96372106,7,10637338,4,60,8.057926654815674,83,130,47,106,103,106,3,106,0.5,True
44,96372106,7,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
45,96372106,7,10637340,4,60,0.24255013465881348,74,111,37,93,88,90,2,90,0.5,True
46,96372106,7,10637341,4,60,0.31987762451171875,79,147,68,110,100,109,9,108,0.5,True
47,96372106,7,10637342,4,60,0.36539363861083984,69,126,57,97,92,102,10,96,0.5,True
48,96372106,7,10637343,4,60,6.242879867553711,74,108,34,85,83,90,7,85,0.5,True
49,96372106,7,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
50,96372106,7,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,True
