Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,0,60,0.6638526916503906,76,76,0,76,78,78,0,78,0.75,True
2,96372106,14,10637297,0,60,0.36501288414001465,78,78,0,78,78,78,0,78,0.75,True
3,96372106,14,10637298,0,60,0.8756527900695801,84,84,0,84,84,84,0,84,0.75,True
4,96372106,14,10637299,0,60,1.9080877304077148,81,81,0,81,82,82,0,82,0.75,True
5,96372106,14,10637300,0,60,0.9530963897705078,91,91,0,91,91,91,0,91,0.75,True
6,96372106,14,10637301,0,60,0.7895433902740479,73,73,0,73,73,73,0,73,0.75,True
7,96372106,14,10637302,0,60,0.14781475067138672,94,94,0,94,94,94,0,94,0.75,True
8,96372106,14,10637303,0,60,0.16189002990722656,72,72,0,72,72,72,0,72,0.75,True
9,96372106,14,10637304,0,60,0.0700521469116211,62,62,0,62,62,62,0,62,0.75,True
10,96372106,14,10637305,0,60,1.3688254356384277,75,75,0,75,75,75,0,75,0.75,True
11,96372106,14,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
12,96372106,14,10637307,0,60,17.097942113876343,76,76,0,76,76,76,0,76,0.75,True
13,96372106,14,10637308,0,60,16.162415266036987,94,94,0,94,96,96,0,96,0.75,True
14,96372106,14,10637309,0,60,1.570847511291504,85,85,0,85,85,85,0,85,0.75,True
15,96372106,14,10637310,0,60,1.126819372177124,82,82,0,82,83,83,0,83,0.75,True
16,96372106,14,10637311,0,60,12.49010968208313,90,90,0,90,90,90,0,90,0.75,True
17,96372106,14,10637312,0,60,21.101362466812134,76,76,0,76,76,76,0,76,0.75,True
18,96372106,14,10637313,0,60,1.3456246852874756,82,82,0,82,82,82,0,82,0.75,True
19,96372106,14,10637314,0,60,39.72302222251892,87,87,0,87,87,87,0,87,0.75,True
20,96372106,14,10637315,0,60,0.6710693836212158,94,94,0,94,94,94,0,94,0.75,True
21,96372106,14,10637316,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
22,96372106,14,10637317,0,60,0.39563846588134766,75,75,0,75,75,75,0,75,0.75,True
23,96372106,14,10637318,0,60,0.35962915420532227,72,72,0,72,72,72,0,72,0.75,True
24,96372106,14,10637319,0,60,2.6822726726531982,78,78,0,78,78,78,0,78,0.75,True
25,96372106,14,10637320,0,60,0.16021060943603516,68,68,0,68,68,68,0,68,0.75,True
26,96372106,14,10637321,0,60,0.278623104095459,77,77,0,77,78,78,0,78,0.75,True
27,96372106,14,10637322,0,60,1.4836719036102295,78,78,0,78,79,79,0,79,0.75,True
28,96372106,14,10637323,0,60,57.184481143951416,87,87,0,87,87,87,0,87,0.75,True
29,96372106,14,10637324,0,60,0.32561278343200684,72,72,0,72,72,72,0,72,0.75,True
30,96372106,14,10637325,0,60,0.3872995376586914,69,69,0,69,69,69,0,69,0.75,True
31,96372106,14,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
32,96372106,14,10637327,0,60,0.9297456741333008,72,72,0,72,72,72,0,72,0.75,True
33,96372106,14,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
34,96372106,14,10637329,0,60,0.3140144348144531,86,86,0,86,88,88,0,88,0.75,True
35,96372106,14,10637330,0,60,0.7020974159240723,79,79,0,79,81,81,0,81,0.75,True
36,96372106,14,10637331,0,60,0.31905102729797363,69,69,0,69,69,69,0,69,0.75,True
37,96372106,14,10637332,0,60,0.09150481224060059,60,60,0,60,60,60,0,60,0.75,True
38,96372106,14,10637333,0,60,0.3620908260345459,78,78,0,78,78,78,0,78,0.75,True
39,96372106,14,10637334,0,60,0.2873046398162842,80,80,0,80,80,80,0,80,0.75,True
40,96372106,14,10637335,0,60,0.056087493896484375,65,65,0,65,65,65,0,65,0.75,True
41,96372106,14,10637336,0,60,37.526580810546875,101,101,0,101,102,102,0,102,0.75,True
42,96372106,14,10637337,0,60,0.22919440269470215,66,66,0,66,66,66,0,66,0.75,True
43,96372106,14,10637338,0,60,0.0938260555267334,84,84,0,84,84,84,0,84,0.75,True
44,96372106,14,10637339,0,60,5.1003258228302,91,91,0,91,91,91,0,91,0.75,True
45,96372106,14,10637340,0,60,1.7025344371795654,86,86,0,86,86,86,0,86,0.75,True
46,96372106,14,10637341,0,60,0.8103337287902832,68,68,0,68,68,68,0,68,0.75,True
47,96372106,14,10637342,0,60,7.896731853485107,80,80,0,80,80,80,0,80,0.75,True
48,96372106,14,10637343,0,60,0.12577009201049805,68,68,0,68,68,68,0,68,0.75,True
49,96372106,14,10637344,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
50,96372106,14,10637345,0,60,24.5775625705719,81,81,0,81,82,82,0,82,0.75,True
