Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,1,60,0.13463950157165527,51,64,13,51,50,51,1,50,0.5,uniform,True
2,96372106,8,10637297,1,60,0.32413268089294434,58,71,13,58,56,59,3,56,0.5,uniform,True
3,96372106,8,10637298,1,60,0.2403566837310791,56,65,9,56,56,58,2,56,0.5,uniform,True
4,96372106,8,10637299,1,60,1.47804594039917,61,79,18,61,61,62,1,61,0.5,uniform,True
5,96372106,8,10637300,1,60,0.3830103874206543,65,81,16,65,64,66,2,64,0.5,uniform,True
6,96372106,8,10637301,1,60,0.1186821460723877,44,62,18,44,44,44,0,44,0.5,uniform,True
7,96372106,8,10637302,1,60,0.8477895259857178,68,83,15,68,67,69,2,67,0.5,uniform,True
8,96372106,8,10637303,1,60,0.025930404663085938,47,60,13,47,47,50,3,47,0.5,uniform,True
9,96372106,8,10637304,1,60,0.04089045524597168,38,53,15,38,37,42,5,37,0.5,uniform,True
10,96372106,8,10637305,1,60,6.131597518920898,52,65,13,52,52,52,0,52,0.5,uniform,True
11,96372106,8,10637306,1,60,0.44976139068603516,55,72,17,55,55,59,4,55,0.5,uniform,True
12,96372106,8,10637307,1,60,0.22939753532409668,54,75,21,54,55,57,2,55,0.5,uniform,True
13,96372106,8,10637308,1,60,0.3240983486175537,65,83,18,65,65,68,3,65,0.5,uniform,True
14,96372106,8,10637309,1,60,0.09574246406555176,50,65,15,50,50,55,5,50,0.5,uniform,True
15,96372106,8,10637310,1,60,4.9058449268341064,61,78,17,61,60,61,1,60,0.5,uniform,True
16,96372106,8,10637311,1,60,0.04385828971862793,53,69,16,53,53,55,2,53,0.5,uniform,True
17,96372106,8,10637312,1,60,0.3680152893066406,47,58,11,47,47,49,2,47,0.5,uniform,True
18,96372106,8,10637313,1,60,0.2572765350341797,58,72,14,58,57,59,2,57,0.5,uniform,True
19,96372106,8,10637314,1,60,0.4907035827636719,60,80,20,60,59,63,4,59,0.5,uniform,True
20,96372106,8,10637315,1,60,0.18650102615356445,69,91,22,69,69,69,0,69,0.5,uniform,True
21,96372106,8,10637316,1,60,3.131626844406128,68,88,20,68,68,69,1,68,0.5,uniform,True
22,96372106,8,10637317,1,60,0.0528564453125,58,77,19,58,58,62,4,58,0.5,uniform,True
23,96372106,8,10637318,1,60,0.03991341590881348,41,54,13,41,41,45,4,41,0.5,uniform,True
24,96372106,8,10637319,1,60,5.986928224563599,67,80,13,67,64,71,7,64,0.5,uniform,True
25,96372106,8,10637320,1,60,0.035902976989746094,40,53,13,40,40,43,3,40,0.5,uniform,True
26,96372106,8,10637321,1,60,0.06484651565551758,47,64,17,47,48,50,2,48,0.5,uniform,True
27,96372106,8,10637322,1,60,0.38198256492614746,59,71,12,59,58,60,2,58,0.5,uniform,True
28,96372106,8,10637323,1,60,0.4178757667541504,61,75,14,61,58,60,2,58,0.5,uniform,True
29,96372106,8,10637324,1,60,0.10073018074035645,42,52,10,42,42,45,3,42,0.5,uniform,True
30,96372106,8,10637325,1,60,0.39989304542541504,52,67,15,52,51,54,3,51,0.5,uniform,True
31,96372106,8,10637326,1,60,0.5903947353363037,69,85,16,69,69,72,3,69,0.5,uniform,True
32,96372106,8,10637327,1,60,0.09376692771911621,48,61,13,48,48,51,3,48,0.5,uniform,True
33,96372106,8,10637328,1,60,0.07078957557678223,56,71,15,56,56,61,5,56,0.5,uniform,True
34,96372106,8,10637329,1,60,0.13164567947387695,52,68,16,52,52,56,4,52,0.5,uniform,True
35,96372106,8,10637330,1,60,0.7729349136352539,62,77,15,62,61,64,3,61,0.5,uniform,True
36,96372106,8,10637331,1,60,0.1774890422821045,42,53,11,42,42,46,4,42,0.5,uniform,True
37,96372106,8,10637332,1,60,0.022905588150024414,38,52,14,38,38,40,2,38,0.5,uniform,True
38,96372106,8,10637333,1,60,0.201462984085083,54,68,14,54,54,59,5,54,0.5,uniform,True
39,96372106,8,10637334,1,60,0.09971189498901367,52,74,22,52,52,55,3,52,0.5,uniform,True
40,96372106,8,10637335,1,60,0.1824944019317627,44,54,10,44,44,46,2,44,0.5,uniform,True
41,96372106,8,10637336,1,60,0.975409984588623,70,85,15,70,69,72,3,69,0.5,uniform,True
42,96372106,8,10637337,1,60,0.06281304359436035,44,59,15,44,41,44,3,41,0.5,uniform,True
43,96372106,8,10637338,1,60,2.2150163650512695,60,69,9,60,56,56,0,56,0.5,uniform,True
44,96372106,8,10637339,1,60,3.402897357940674,68,86,18,68,64,73,9,64,0.5,uniform,True
45,96372106,8,10637340,1,60,0.25531983375549316,50,59,9,50,50,53,3,50,0.5,uniform,True
46,96372106,8,10637341,1,60,0.038901329040527344,47,65,18,47,47,52,5,47,0.5,uniform,True
47,96372106,8,10637342,1,60,0.030918359756469727,51,69,18,51,50,54,4,50,0.5,uniform,True
48,96372106,8,10637343,1,60,0.016952991485595703,41,55,14,41,41,43,2,41,0.5,uniform,True
49,96372106,8,10637344,1,60,0.22240781784057617,53,67,14,53,51,53,2,51,0.5,uniform,True
50,96372106,8,10637345,1,60,0.640284538269043,64,79,15,64,61,63,2,61,0.5,uniform,True
