Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.01296544075012207,0.3051614761352539,204,295,91,204,204,213,9,204,0.25,uniform,False
2,96372106,2,10637297,1,60,1.7403650283813477,1.0521657466888428,303,418,115,303,302,304,2,302,0.25,uniform,False
3,96372106,2,10637298,1,60,0.6821556091308594,7.137902736663818,320,473,153,320,322,324,2,322,0.25,uniform,False
4,96372106,2,10637299,1,60,0.030925512313842773,1.2865960597991943,386,541,155,386,386,392,6,386,0.25,uniform,False
5,96372106,2,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
6,96372106,2,10637301,1,60,0.025960922241210938,0.7399997711181641,261,377,116,261,261,261,0,261,0.25,uniform,False
7,96372106,2,10637302,1,60,0.011911869049072266,0.20047640800476074,184,268,84,184,184,191,7,184,0.25,uniform,False
8,96372106,2,10637303,1,60,9.722988605499268,15.265161037445068,532,758,226,532,531,531,0,531,0.25,uniform,False
9,96372106,2,10637304,1,60,0.03793191909790039,1.9358210563659668,349,502,153,349,349,354,5,349,0.25,uniform,False
10,96372106,2,10637305,1,60,0.03592252731323242,1.9567506313323975,380,547,167,380,380,380,0,380,0.25,uniform,False
11,96372106,2,10637306,1,60,0.005983591079711914,0.11073470115661621,107,138,31,107,107,111,4,107,0.25,uniform,False
12,96372106,2,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
13,96372106,2,10637308,1,60,2.719731092453003,6.2153160572052,419,600,181,419,419,421,2,419,0.25,uniform,False
14,96372106,2,10637309,1,60,0.0029916763305664062,0.021953344345092773,58,84,26,58,58,60,2,58,0.25,uniform,False
15,96372106,2,10637310,1,60,0.007979631423950195,0.08280038833618164,130,185,55,130,130,130,0,130,0.25,uniform,False
16,96372106,2,10637311,1,60,0.011998891830444336,0.2513608932495117,189,256,67,189,189,194,5,189,0.25,uniform,False
17,96372106,2,10637312,1,60,0.06785106658935547,2.898228168487549,427,609,182,427,427,433,6,427,0.25,uniform,False
18,96372106,2,10637313,1,60,0.012000560760498047,0.17055177688598633,139,202,63,139,139,141,2,139,0.25,uniform,False
19,96372106,2,10637314,1,60,0.007036447525024414,0.057845354080200195,107,152,45,107,107,110,3,107,0.25,uniform,False
20,96372106,2,10637315,1,60,0.061776161193847656,2.4294843673706055,394,584,190,394,394,396,2,394,0.25,uniform,False
21,96372106,2,10637316,1,60,0.009954214096069336,0.16948962211608887,160,238,78,160,160,166,6,160,0.25,uniform,False
22,96372106,2,10637317,1,60,0.04587745666503906,1.7104520797729492,404,579,175,404,404,406,2,404,0.25,uniform,False
23,96372106,2,10637318,1,60,0.045877695083618164,1.4131965637207031,353,528,175,353,353,354,1,353,0.25,uniform,False
24,96372106,2,10637319,1,60,0.05480170249938965,2.36462140083313,380,546,166,380,380,384,4,380,0.25,uniform,False
25,96372106,2,10637320,1,60,0.04190540313720703,1.031275987625122,339,490,151,339,339,340,1,339,0.25,uniform,False
26,96372106,2,10637321,1,60,0.020887374877929688,0.6173222064971924,269,381,112,269,269,269,0,269,0.25,uniform,False
27,96372106,2,10637322,1,60,0.03486299514770508,0.81984543800354,281,393,112,281,281,285,4,281,0.25,uniform,False
28,96372106,2,10637323,1,60,0.05984663963317871,2.114344596862793,402,581,179,402,402,408,6,402,0.25,uniform,False
29,96372106,2,10637324,1,60,0.05885148048400879,3.503605842590332,465,659,194,465,465,467,2,465,0.25,uniform,False
30,96372106,2,10637325,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
31,96372106,2,10637326,1,60,20.00748085975647,33.93617224693298,541,760,219,541,541,543,2,541,0.25,uniform,False
32,96372106,2,10637327,1,60,0.07580828666687012,2.734680414199829,423,613,190,423,423,429,6,423,0.25,uniform,False
33,96372106,2,10637328,1,60,0.0438838005065918,0.937492847442627,317,471,154,317,317,320,3,317,0.25,uniform,False
34,96372106,2,10637329,1,60,0.0708611011505127,2.869307041168213,425,606,181,425,425,426,1,425,0.25,uniform,False
35,96372106,2,10637330,1,60,4.235666751861572,18.197314500808716,406,580,174,406,406,408,2,406,0.25,uniform,False
36,96372106,2,10637331,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
37,96372106,2,10637332,1,60,0.012995243072509766,0.31717801094055176,209,295,86,209,209,210,1,209,0.25,uniform,False
38,96372106,2,10637333,1,60,0.054863929748535156,2.9082531929016113,472,672,200,472,472,473,1,472,0.25,uniform,False
39,96372106,2,10637334,1,60,0.5505275726318359,0.7579395771026611,314,439,125,314,314,315,1,314,0.25,uniform,False
40,96372106,2,10637335,1,60,0.02099132537841797,1.0172579288482666,320,452,132,320,320,321,1,320,0.25,uniform,False
41,96372106,2,10637336,1,60,0.01695561408996582,0.485698938369751,263,355,92,263,263,267,4,263,0.25,uniform,False
42,96372106,2,10637337,1,60,0.00997304916381836,0.252300500869751,172,254,82,172,172,174,2,172,0.25,uniform,False
43,96372106,2,10637338,1,60,0.052860260009765625,0.9225265979766846,310,440,130,310,310,317,7,310,0.25,uniform,False
44,96372106,2,10637339,1,60,0.943467378616333,1.065204381942749,290,401,111,290,290,290,0,290,0.25,uniform,False
45,96372106,2,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
46,96372106,2,10637341,1,60,0.016013145446777344,0.3540174961090088,217,312,95,217,217,219,2,217,0.25,uniform,False
47,96372106,2,10637342,1,60,7.478969097137451,7.761180400848389,431,609,178,431,430,431,1,430,0.25,uniform,False
48,96372106,2,10637343,1,60,0.01592874526977539,0.44783473014831543,212,304,92,212,212,213,1,212,0.25,uniform,False
49,96372106,2,10637344,1,60,0.015954971313476562,0.32915544509887695,233,326,93,233,233,236,3,233,0.25,uniform,False
50,96372106,2,10637345,1,60,0.057845354080200195,1.9357976913452148,407,582,175,407,407,407,0,407,0.25,uniform,False
