Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,1,60,0.021223783493041992,34,49,15,38,40,40,0,40,1.0,True
2,96372106,5,10637297,1,60,0.00533294677734375,25,31,6,29,29,29,0,29,1.0,True
3,96372106,5,10637298,1,60,0.017156362533569336,37,45,8,44,45,45,0,45,1.0,True
4,96372106,5,10637299,1,60,0.35627245903015137,39,51,12,43,45,45,0,45,1.0,True
5,96372106,5,10637300,1,60,0.26607465744018555,43,53,10,47,47,47,0,47,1.0,True
6,96372106,5,10637301,1,60,0.0346219539642334,30,44,14,37,35,35,0,35,1.0,True
7,96372106,5,10637302,1,60,0.06609940528869629,49,69,20,59,55,55,0,55,1.0,True
8,96372106,5,10637303,1,60,0.005688905715942383,28,39,11,29,29,29,0,29,1.0,True
9,96372106,5,10637304,1,60,0.02161407470703125,28,38,10,32,32,32,0,32,1.0,True
10,96372106,5,10637305,1,60,0.13881373405456543,36,44,8,39,38,38,0,38,1.0,True
11,96372106,5,10637306,1,60,0.02538156509399414,32,49,17,47,45,45,0,45,1.0,True
12,96372106,5,10637307,1,60,0.06911277770996094,34,48,14,42,43,43,0,43,1.0,True
13,96372106,5,10637308,1,60,0.045095205307006836,35,46,11,41,42,42,0,42,1.0,True
14,96372106,5,10637309,1,60,0.04425334930419922,30,43,13,34,34,34,0,34,1.0,True
15,96372106,5,10637310,1,60,0.4710845947265625,44,54,10,49,48,48,0,48,1.0,True
16,96372106,5,10637311,1,60,0.006608009338378906,31,42,11,37,37,37,0,37,1.0,True
17,96372106,5,10637312,1,60,0.03169107437133789,27,34,7,31,28,28,0,28,1.0,True
18,96372106,5,10637313,1,60,0.0692451000213623,36,48,12,41,41,41,0,41,1.0,True
19,96372106,5,10637314,1,60,0.10975265502929688,34,43,9,39,40,40,0,40,1.0,True
20,96372106,5,10637315,1,60,0.017718791961669922,36,53,17,44,45,45,0,45,1.0,True
21,96372106,5,10637316,1,60,0.07938551902770996,43,62,19,54,54,54,0,54,1.0,True
22,96372106,5,10637317,1,60,0.019192934036254883,30,39,9,36,37,37,0,37,1.0,True
23,96372106,5,10637318,1,60,0.014075517654418945,26,34,8,31,31,31,0,31,1.0,True
24,96372106,5,10637319,1,60,0.09279990196228027,40,52,12,48,47,47,0,47,1.0,True
25,96372106,5,10637320,1,60,0.01540374755859375,26,34,8,29,29,29,0,29,1.0,True
26,96372106,5,10637321,1,60,0.004545450210571289,25,33,8,27,27,27,0,27,1.0,True
27,96372106,5,10637322,1,60,0.12315654754638672,30,38,8,33,31,31,0,31,1.0,True
28,96372106,5,10637323,1,60,0.025275707244873047,33,44,11,38,38,38,0,38,1.0,True
29,96372106,5,10637324,1,60,0.006248950958251953,27,36,9,33,33,33,0,33,1.0,True
30,96372106,5,10637325,1,60,0.01916956901550293,24,37,13,32,30,30,0,30,1.0,True
31,96372106,5,10637326,1,60,0.0933389663696289,37,49,12,43,46,46,0,46,1.0,True
32,96372106,5,10637327,1,60,0.07061910629272461,37,47,10,41,36,36,0,36,1.0,True
33,96372106,5,10637328,1,60,0.037554264068603516,39,52,13,45,44,44,0,44,1.0,True
34,96372106,5,10637329,1,60,0.13043832778930664,35,46,11,41,40,40,0,40,1.0,True
35,96372106,5,10637330,1,60,0.00588226318359375,24,32,8,28,28,28,0,28,1.0,True
36,96372106,5,10637331,1,60,0.0437626838684082,24,33,9,28,28,28,0,28,1.0,True
37,96372106,5,10637332,1,60,0.023285865783691406,27,39,12,32,32,32,0,32,1.0,True
38,96372106,5,10637333,1,60,0.11534380912780762,34,43,9,38,37,37,0,37,1.0,True
39,96372106,5,10637334,1,60,0.018130779266357422,32,45,13,41,40,40,0,40,1.0,True
40,96372106,5,10637335,1,60,0.0025882720947265625,14,16,2,15,15,15,0,15,1.0,True
41,96372106,5,10637336,1,60,0.11474323272705078,46,56,10,52,50,50,0,50,1.0,True
42,96372106,5,10637337,1,60,0.016864299774169922,30,39,9,32,30,30,0,30,1.0,True
43,96372106,5,10637338,1,60,0.053586483001708984,35,43,8,40,40,40,0,40,1.0,True
44,96372106,5,10637339,1,60,0.1347663402557373,33,41,8,38,37,37,0,37,1.0,True
45,96372106,5,10637340,1,60,0.011715412139892578,29,41,12,34,34,34,0,34,1.0,True
46,96372106,5,10637341,1,60,0.005894184112548828,24,34,10,30,30,30,0,30,1.0,True
47,96372106,5,10637342,1,60,0.017317533493041992,29,36,7,34,34,34,0,34,1.0,True
48,96372106,5,10637343,1,60,0.00842595100402832,27,36,9,33,33,33,0,33,1.0,True
49,96372106,5,10637344,1,60,0.018309354782104492,29,41,12,38,38,38,0,38,1.0,True
50,96372106,5,10637345,1,60,0.060332298278808594,44,58,14,50,52,52,0,52,1.0,True
