Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,0,60,0.009939908981323242,13,13,0,13,13,13,0,13,0.0,uniform,False
2,96372106,2,10637297,0,60,0.007018089294433594,11,11,0,11,11,11,0,11,0.0,uniform,False
3,96372106,2,10637298,0,60,0.007857561111450195,18,18,0,18,18,18,0,18,0.0,uniform,False
4,96372106,2,10637299,0,60,0.008493423461914062,14,14,0,14,14,14,0,14,0.0,uniform,False
5,96372106,2,10637300,0,60,0.008528709411621094,14,14,0,14,14,14,0,14,0.0,uniform,False
6,96372106,2,10637301,0,60,0.006712198257446289,11,11,0,11,11,11,0,11,0.0,uniform,False
7,96372106,2,10637302,0,60,0.00936269760131836,17,17,0,17,17,17,0,17,0.0,uniform,False
8,96372106,2,10637303,0,60,0.007132768630981445,13,13,0,13,13,13,0,13,0.0,uniform,False
9,96372106,2,10637304,0,60,0.015125036239624023,14,14,0,14,14,14,0,14,0.0,uniform,False
10,96372106,2,10637305,0,60,0.008331537246704102,15,15,0,15,15,15,0,15,0.0,uniform,False
11,96372106,2,10637306,0,60,0.005067110061645508,6,6,0,6,6,6,0,6,0.0,uniform,False
12,96372106,2,10637307,0,60,0.007640361785888672,13,13,0,13,13,13,0,13,0.0,uniform,False
13,96372106,2,10637308,0,60,0.007384061813354492,11,11,0,11,11,11,0,11,0.0,uniform,False
14,96372106,2,10637309,0,60,0.006870269775390625,17,17,0,17,17,17,0,17,0.0,uniform,False
15,96372106,2,10637310,0,60,0.014631032943725586,13,13,0,13,13,13,0,13,0.0,uniform,False
16,96372106,2,10637311,0,60,0.004827022552490234,7,7,0,7,7,7,0,7,0.0,uniform,False
17,96372106,2,10637312,0,60,0.00664067268371582,10,10,0,10,10,10,0,10,0.0,uniform,False
18,96372106,2,10637313,0,60,0.00800633430480957,14,14,0,14,14,14,0,14,0.0,uniform,False
19,96372106,2,10637314,0,60,0.08596086502075195,14,14,0,14,14,14,0,14,0.0,uniform,False
20,96372106,2,10637315,0,60,0.0065958499908447266,10,10,0,10,10,10,0,10,0.0,uniform,False
21,96372106,2,10637316,0,60,0.007920026779174805,14,14,0,14,14,14,0,14,0.0,uniform,False
22,96372106,2,10637317,0,60,0.006868600845336914,10,10,0,10,10,10,0,10,0.0,uniform,False
23,96372106,2,10637318,0,60,0.014912605285644531,10,10,0,10,10,10,0,10,0.0,uniform,False
24,96372106,2,10637319,0,60,0.0047533512115478516,14,14,0,14,14,14,0,14,0.0,uniform,False
25,96372106,2,10637320,0,60,0.0029418468475341797,6,6,0,6,6,6,0,6,0.0,uniform,False
26,96372106,2,10637321,0,60,0.0032646656036376953,9,9,0,9,9,9,0,9,0.0,uniform,False
27,96372106,2,10637322,0,60,0.0030965805053710938,7,7,0,7,7,7,0,7,0.0,uniform,False
28,96372106,2,10637323,0,60,0.006164073944091797,17,17,0,17,17,17,0,17,0.0,uniform,False
29,96372106,2,10637324,0,60,0.002283811569213867,4,4,0,4,4,4,0,4,0.0,uniform,False
30,96372106,2,10637325,0,60,0.004122734069824219,10,10,0,10,10,10,0,10,0.0,uniform,False
31,96372106,2,10637326,0,60,0.004257917404174805,11,11,0,11,11,11,0,11,0.0,uniform,False
32,96372106,2,10637327,0,60,0.005858182907104492,9,9,0,9,9,9,0,9,0.0,uniform,False
33,96372106,2,10637328,0,60,0.02021479606628418,11,11,0,11,11,11,0,11,0.0,uniform,False
34,96372106,2,10637329,0,60,0.005154848098754883,7,7,0,7,7,7,0,7,0.0,uniform,False
35,96372106,2,10637330,0,60,0.0043637752532958984,6,6,0,6,6,6,0,6,0.0,uniform,False
36,96372106,2,10637331,0,60,0.006105899810791016,12,12,0,12,12,12,0,12,0.0,uniform,False
37,96372106,2,10637332,0,60,0.006088733673095703,9,9,0,9,9,9,0,9,0.0,uniform,False
38,96372106,2,10637333,0,60,0.006555318832397461,10,10,0,10,10,10,0,10,0.0,uniform,False
39,96372106,2,10637334,0,60,0.006885528564453125,10,10,0,10,10,10,0,10,0.0,uniform,False
40,96372106,2,10637335,0,60,0.0030219554901123047,2,2,0,2,2,2,0,2,0.0,uniform,False
41,96372106,2,10637336,0,60,0.009060144424438477,15,15,0,15,15,15,0,15,0.0,uniform,False
42,96372106,2,10637337,0,60,0.010519027709960938,11,11,0,11,11,11,0,11,0.0,uniform,False
43,96372106,2,10637338,0,60,0.010131120681762695,16,16,0,16,16,16,0,16,0.0,uniform,False
44,96372106,2,10637339,0,60,0.037982940673828125,9,9,0,9,9,9,0,9,0.0,uniform,False
45,96372106,2,10637340,0,60,0.007080554962158203,12,12,0,12,12,12,0,12,0.0,uniform,False
46,96372106,2,10637341,0,60,0.006760358810424805,11,11,0,11,11,11,0,11,0.0,uniform,False
47,96372106,2,10637342,0,60,0.004647016525268555,6,6,0,6,6,6,0,6,0.0,uniform,False
48,96372106,2,10637343,0,60,0.00852060317993164,9,9,0,9,9,9,0,9,0.0,uniform,False
49,96372106,2,10637344,0,60,0.009732484817504883,13,13,0,13,13,13,0,13,0.0,uniform,False
50,96372106,2,10637345,0,60,0.009114980697631836,16,16,0,16,16,16,0,16,0.0,uniform,False
