Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.031928300857543945,32,32,0,32,32,32,0,32,0.0,uniform,False
2,96372106,5,10637297,0,60,0.009836673736572266,22,22,0,22,22,22,0,22,0.0,uniform,False
3,96372106,5,10637298,0,60,0.010626792907714844,33,33,0,33,33,33,0,33,0.0,uniform,False
4,96372106,5,10637299,0,60,0.011773347854614258,31,31,0,31,31,31,0,31,0.0,uniform,False
5,96372106,5,10637300,0,60,0.02023601531982422,38,38,0,38,38,38,0,38,0.0,uniform,False
6,96372106,5,10637301,0,60,0.022136211395263672,28,28,0,28,28,28,0,28,0.0,uniform,False
7,96372106,5,10637302,0,60,0.02059149742126465,44,44,0,44,44,44,0,44,0.0,uniform,False
8,96372106,5,10637303,0,60,0.0171663761138916,25,25,0,25,25,25,0,25,0.0,uniform,False
9,96372106,5,10637304,0,60,0.018229007720947266,24,24,0,24,24,24,0,24,0.0,uniform,False
10,96372106,5,10637305,0,60,0.01842021942138672,28,28,0,28,28,28,0,28,0.0,uniform,False
11,96372106,5,10637306,0,60,0.07160568237304688,30,30,0,30,30,30,0,30,0.0,uniform,False
12,96372106,5,10637307,0,60,0.010263442993164062,29,29,0,29,29,29,0,29,0.0,uniform,False
13,96372106,5,10637308,0,60,0.02273082733154297,29,29,0,29,29,29,0,29,0.0,uniform,False
14,96372106,5,10637309,0,60,0.0176851749420166,29,29,0,29,29,29,0,29,0.0,uniform,False
15,96372106,5,10637310,0,60,0.05957937240600586,37,37,0,37,37,37,0,37,0.0,uniform,False
16,96372106,5,10637311,0,60,0.03639793395996094,26,26,0,26,26,26,0,26,0.0,uniform,False
17,96372106,5,10637312,0,60,0.007871389389038086,22,22,0,22,22,22,0,22,0.0,uniform,False
18,96372106,5,10637313,0,60,0.04626154899597168,33,33,0,33,33,33,0,33,0.0,uniform,False
19,96372106,5,10637314,0,60,0.10081839561462402,29,29,0,29,29,29,0,29,0.0,uniform,False
20,96372106,5,10637315,0,60,0.04899239540100098,35,35,0,35,35,35,0,35,0.0,uniform,False
21,96372106,5,10637316,0,60,0.057765960693359375,36,36,0,36,36,36,0,36,0.0,uniform,False
22,96372106,5,10637317,0,60,0.02384638786315918,25,25,0,25,25,25,0,25,0.0,uniform,False
23,96372106,5,10637318,0,60,0.019655704498291016,24,24,0,24,24,24,0,24,0.0,uniform,False
24,96372106,5,10637319,0,60,0.05053853988647461,34,34,0,34,34,34,0,34,0.0,uniform,False
25,96372106,5,10637320,0,60,0.010331153869628906,21,21,0,21,21,21,0,21,0.0,uniform,False
26,96372106,5,10637321,0,60,0.03140521049499512,21,21,0,21,21,21,0,21,0.0,uniform,False
27,96372106,5,10637322,0,60,0.09980416297912598,27,27,0,27,27,27,0,27,0.0,uniform,False
28,96372106,5,10637323,0,60,0.03647422790527344,31,31,0,31,31,31,0,31,0.0,uniform,False
29,96372106,5,10637324,0,60,0.008773088455200195,24,24,0,24,24,24,0,24,0.0,uniform,False
30,96372106,5,10637325,0,60,0.014762639999389648,23,23,0,23,23,23,0,23,0.0,uniform,False
31,96372106,5,10637326,0,60,0.05327439308166504,30,30,0,30,30,30,0,30,0.0,uniform,False
32,96372106,5,10637327,0,60,0.02235555648803711,28,28,0,28,28,28,0,28,0.0,uniform,False
33,96372106,5,10637328,0,60,0.030080795288085938,33,33,0,33,33,33,0,33,0.0,uniform,False
34,96372106,5,10637329,0,60,0.036789894104003906,31,31,0,31,31,31,0,31,0.0,uniform,False
35,96372106,5,10637330,0,60,0.008038520812988281,21,21,0,21,21,21,0,21,0.0,uniform,False
36,96372106,5,10637331,0,60,0.013191938400268555,20,20,0,20,20,20,0,20,0.0,uniform,False
37,96372106,5,10637332,0,60,0.00823211669921875,24,24,0,24,24,24,0,24,0.0,uniform,False
38,96372106,5,10637333,0,60,0.015985727310180664,26,26,0,26,26,26,0,26,0.0,uniform,False
39,96372106,5,10637334,0,60,0.008317708969116211,27,27,0,27,27,27,0,27,0.0,uniform,False
40,96372106,5,10637335,0,60,0.004380941390991211,11,11,0,11,11,11,0,11,0.0,uniform,False
41,96372106,5,10637336,0,60,0.012332677841186523,41,41,0,41,41,41,0,41,0.0,uniform,False
42,96372106,5,10637337,0,60,0.021546363830566406,24,24,0,24,24,24,0,24,0.0,uniform,False
43,96372106,5,10637338,0,60,0.025767087936401367,32,32,0,32,32,32,0,32,0.0,uniform,False
44,96372106,5,10637339,0,60,0.025545597076416016,28,28,0,28,28,28,0,28,0.0,uniform,False
45,96372106,5,10637340,0,60,0.01588892936706543,26,26,0,26,26,26,0,26,0.0,uniform,False
46,96372106,5,10637341,0,60,0.008113622665405273,24,24,0,24,24,24,0,24,0.0,uniform,False
47,96372106,5,10637342,0,60,0.025231361389160156,24,24,0,24,24,24,0,24,0.0,uniform,False
48,96372106,5,10637343,0,60,0.007948637008666992,25,25,0,25,25,25,0,25,0.0,uniform,False
49,96372106,5,10637344,0,60,0.01904010772705078,25,25,0,25,25,25,0,25,0.0,uniform,False
50,96372106,5,10637345,0,60,0.011473655700683594,39,39,0,39,39,39,0,39,0.0,uniform,False
