Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,0,6000,0.01898932456970215,32,32,0,32,32,32,0,32,1.0,True
2,96372106,5,10637297,0,6000,0.007943391799926758,22,22,0,22,22,22,0,22,1.0,True
3,96372106,5,10637298,0,6000,0.01295328140258789,33,33,0,33,33,33,0,33,1.0,True
4,96372106,5,10637299,0,6000,0.01101064682006836,31,31,0,31,31,31,0,31,1.0,True
5,96372106,5,10637300,0,6000,0.014210939407348633,38,38,0,38,38,38,0,38,1.0,True
6,96372106,5,10637301,0,6000,0.024944543838500977,28,28,0,28,28,28,0,28,1.0,True
7,96372106,5,10637302,0,6000,0.021984338760375977,44,44,0,44,44,44,0,44,1.0,True
8,96372106,5,10637303,0,6000,0.015015602111816406,25,25,0,25,25,25,0,25,1.0,True
9,96372106,5,10637304,0,6000,0.010977983474731445,24,24,0,24,24,24,0,24,1.0,True
10,96372106,5,10637305,0,6000,0.015079259872436523,28,28,0,28,28,28,0,28,1.0,True
11,96372106,5,10637306,0,6000,0.043897151947021484,30,30,0,30,30,30,0,30,1.0,True
12,96372106,5,10637307,0,6000,0.01297307014465332,29,29,0,29,29,29,0,29,1.0,True
13,96372106,5,10637308,0,6000,0.02197885513305664,29,29,0,29,29,29,0,29,1.0,True
14,96372106,5,10637309,0,6000,0.013962984085083008,29,29,0,29,29,29,0,29,1.0,True
15,96372106,5,10637310,0,6000,0.03916311264038086,37,37,0,37,37,37,0,37,1.0,True
16,96372106,5,10637311,0,6000,0.014966487884521484,26,26,0,26,26,26,0,26,1.0,True
17,96372106,5,10637312,0,6000,0.008855581283569336,22,22,0,22,22,22,0,22,1.0,True
18,96372106,5,10637313,0,6000,0.05865120887756348,33,33,0,33,33,33,0,33,1.0,True
19,96372106,5,10637314,0,6000,0.06485843658447266,29,29,0,29,29,29,0,29,1.0,True
20,96372106,5,10637315,0,6000,0.031032085418701172,35,35,0,35,35,35,0,35,1.0,True
21,96372106,5,10637316,0,6000,0.033966779708862305,36,36,0,36,36,36,0,36,1.0,True
22,96372106,5,10637317,0,6000,0.013937711715698242,25,25,0,25,25,25,0,25,1.0,True
23,96372106,5,10637318,0,6000,0.011982917785644531,24,24,0,24,24,24,0,24,1.0,True
24,96372106,5,10637319,0,6000,0.03899502754211426,34,34,0,34,34,34,0,34,1.0,True
25,96372106,5,10637320,0,6000,0.007940530776977539,21,21,0,21,21,21,0,21,1.0,True
26,96372106,5,10637321,0,6000,0.012051582336425781,21,21,0,21,21,21,0,21,1.0,True
27,96372106,5,10637322,0,6000,0.05786848068237305,27,27,0,27,27,27,0,27,1.0,True
28,96372106,5,10637323,0,6000,0.024918794631958008,31,31,0,31,31,31,0,31,1.0,True
29,96372106,5,10637324,0,6000,0.008991479873657227,24,24,0,24,24,24,0,24,1.0,True
30,96372106,5,10637325,0,6000,0.0084686279296875,23,23,0,23,23,23,0,23,1.0,True
31,96372106,5,10637326,0,6000,0.03368091583251953,30,30,0,30,30,30,0,30,1.0,True
32,96372106,5,10637327,0,6000,0.013987302780151367,28,28,0,28,28,28,0,28,1.0,True
33,96372106,5,10637328,0,6000,0.01608872413635254,33,33,0,33,33,33,0,33,1.0,True
34,96372106,5,10637329,0,6000,0.03871917724609375,31,31,0,31,31,31,0,31,1.0,True
35,96372106,5,10637330,0,6000,0.00996708869934082,21,21,0,21,21,21,0,21,1.0,True
36,96372106,5,10637331,0,6000,0.012939929962158203,20,20,0,20,20,20,0,20,1.0,True
37,96372106,5,10637332,0,6000,0.00895071029663086,24,24,0,24,24,24,0,24,1.0,True
38,96372106,5,10637333,0,6000,0.012994766235351562,26,26,0,26,26,26,0,26,1.0,True
39,96372106,5,10637334,0,6000,0.01498270034790039,27,27,0,27,27,27,0,27,1.0,True
40,96372106,5,10637335,0,6000,0.0030059814453125,11,11,0,11,11,11,0,11,1.0,True
41,96372106,5,10637336,0,6000,0.015957117080688477,41,41,0,41,41,41,0,41,1.0,True
42,96372106,5,10637337,0,6000,0.016559839248657227,24,24,0,24,24,24,0,24,1.0,True
43,96372106,5,10637338,0,6000,0.022031307220458984,32,32,0,32,32,32,0,32,1.0,True
44,96372106,5,10637339,0,6000,0.030132055282592773,28,28,0,28,28,28,0,28,1.0,True
45,96372106,5,10637340,0,6000,0.016083955764770508,26,26,0,26,26,26,0,26,1.0,True
46,96372106,5,10637341,0,6000,0.007927656173706055,24,24,0,24,24,24,0,24,1.0,True
47,96372106,5,10637342,0,6000,0.013966560363769531,24,24,0,24,24,24,0,24,1.0,True
48,96372106,5,10637343,0,6000,0.008022785186767578,25,25,0,25,25,25,0,25,1.0,True
49,96372106,5,10637344,0,6000,0.025992631912231445,25,25,0,25,25,25,0,25,1.0,True
50,96372106,5,10637345,0,6000,0.016036272048950195,39,39,0,39,39,39,0,39,1.0,True
