Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,2,60,0.04807281494140625,33,48,15,40,40,40,0,40,0.75,uniform,False
2,96372106,4,10637297,2,60,0.011221170425415039,19,36,17,29,29,29,0,29,0.75,uniform,False
3,96372106,4,10637298,2,60,1.4237864017486572,35,57,22,46,44,46,2,46,0.75,uniform,False
4,96372106,4,10637299,2,60,0.045226097106933594,30,48,18,39,39,39,0,39,0.75,uniform,False
5,96372106,4,10637300,2,60,10.050632953643799,42,60,18,51,50,52,2,50,0.75,uniform,False
6,96372106,4,10637301,2,60,0.1662144660949707,36,53,17,43,43,43,0,43,0.75,uniform,False
7,96372106,4,10637302,2,60,0.12423992156982422,42,68,26,55,53,55,2,55,0.75,uniform,False
8,96372106,4,10637303,2,60,0.011161565780639648,23,41,18,31,30,33,3,31,0.75,uniform,False
9,96372106,4,10637304,2,60,0.049735069274902344,29,42,13,33,33,33,0,33,0.75,uniform,False
10,96372106,4,10637305,2,60,0.9750015735626221,34,52,18,39,39,39,0,39,0.75,uniform,False
11,96372106,4,10637306,2,60,0.01460886001586914,22,40,18,32,32,32,0,32,0.75,uniform,False
12,96372106,4,10637307,2,60,0.40053391456604004,43,61,18,55,54,54,0,54,0.75,uniform,False
13,96372106,4,10637308,2,60,0.08880281448364258,32,54,22,43,43,43,0,43,0.75,uniform,False
14,96372106,4,10637309,2,60,0.23763513565063477,35,50,15,40,40,42,2,40,0.75,uniform,False
15,96372106,4,10637310,2,60,15.894576787948608,49,73,24,60,57,60,3,59,0.75,uniform,False
16,96372106,4,10637311,2,60,0.012340784072875977,28,43,15,37,37,37,0,37,0.75,uniform,False
17,96372106,4,10637312,2,60,0.027097702026367188,26,48,22,37,37,38,1,37,0.75,uniform,False
18,96372106,4,10637313,2,60,2.4621288776397705,40,61,21,48,46,46,0,46,0.75,uniform,False
19,96372106,4,10637314,2,60,0.6972203254699707,39,55,16,50,49,49,0,49,0.75,uniform,False
20,96372106,4,10637315,2,60,0.018487215042114258,28,51,23,35,35,35,0,35,0.75,uniform,False
21,96372106,4,10637316,2,60,0.14072227478027344,45,60,15,54,51,51,0,51,0.75,uniform,False
22,96372106,4,10637317,2,60,0.017621994018554688,29,45,16,37,37,37,0,37,0.75,uniform,False
23,96372106,4,10637318,2,60,0.025324106216430664,24,41,17,33,32,34,2,33,0.75,uniform,False
24,96372106,4,10637319,2,60,0.13589739799499512,33,55,22,45,45,46,1,45,0.75,uniform,False
25,96372106,4,10637320,2,60,0.00947117805480957,19,32,13,27,27,27,0,27,0.75,uniform,False
26,96372106,4,10637321,2,60,0.012234687805175781,24,41,17,31,31,32,1,31,0.75,uniform,False
27,96372106,4,10637322,2,60,0.01588296890258789,20,29,9,25,24,25,1,25,0.75,uniform,False
28,96372106,4,10637323,2,60,0.27649426460266113,34,56,22,43,42,42,0,42,0.75,uniform,False
29,96372106,4,10637324,2,60,0.0374143123626709,22,32,10,25,24,25,1,25,0.75,uniform,False
30,96372106,4,10637325,2,60,0.0693361759185791,23,36,13,30,27,31,4,29,0.75,uniform,False
31,96372106,4,10637326,2,60,1.1745033264160156,36,56,20,48,48,48,0,48,0.75,uniform,False
32,96372106,4,10637327,2,60,0.03468465805053711,32,43,11,34,34,34,0,34,0.75,uniform,False
33,96372106,4,10637328,2,60,0.06625485420227051,38,51,13,48,46,48,2,48,0.75,uniform,False
34,96372106,4,10637329,2,60,0.04068493843078613,28,41,13,33,32,33,1,33,0.75,uniform,False
35,96372106,4,10637330,2,60,0.012420177459716797,21,32,11,26,26,26,0,26,0.75,uniform,False
36,96372106,4,10637331,2,60,0.012080907821655273,23,40,17,35,35,35,0,35,0.75,uniform,False
37,96372106,4,10637332,2,60,0.04454684257507324,25,36,11,32,30,30,0,30,0.75,uniform,False
38,96372106,4,10637333,2,60,0.06954479217529297,31,48,17,41,41,42,1,41,0.75,uniform,False
39,96372106,4,10637334,2,60,0.04133796691894531,29,46,17,38,37,38,1,38,0.75,uniform,False
40,96372106,4,10637335,2,60,0.007881641387939453,10,15,5,13,11,14,3,13,0.75,uniform,False
41,96372106,4,10637336,2,60,0.16843128204345703,44,67,23,53,53,54,1,53,0.75,uniform,False
42,96372106,4,10637337,2,60,0.08903384208679199,29,43,14,37,37,39,2,37,0.75,uniform,False
43,96372106,4,10637338,2,60,0.2119004726409912,39,54,15,45,45,45,0,45,0.75,uniform,False
44,96372106,4,10637339,2,60,0.12728524208068848,24,38,14,34,34,34,0,34,0.75,uniform,False
45,96372106,4,10637340,2,60,0.045258283615112305,32,51,19,37,37,37,0,37,0.75,uniform,False
46,96372106,4,10637341,2,60,0.012073516845703125,20,34,14,29,29,29,0,29,0.75,uniform,False
47,96372106,4,10637342,2,60,0.05306887626647949,26,40,14,32,32,33,1,32,0.75,uniform,False
48,96372106,4,10637343,2,60,0.012340307235717773,22,42,20,32,32,34,2,32,0.75,uniform,False
49,96372106,4,10637344,2,60,0.06962013244628906,27,45,18,37,36,37,1,37,0.75,uniform,False
50,96372106,4,10637345,2,60,0.06118917465209961,32,61,29,47,45,48,3,47,0.75,uniform,False
