Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,0,6000,0.00598454475402832,32,32,0,32,32,32,0,32,0.0,True
2,96372106,5,10637297,0,6000,0.0029866695404052734,22,22,0,22,22,22,0,22,0.0,True
3,96372106,5,10637298,0,6000,0.0029985904693603516,33,33,0,33,33,33,0,33,0.0,True
4,96372106,5,10637299,0,6000,0.004104137420654297,31,31,0,31,31,31,0,31,0.0,True
5,96372106,5,10637300,0,6000,0.002992391586303711,38,38,0,38,38,38,0,38,0.0,True
6,96372106,5,10637301,0,6000,0.008599281311035156,28,28,0,28,28,28,0,28,0.0,True
7,96372106,5,10637302,0,6000,0.006982326507568359,44,44,0,44,44,44,0,44,0.0,True
8,96372106,5,10637303,0,6000,0.00697779655456543,25,25,0,25,25,25,0,25,0.0,True
9,96372106,5,10637304,0,6000,0.00503087043762207,24,24,0,24,24,24,0,24,0.0,True
10,96372106,5,10637305,0,6000,0.004988431930541992,28,28,0,28,28,28,0,28,0.0,True
11,96372106,5,10637306,0,6000,0.01600813865661621,30,30,0,30,30,30,0,30,0.0,True
12,96372106,5,10637307,0,6000,0.004990339279174805,29,29,0,29,29,29,0,29,0.0,True
13,96372106,5,10637308,0,6000,0.007980823516845703,29,29,0,29,29,29,0,29,0.0,True
14,96372106,5,10637309,0,6000,0.002974271774291992,29,29,0,29,29,29,0,29,0.0,True
15,96372106,5,10637310,0,6000,0.01147150993347168,37,37,0,37,37,37,0,37,0.0,True
16,96372106,5,10637311,0,6000,0.0059528350830078125,26,26,0,26,26,26,0,26,0.0,True
17,96372106,5,10637312,0,6000,0.001991748809814453,22,22,0,22,22,22,0,22,0.0,True
18,96372106,5,10637313,0,6000,0.014414548873901367,33,33,0,33,33,33,0,33,0.0,True
19,96372106,5,10637314,0,6000,0.033521413803100586,29,29,0,29,29,29,0,29,0.0,True
20,96372106,5,10637315,0,6000,0.011964559555053711,35,35,0,35,35,35,0,35,0.0,True
21,96372106,5,10637316,0,6000,0.012058734893798828,36,36,0,36,36,36,0,36,0.0,True
22,96372106,5,10637317,0,6000,0.004045248031616211,25,25,0,25,25,25,0,25,0.0,True
23,96372106,5,10637318,0,6000,0.003922939300537109,24,24,0,24,24,24,0,24,0.0,True
24,96372106,5,10637319,0,6000,0.008971929550170898,34,34,0,34,34,34,0,34,0.0,True
25,96372106,5,10637320,0,6000,0.001994609832763672,21,21,0,21,21,21,0,21,0.0,True
26,96372106,5,10637321,0,6000,0.004991292953491211,21,21,0,21,21,21,0,21,0.0,True
27,96372106,5,10637322,0,6000,0.019019603729248047,27,27,0,27,27,27,0,27,0.0,True
28,96372106,5,10637323,0,6000,0.009970903396606445,31,31,0,31,31,31,0,31,0.0,True
29,96372106,5,10637324,0,6000,0.002988576889038086,24,24,0,24,24,24,0,24,0.0,True
30,96372106,5,10637325,0,6000,0.0020291805267333984,23,23,0,23,23,23,0,23,0.0,True
31,96372106,5,10637326,0,6000,0.010759592056274414,30,30,0,30,30,30,0,30,0.0,True
32,96372106,5,10637327,0,6000,0.0050203800201416016,28,28,0,28,28,28,0,28,0.0,True
33,96372106,5,10637328,0,6000,0.006161689758300781,33,33,0,33,33,33,0,33,0.0,True
34,96372106,5,10637329,0,6000,0.013006925582885742,31,31,0,31,31,31,0,31,0.0,True
35,96372106,5,10637330,0,6000,0.002028226852416992,21,21,0,21,21,21,0,21,0.0,True
36,96372106,5,10637331,0,6000,0.003987312316894531,20,20,0,20,20,20,0,20,0.0,True
37,96372106,5,10637332,0,6000,0.004952430725097656,24,24,0,24,24,24,0,24,0.0,True
38,96372106,5,10637333,0,6000,0.004035234451293945,26,26,0,26,26,26,0,26,0.0,True
39,96372106,5,10637334,0,6000,0.003985881805419922,27,27,0,27,27,27,0,27,0.0,True
40,96372106,5,10637335,0,6000,0.0009970664978027344,11,11,0,11,11,11,0,11,0.0,True
41,96372106,5,10637336,0,6000,0.003990650177001953,41,41,0,41,41,41,0,41,0.0,True
42,96372106,5,10637337,0,6000,0.00601506233215332,24,24,0,24,24,24,0,24,0.0,True
43,96372106,5,10637338,0,6000,0.006023883819580078,32,32,0,32,32,32,0,32,0.0,True
44,96372106,5,10637339,0,6000,0.009015321731567383,28,28,0,28,28,28,0,28,0.0,True
45,96372106,5,10637340,0,6000,0.005040884017944336,26,26,0,26,26,26,0,26,0.0,True
46,96372106,5,10637341,0,6000,0.003017902374267578,24,24,0,24,24,24,0,24,0.0,True
47,96372106,5,10637342,0,6000,0.003988981246948242,24,24,0,24,24,24,0,24,0.0,True
48,96372106,5,10637343,0,6000,0.0019965171813964844,25,25,0,25,25,25,0,25,0.0,True
49,96372106,5,10637344,0,6000,0.007329463958740234,25,25,0,25,25,25,0,25,0.0,True
50,96372106,5,10637345,0,6000,0.0030202865600585938,39,39,0,39,39,39,0,39,0.0,True
