Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
2,96372106,11,10637297,2,60,14.185443639755249,92,132,40,132,131,131,0,131,0.75,uniform,False
3,96372106,11,10637298,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
4,96372106,11,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
5,96372106,11,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
6,96372106,11,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
7,96372106,11,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
8,96372106,11,10637303,2,60,0.5126338005065918,75,114,39,114,110,113,3,113,0.75,uniform,False
9,96372106,11,10637304,2,60,0.24294519424438477,63,90,27,90,89,90,1,90,0.75,uniform,False
10,96372106,11,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
11,96372106,11,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
12,96372106,11,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
13,96372106,11,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
14,96372106,11,10637309,2,60,7.889099597930908,104,133,29,133,129,130,1,130,0.75,uniform,False
15,96372106,11,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
16,96372106,11,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
17,96372106,11,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
18,96372106,11,10637313,2,60,55.92309546470642,101,134,33,134,131,131,0,131,0.75,uniform,False
19,96372106,11,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
20,96372106,11,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
21,96372106,11,10637316,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
22,96372106,11,10637317,2,60,14.454359531402588,90,132,42,132,131,132,1,132,0.75,uniform,False
23,96372106,11,10637318,2,60,0.16700053215026855,74,115,41,115,111,115,4,115,0.75,uniform,False
24,96372106,11,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
25,96372106,11,10637320,2,60,3.274271011352539,80,118,38,118,108,114,6,114,0.75,uniform,False
26,96372106,11,10637321,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
27,96372106,11,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
28,96372106,11,10637323,2,60,20.183181524276733,95,131,36,131,124,129,5,129,0.75,uniform,False
29,96372106,11,10637324,2,60,25.53166365623474,85,112,27,112,109,110,1,110,0.75,uniform,False
30,96372106,11,10637325,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
31,96372106,11,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
32,96372106,11,10637327,2,60,0.9178340435028076,77,119,42,119,111,116,5,116,0.75,uniform,False
33,96372106,11,10637328,2,60,6.033931732177734,93,129,36,129,128,128,0,128,0.75,uniform,False
34,96372106,11,10637329,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
35,96372106,11,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
36,96372106,11,10637331,2,60,12.80486011505127,76,106,30,106,103,106,3,106,0.75,uniform,False
37,96372106,11,10637332,2,60,3.1821563243865967,69,93,24,93,91,92,1,92,0.75,uniform,False
38,96372106,11,10637333,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
39,96372106,11,10637334,2,60,1.0313498973846436,95,134,39,134,130,132,2,132,0.75,uniform,False
40,96372106,11,10637335,2,60,33.642327308654785,85,117,32,117,114,116,2,116,0.75,uniform,False
41,96372106,11,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
42,96372106,11,10637337,2,60,2.537900447845459,74,105,31,105,104,105,1,105,0.75,uniform,False
43,96372106,11,10637338,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
44,96372106,11,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
45,96372106,11,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
46,96372106,11,10637341,2,60,2.028613567352295,78,110,32,110,107,110,3,110,0.75,uniform,False
47,96372106,11,10637342,2,60,53.282007455825806,90,134,44,134,128,129,1,129,0.75,uniform,False
48,96372106,11,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
49,96372106,11,10637344,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
50,96372106,11,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,False
