Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,1,60,0.7997951507568359,65,81,16,65,65,81,16,65,0.0,uniform,False
2,96372106,10,10637297,1,60,3.3612849712371826,70,90,20,70,70,90,20,70,0.0,uniform,False
3,96372106,10,10637298,1,60,0.9528493881225586,72,83,11,72,72,83,11,72,0.0,uniform,False
4,96372106,10,10637299,1,60,38.31760811805725,77,97,20,77,77,97,20,77,0.0,uniform,False
5,96372106,10,10637300,1,60,2.0006518363952637,79,96,17,79,79,96,17,79,0.0,uniform,False
6,96372106,10,10637301,1,60,1.9101195335388184,56,72,16,56,56,72,16,56,0.0,uniform,False
7,96372106,10,10637302,1,60,6.504722833633423,88,108,20,88,88,108,20,88,0.0,uniform,False
8,96372106,10,10637303,1,60,0.0743563175201416,57,73,16,57,57,73,16,57,0.0,uniform,False
9,96372106,10,10637304,1,60,0.12951183319091797,47,65,18,47,47,65,18,47,0.0,uniform,False
10,96372106,10,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
11,96372106,10,10637306,1,60,28.058228731155396,79,89,10,79,79,89,10,79,0.0,uniform,False
12,96372106,10,10637307,1,60,6.251232862472534,73,90,17,73,73,90,17,73,0.0,uniform,False
13,96372106,10,10637308,1,60,0.5388154983520508,77,100,23,77,77,100,23,77,0.0,uniform,False
14,96372106,10,10637309,1,60,1.1638374328613281,75,95,20,75,75,95,20,75,0.0,uniform,False
15,96372106,10,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
16,96372106,10,10637311,1,60,0.3972809314727783,70,86,16,70,70,86,16,70,0.0,uniform,False
17,96372106,10,10637312,1,60,1.076561450958252,56,69,13,56,56,69,13,56,0.0,uniform,False
18,96372106,10,10637313,1,60,1.0789122581481934,78,96,18,78,78,96,18,78,0.0,uniform,False
19,96372106,10,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
20,96372106,10,10637315,1,60,1.274181842803955,83,102,19,83,83,102,19,83,0.0,uniform,False
21,96372106,10,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
22,96372106,10,10637317,1,60,1.1904172897338867,75,96,21,75,75,96,21,75,0.0,uniform,False
23,96372106,10,10637318,1,60,0.16901350021362305,56,75,19,56,56,75,19,56,0.0,uniform,False
24,96372106,10,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
25,96372106,10,10637320,1,60,0.23816800117492676,60,74,14,60,60,74,14,60,0.0,uniform,False
26,96372106,10,10637321,1,60,5.225964546203613,64,82,18,64,64,82,18,64,0.0,uniform,False
27,96372106,10,10637322,1,60,1.503044843673706,70,85,15,70,70,85,15,70,0.0,uniform,False
28,96372106,10,10637323,1,60,18.70462679862976,79,97,18,79,79,97,18,79,0.0,uniform,False
29,96372106,10,10637324,1,60,0.3001136779785156,56,69,13,56,56,69,13,56,0.0,uniform,False
30,96372106,10,10637325,1,60,4.612120628356934,61,81,20,61,61,81,20,61,0.0,uniform,False
31,96372106,10,10637326,1,60,1.5794916152954102,72,89,17,72,72,89,17,72,0.0,uniform,False
32,96372106,10,10637327,1,60,0.3564600944519043,63,78,15,63,63,78,15,63,0.0,uniform,False
33,96372106,10,10637328,1,60,0.8477833271026611,65,84,19,65,65,84,19,65,0.0,uniform,False
34,96372106,10,10637329,1,60,0.7488324642181396,63,85,22,63,63,85,22,63,0.0,uniform,False
35,96372106,10,10637330,1,60,5.107926368713379,78,94,16,78,78,94,16,78,0.0,uniform,False
36,96372106,10,10637331,1,60,1.050290822982788,61,75,14,61,61,75,14,61,0.0,uniform,False
37,96372106,10,10637332,1,60,0.22098112106323242,52,67,15,52,52,67,15,52,0.0,uniform,False
38,96372106,10,10637333,1,60,0.43838977813720703,67,82,15,67,67,82,15,67,0.0,uniform,False
39,96372106,10,10637334,1,60,1.905763864517212,70,94,24,70,70,94,24,70,0.0,uniform,False
40,96372106,10,10637335,1,60,0.4506187438964844,59,74,15,59,59,74,15,59,0.0,uniform,False
41,96372106,10,10637336,1,60,13.558308362960815,84,106,22,84,84,106,22,84,0.0,uniform,False
42,96372106,10,10637337,1,60,0.2770833969116211,56,73,17,56,56,73,17,56,0.0,uniform,False
43,96372106,10,10637338,1,60,2.9986894130706787,71,85,14,71,71,85,14,71,0.0,uniform,False
44,96372106,10,10637339,1,60,2.6061208248138428,81,103,22,81,81,103,22,81,0.0,uniform,False
45,96372106,10,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,False
46,96372106,10,10637341,1,60,0.655177116394043,60,72,12,60,60,72,12,60,0.0,uniform,False
47,96372106,10,10637342,1,60,0.20086240768432617,67,85,18,67,67,85,18,67,0.0,uniform,False
48,96372106,10,10637343,1,60,0.7535519599914551,60,79,19,60,60,79,19,60,0.0,uniform,False
49,96372106,10,10637344,1,60,6.055615663528442,72,90,18,72,72,90,18,72,0.0,uniform,False
50,96372106,10,10637345,1,60,1.8045868873596191,81,99,18,81,81,99,18,81,0.0,uniform,False
