Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.01895904541015625,32,32,0,32,32,32,0,32,1.0,uniform,True
2,96372106,5,10637297,0,60,0.006985187530517578,22,22,0,22,22,22,0,22,1.0,uniform,True
3,96372106,5,10637298,0,60,0.014960289001464844,33,33,0,33,33,33,0,33,1.0,uniform,True
4,96372106,5,10637299,0,60,0.013962268829345703,31,31,0,31,31,31,0,31,1.0,uniform,True
5,96372106,5,10637300,0,60,0.018949508666992188,38,38,0,38,38,38,0,38,1.0,uniform,True
6,96372106,5,10637301,0,60,0.03390979766845703,28,28,0,28,28,28,0,28,1.0,uniform,True
7,96372106,5,10637302,0,60,0.03191494941711426,44,44,0,44,44,44,0,44,1.0,uniform,True
8,96372106,5,10637303,0,60,0.020943641662597656,25,25,0,25,25,25,0,25,1.0,uniform,True
9,96372106,5,10637304,0,60,0.013962507247924805,24,24,0,24,24,24,0,24,1.0,uniform,True
10,96372106,5,10637305,0,60,0.019947052001953125,28,28,0,28,28,28,0,28,1.0,uniform,True
11,96372106,5,10637306,0,60,0.040891170501708984,30,30,0,30,30,30,0,30,1.0,uniform,True
12,96372106,5,10637307,0,60,0.011968135833740234,29,29,0,29,29,29,0,29,1.0,uniform,True
13,96372106,5,10637308,0,60,0.03091597557067871,29,29,0,29,29,29,0,29,1.0,uniform,True
14,96372106,5,10637309,0,60,0.009971380233764648,29,29,0,29,29,29,0,29,1.0,uniform,True
15,96372106,5,10637310,0,60,0.03561139106750488,37,37,0,37,37,37,0,37,1.0,uniform,True
16,96372106,5,10637311,0,60,0.013944149017333984,26,26,0,26,26,26,0,26,1.0,uniform,True
17,96372106,5,10637312,0,60,0.0069811344146728516,22,22,0,22,22,22,0,22,1.0,uniform,True
18,96372106,5,10637313,0,60,0.0488276481628418,33,33,0,33,33,33,0,33,1.0,uniform,True
19,96372106,5,10637314,0,60,0.06687664985656738,29,29,0,29,29,29,0,29,1.0,uniform,True
20,96372106,5,10637315,0,60,0.03191375732421875,35,35,0,35,35,35,0,35,1.0,uniform,True
21,96372106,5,10637316,0,60,0.03190803527832031,36,36,0,36,36,36,0,36,1.0,uniform,True
22,96372106,5,10637317,0,60,0.013928890228271484,25,25,0,25,25,25,0,25,1.0,uniform,True
23,96372106,5,10637318,0,60,0.01099538803100586,24,24,0,24,24,24,0,24,1.0,uniform,True
24,96372106,5,10637319,0,60,0.034915924072265625,34,34,0,34,34,34,0,34,1.0,uniform,True
25,96372106,5,10637320,0,60,0.005982875823974609,21,21,0,21,21,21,0,21,1.0,uniform,True
26,96372106,5,10637321,0,60,0.010960817337036133,21,21,0,21,21,21,0,21,1.0,uniform,True
27,96372106,5,10637322,0,60,0.05283617973327637,27,27,0,27,27,27,0,27,1.0,uniform,True
28,96372106,5,10637323,0,60,0.025907039642333984,31,31,0,31,31,31,0,31,1.0,uniform,True
29,96372106,5,10637324,0,60,0.00897526741027832,24,24,0,24,24,24,0,24,1.0,uniform,True
30,96372106,5,10637325,0,60,0.011967658996582031,23,23,0,23,23,23,0,23,1.0,uniform,True
31,96372106,5,10637326,0,60,0.043882131576538086,30,30,0,30,30,30,0,30,1.0,uniform,True
32,96372106,5,10637327,0,60,0.016954660415649414,28,28,0,28,28,28,0,28,1.0,uniform,True
33,96372106,5,10637328,0,60,0.020943880081176758,33,33,0,33,33,33,0,33,1.0,uniform,True
34,96372106,5,10637329,0,60,0.04587960243225098,31,31,0,31,31,31,0,31,1.0,uniform,True
35,96372106,5,10637330,0,60,0.011968135833740234,21,21,0,21,21,21,0,21,1.0,uniform,True
36,96372106,5,10637331,0,60,0.00997304916381836,20,20,0,20,20,20,0,20,1.0,uniform,True
37,96372106,5,10637332,0,60,0.00797891616821289,24,24,0,24,24,24,0,24,1.0,uniform,True
38,96372106,5,10637333,0,60,0.010970830917358398,26,26,0,26,26,26,0,26,1.0,uniform,True
39,96372106,5,10637334,0,60,0.007978200912475586,27,27,0,27,27,27,0,27,1.0,uniform,True
40,96372106,5,10637335,0,60,0.0029935836791992188,11,11,0,11,11,11,0,11,1.0,uniform,True
41,96372106,5,10637336,0,60,0.01595473289489746,41,41,0,41,41,41,0,41,1.0,uniform,True
42,96372106,5,10637337,0,60,0.014960765838623047,24,24,0,24,24,24,0,24,1.0,uniform,True
43,96372106,5,10637338,0,60,0.015980005264282227,32,32,0,32,32,32,0,32,1.0,uniform,True
44,96372106,5,10637339,0,60,0.0259096622467041,28,28,0,28,28,28,0,28,1.0,uniform,True
45,96372106,5,10637340,0,60,0.012019634246826172,26,26,0,26,26,26,0,26,1.0,uniform,True
46,96372106,5,10637341,0,60,0.0069806575775146484,24,24,0,24,24,24,0,24,1.0,uniform,True
47,96372106,5,10637342,0,60,0.015015125274658203,24,24,0,24,24,24,0,24,1.0,uniform,True
48,96372106,5,10637343,0,60,0.008977890014648438,25,25,0,25,25,25,0,25,1.0,uniform,True
49,96372106,5,10637344,0,60,0.022948026657104492,25,25,0,25,25,25,0,25,1.0,uniform,True
50,96372106,5,10637345,0,60,0.015902996063232422,39,39,0,39,39,39,0,39,1.0,uniform,True
