Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
2,96372106,10,10637297,2,60,11.160377740859985,87,121,34,103,95,106,11,103,0.25,uniform,False
3,96372106,10,10637298,2,60,24.597578525543213,89,121,32,103,97,105,8,101,0.25,uniform,False
4,96372106,10,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
5,96372106,10,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
6,96372106,10,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
7,96372106,10,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
8,96372106,10,10637303,2,60,0.3469045162200928,67,104,37,84,78,93,15,83,0.25,uniform,False
9,96372106,10,10637304,2,60,0.2879300117492676,61,87,26,70,68,73,5,70,0.25,uniform,False
10,96372106,10,10637305,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
11,96372106,10,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
12,96372106,10,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
13,96372106,10,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
14,96372106,10,10637309,2,60,2.0757267475128174,95,126,31,105,100,113,13,105,0.25,uniform,False
15,96372106,10,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
16,96372106,10,10637311,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
17,96372106,10,10637312,2,60,17.884212732315063,67,95,28,83,78,87,9,83,0.25,uniform,False
18,96372106,10,10637313,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
19,96372106,10,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
20,96372106,10,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
21,96372106,10,10637316,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
22,96372106,10,10637317,2,60,0.8563973903656006,87,126,39,104,96,111,15,104,0.25,uniform,False
23,96372106,10,10637318,2,60,0.14903020858764648,68,106,38,94,87,100,13,94,0.25,uniform,False
24,96372106,10,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
25,96372106,10,10637320,2,60,2.5702266693115234,71,106,35,80,74,87,13,80,0.25,uniform,False
26,96372106,10,10637321,2,60,15.225719928741455,78,113,35,96,89,102,13,94,0.25,uniform,False
27,96372106,10,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
28,96372106,10,10637323,2,60,26.11104655265808,88,124,36,109,101,114,13,109,0.25,uniform,False
29,96372106,10,10637324,2,60,3.1704471111297607,71,95,24,88,80,89,9,87,0.25,uniform,False
30,96372106,10,10637325,2,60,30.525224447250366,78,112,34,90,82,102,20,89,0.25,uniform,False
31,96372106,10,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
32,96372106,10,10637327,2,60,0.5822689533233643,69,106,37,88,76,92,16,88,0.25,uniform,False
33,96372106,10,10637328,2,60,5.418989181518555,82,112,30,94,84,99,15,94,0.25,uniform,False
34,96372106,10,10637329,2,60,0.6963164806365967,80,117,37,102,92,108,16,102,0.25,uniform,False
35,96372106,10,10637330,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
36,96372106,10,10637331,2,60,10.545315265655518,74,103,29,94,84,96,12,94,0.25,uniform,False
37,96372106,10,10637332,2,60,2.7801260948181152,66,89,23,78,74,81,7,78,0.25,uniform,False
38,96372106,10,10637333,2,60,42.75782370567322,82,116,34,101,88,106,18,99,0.25,uniform,False
39,96372106,10,10637334,2,60,0.8061771392822266,88,123,35,106,95,110,15,105,0.25,uniform,False
40,96372106,10,10637335,2,60,2.2392818927764893,75,106,31,93,87,98,11,93,0.25,uniform,False
41,96372106,10,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
42,96372106,10,10637337,2,60,0.7585451602935791,66,94,28,82,77,84,7,82,0.25,uniform,False
43,96372106,10,10637338,2,60,20.778074264526367,83,116,33,104,99,106,7,104,0.25,uniform,False
44,96372106,10,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
45,96372106,10,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
46,96372106,10,10637341,2,60,3.648721933364868,68,99,31,86,77,93,16,86,0.25,uniform,False
47,96372106,10,10637342,2,60,2.5956008434295654,79,125,46,97,87,104,17,96,0.25,uniform,False
48,96372106,10,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
49,96372106,10,10637344,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
50,96372106,10,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
