Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,9,10637296,2,60,51.11898994445801,60,95,35,83,60,95,35,83,0.0,False
2,96372106,9,10637297,2,60,4.562776803970337,80,110,30,96,80,110,30,96,0.0,False
3,96372106,9,10637298,2,60,8.112324237823486,77,104,27,91,77,104,27,91,0.0,False
4,96372106,9,10637299,2,60,11.518235921859741,85,114,29,97,85,114,29,97,0.0,False
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
6,96372106,9,10637301,2,60,28.948652267456055,61,90,29,72,61,90,29,72,0.0,False
7,96372106,9,10637302,2,60,33.59937882423401,92,128,36,112,92,128,36,112,0.0,False
8,96372106,9,10637303,2,60,0.087799072265625,57,95,38,77,57,95,38,77,0.0,False
9,96372106,9,10637304,2,60,0.10777449607849121,57,80,23,66,57,80,23,66,0.0,False
10,96372106,9,10637305,2,60,10.144949436187744,84,117,33,100,84,117,33,100,0.0,False
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
12,96372106,9,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
13,96372106,9,10637308,2,60,42.256648778915405,88,127,39,109,88,127,39,109,0.0,False
14,96372106,9,10637309,2,60,0.3126332759857178,80,104,24,91,80,104,24,91,0.0,False
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
16,96372106,9,10637311,2,60,3.00517201423645,74,106,32,89,74,106,32,89,0.0,False
17,96372106,9,10637312,2,60,7.937591791152954,63,88,25,78,63,88,25,78,0.0,False
18,96372106,9,10637313,2,60,2.630286931991577,82,117,35,103,82,117,35,103,0.0,False
19,96372106,9,10637314,2,60,3.026789426803589,89,124,35,108,89,124,35,108,0.0,False
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
21,96372106,9,10637316,2,60,13.877346277236938,82,116,34,101,82,116,34,101,0.0,False
22,96372106,9,10637317,2,60,0.08974766731262207,76,111,35,96,76,111,35,96,0.0,False
23,96372106,9,10637318,2,60,0.05186152458190918,58,90,32,72,58,90,32,72,0.0,False
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
25,96372106,9,10637320,2,60,0.11971116065979004,57,88,31,68,57,88,31,68,0.0,False
26,96372106,9,10637321,2,60,1.0026443004608154,67,99,32,83,67,99,32,83,0.0,False
27,96372106,9,10637322,2,60,56.23595714569092,79,108,29,93,79,108,29,93,0.0,False
28,96372106,9,10637323,2,60,2.311084747314453,85,112,27,101,85,112,27,101,0.0,False
29,96372106,9,10637324,2,60,0.9514288902282715,59,82,23,73,59,82,23,73,0.0,False
30,96372106,9,10637325,2,60,13.217620134353638,78,106,28,87,78,106,28,87,0.0,False
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
32,96372106,9,10637327,2,60,0.03192472457885742,58,94,36,74,58,94,36,74,0.0,False
33,96372106,9,10637328,2,60,0.5874285697937012,71,100,29,83,71,100,29,83,0.0,False
34,96372106,9,10637329,2,60,0.25336146354675293,77,112,35,94,77,112,35,94,0.0,False
35,96372106,9,10637330,2,60,0.5256481170654297,76,113,37,97,76,113,37,97,0.0,False
36,96372106,9,10637331,2,60,1.2696595191955566,62,92,30,79,62,92,30,79,0.0,False
37,96372106,9,10637332,2,60,0.4118771553039551,55,75,20,62,55,75,20,62,0.0,False
38,96372106,9,10637333,2,60,12.627184629440308,74,104,30,88,74,104,30,88,0.0,False
39,96372106,9,10637334,2,60,0.11967062950134277,75,103,28,92,75,103,28,92,0.0,False
40,96372106,9,10637335,2,60,1.3813352584838867,68,100,32,81,68,100,32,81,0.0,False
41,96372106,9,10637336,2,60,49.85167670249939,103,137,34,120,103,137,34,120,0.0,False
42,96372106,9,10637337,2,60,0.09771084785461426,55,77,22,67,55,77,22,67,0.0,False
43,96372106,9,10637338,2,60,7.88193416595459,67,96,29,82,67,96,29,82,0.0,False
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
45,96372106,9,10637340,2,60,30.421610593795776,66,98,32,83,66,98,32,83,0.0,False
46,96372106,9,10637341,2,60,0.11170291900634766,60,93,33,75,60,93,33,75,0.0,False
47,96372106,9,10637342,2,60,0.8646852970123291,72,115,43,95,72,115,43,95,0.0,False
48,96372106,9,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
49,96372106,9,10637344,2,60,8.671196937561035,68,101,33,84,68,101,33,84,0.0,False
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
