Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,8,10637296,0,60,0.04497122764587402,44,44,0,44,46,46,0,46,0.5,True
2,96372106,8,10637297,0,60,0.05893254280090332,47,47,0,47,47,47,0,47,0.5,True
3,96372106,8,10637298,0,60,0.014718294143676758,44,44,0,44,44,44,0,44,0.5,True
4,96372106,8,10637299,0,60,0.01532435417175293,52,52,0,52,52,52,0,52,0.5,True
5,96372106,8,10637300,0,60,0.02273869514465332,55,55,0,55,55,55,0,55,0.5,True
6,96372106,8,10637301,0,60,0.03381705284118652,40,40,0,40,40,40,0,40,0.5,True
7,96372106,8,10637302,0,60,0.050661563873291016,56,56,0,56,56,56,0,56,0.5,True
8,96372106,8,10637303,0,60,0.04239964485168457,42,42,0,42,42,42,0,42,0.5,True
9,96372106,8,10637304,0,60,0.011734485626220703,33,33,0,33,33,33,0,33,0.5,True
10,96372106,8,10637305,0,60,0.04446864128112793,41,41,0,41,41,41,0,41,0.5,True
11,96372106,8,10637306,0,60,0.02301955223083496,48,48,0,48,48,48,0,48,0.5,True
12,96372106,8,10637307,0,60,0.03575921058654785,46,46,0,46,46,46,0,46,0.5,True
13,96372106,8,10637308,0,60,0.06841588020324707,54,54,0,54,54,54,0,54,0.5,True
14,96372106,8,10637309,0,60,0.012754440307617188,42,42,0,42,42,42,0,42,0.5,True
15,96372106,8,10637310,0,60,0.027952909469604492,51,51,0,51,51,51,0,51,0.5,True
16,96372106,8,10637311,0,60,0.029630661010742188,47,47,0,47,47,47,0,47,0.5,True
17,96372106,8,10637312,0,60,0.040187835693359375,38,38,0,38,38,38,0,38,0.5,True
18,96372106,8,10637313,0,60,0.0726933479309082,49,49,0,49,49,49,0,49,0.5,True
19,96372106,8,10637314,0,60,0.13479065895080566,50,50,0,50,50,50,0,50,0.5,True
20,96372106,8,10637315,0,60,0.12092041969299316,62,62,0,62,62,62,0,62,0.5,True
21,96372106,8,10637316,0,60,0.08366703987121582,52,52,0,52,52,52,0,52,0.5,True
22,96372106,8,10637317,0,60,0.02543807029724121,49,49,0,49,49,49,0,49,0.5,True
23,96372106,8,10637318,0,60,0.009143590927124023,36,36,0,36,36,36,0,36,0.5,True
24,96372106,8,10637319,0,60,0.08720779418945312,52,52,0,52,52,52,0,52,0.5,True
25,96372106,8,10637320,0,60,0.008672475814819336,32,32,0,32,32,32,0,32,0.5,True
26,96372106,8,10637321,0,60,0.035956621170043945,41,41,0,41,41,41,0,41,0.5,True
27,96372106,8,10637322,0,60,0.1383984088897705,50,50,0,50,50,50,0,50,0.5,True
28,96372106,8,10637323,0,60,0.04321122169494629,53,53,0,53,53,53,0,53,0.5,True
29,96372106,8,10637324,0,60,0.02509593963623047,34,34,0,34,34,34,0,34,0.5,True
30,96372106,8,10637325,0,60,0.02052474021911621,40,40,0,40,40,40,0,40,0.5,True
31,96372106,8,10637326,0,60,0.09118103981018066,54,54,0,54,54,54,0,54,0.5,True
32,96372106,8,10637327,0,60,0.010188102722167969,39,39,0,39,39,39,0,39,0.5,True
33,96372106,8,10637328,0,60,0.16697168350219727,48,48,0,48,48,48,0,48,0.5,True
34,96372106,8,10637329,0,60,0.0353548526763916,45,45,0,45,45,45,0,45,0.5,True
35,96372106,8,10637330,0,60,0.030271530151367188,50,50,0,50,50,50,0,50,0.5,True
36,96372106,8,10637331,0,60,0.01438593864440918,34,34,0,34,34,34,0,34,0.5,True
37,96372106,8,10637332,0,60,0.008823394775390625,33,33,0,33,33,33,0,33,0.5,True
38,96372106,8,10637333,0,60,0.01712632179260254,42,42,0,42,42,42,0,42,0.5,True
39,96372106,8,10637334,0,60,0.012546539306640625,44,44,0,44,44,44,0,44,0.5,True
40,96372106,8,10637335,0,60,0.014896392822265625,35,35,0,35,35,35,0,35,0.5,True
41,96372106,8,10637336,0,60,0.03632783889770508,59,59,0,59,59,59,0,59,0.5,True
42,96372106,8,10637337,0,60,0.022784709930419922,36,36,0,36,36,36,0,36,0.5,True
43,96372106,8,10637338,0,60,0.02501058578491211,48,48,0,48,48,48,0,48,0.5,True
44,96372106,8,10637339,0,60,0.041631460189819336,56,56,0,56,56,56,0,56,0.5,True
45,96372106,8,10637340,0,60,0.05657076835632324,41,41,0,41,41,41,0,41,0.5,True
46,96372106,8,10637341,0,60,0.019411087036132812,44,44,0,44,44,44,0,44,0.5,True
47,96372106,8,10637342,0,60,0.023407697677612305,44,44,0,44,44,44,0,44,0.5,True
48,96372106,8,10637343,0,60,0.017574071884155273,38,38,0,38,38,38,0,38,0.5,True
49,96372106,8,10637344,0,60,0.12807941436767578,43,43,0,43,43,43,0,43,0.5,True
50,96372106,8,10637345,0,60,0.050919532775878906,53,53,0,53,53,53,0,53,0.5,True
