Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,1,60,0.024113178253173828,27,40,13,32,30,37,7,32,0.25,uniform,False
2,96372106,4,10637297,1,60,0.007981538772583008,18,21,3,20,20,20,0,20,0.25,uniform,False
3,96372106,4,10637298,1,60,0.04499673843383789,32,36,4,35,33,36,3,35,0.25,uniform,False
4,96372106,4,10637299,1,60,0.08077549934387207,26,37,11,34,27,36,9,34,0.25,uniform,False
5,96372106,4,10637300,1,60,0.15592336654663086,34,43,9,40,37,41,4,40,0.25,uniform,False
6,96372106,4,10637301,1,60,0.05177116394042969,28,42,14,35,34,35,1,35,0.25,uniform,False
7,96372106,4,10637302,1,60,0.03231406211853027,33,51,18,43,42,45,3,43,0.25,uniform,False
8,96372106,4,10637303,1,60,0.012913942337036133,21,30,9,23,22,29,7,23,0.25,uniform,False
9,96372106,4,10637304,1,60,0.05791306495666504,22,29,7,23,23,25,2,23,0.25,uniform,False
10,96372106,4,10637305,1,60,0.3312563896179199,29,36,7,34,33,35,2,34,0.25,uniform,False
11,96372106,4,10637306,1,60,0.01186990737915039,18,31,13,26,25,26,1,26,0.25,uniform,False
12,96372106,4,10637307,1,60,0.13467741012573242,32,46,14,41,36,42,6,41,0.25,uniform,False
13,96372106,4,10637308,1,60,0.0683891773223877,30,41,11,35,32,35,3,35,0.25,uniform,False
14,96372106,4,10637309,1,60,0.08736896514892578,26,38,12,37,32,37,5,37,0.25,uniform,False
15,96372106,4,10637310,1,60,1.156707525253296,39,50,11,43,40,46,6,43,0.25,uniform,False
16,96372106,4,10637311,1,60,0.009623527526855469,24,32,8,28,25,32,7,28,0.25,uniform,False
17,96372106,4,10637312,1,60,0.008893013000488281,24,31,7,27,27,30,3,27,0.25,uniform,False
18,96372106,4,10637313,1,60,0.1549232006072998,32,43,11,39,36,41,5,39,0.25,uniform,False
19,96372106,4,10637314,1,60,0.21134018898010254,31,41,10,39,37,39,2,38,0.25,uniform,False
20,96372106,4,10637315,1,60,0.022423267364501953,27,37,10,32,31,34,3,32,0.25,uniform,False
21,96372106,4,10637316,1,60,0.10590863227844238,34,48,14,39,37,41,4,39,0.25,uniform,False
22,96372106,4,10637317,1,60,0.021832704544067383,24,33,9,30,30,31,1,30,0.25,uniform,False
23,96372106,4,10637318,1,60,0.01674628257751465,21,28,7,24,21,28,7,24,0.25,uniform,False
24,96372106,4,10637319,1,60,0.025668859481811523,29,39,10,33,30,34,4,33,0.25,uniform,False
25,96372106,4,10637320,1,60,0.012202739715576172,17,23,6,19,18,21,3,19,0.25,uniform,False
26,96372106,4,10637321,1,60,0.008193731307983398,21,26,5,24,23,24,1,24,0.25,uniform,False
27,96372106,4,10637322,1,60,0.01286625862121582,18,23,5,21,19,22,3,21,0.25,uniform,False
28,96372106,4,10637323,1,60,0.03502011299133301,29,38,9,34,33,35,2,34,0.25,uniform,False
29,96372106,4,10637324,1,60,0.008442878723144531,19,26,7,22,20,24,4,22,0.25,uniform,False
30,96372106,4,10637325,1,60,0.04344916343688965,20,30,10,26,21,26,5,25,0.25,uniform,False
31,96372106,4,10637326,1,60,0.22093653678894043,31,42,11,35,32,38,6,35,0.25,uniform,False
32,96372106,4,10637327,1,60,0.0343317985534668,25,34,9,29,29,30,1,29,0.25,uniform,False
33,96372106,4,10637328,1,60,0.03249049186706543,30,41,11,39,35,41,6,39,0.25,uniform,False
34,96372106,4,10637329,1,60,0.029441356658935547,23,31,8,27,26,28,2,27,0.25,uniform,False
35,96372106,4,10637330,1,60,0.0076618194580078125,18,23,5,19,19,20,1,19,0.25,uniform,False
36,96372106,4,10637331,1,60,0.007693767547607422,20,29,9,23,21,27,6,23,0.25,uniform,False
37,96372106,4,10637332,1,60,0.027705669403076172,19,28,9,24,20,26,6,24,0.25,uniform,False
38,96372106,4,10637333,1,60,0.039762020111083984,25,33,8,30,29,31,2,30,0.25,uniform,False
39,96372106,4,10637334,1,60,0.019410133361816406,23,34,11,28,23,28,5,28,0.25,uniform,False
40,96372106,4,10637335,1,60,0.004513263702392578,9,11,2,10,9,11,2,10,0.25,uniform,False
41,96372106,4,10637336,1,60,0.07120084762573242,37,47,10,42,39,45,6,42,0.25,uniform,False
42,96372106,4,10637337,1,60,0.02023148536682129,24,34,10,29,27,30,3,29,0.25,uniform,False
43,96372106,4,10637338,1,60,0.1833653450012207,32,39,7,36,36,38,2,36,0.25,uniform,False
44,96372106,4,10637339,1,60,0.07829689979553223,22,31,9,28,25,29,4,28,0.25,uniform,False
45,96372106,4,10637340,1,60,0.028065204620361328,27,39,12,36,35,38,3,36,0.25,uniform,False
46,96372106,4,10637341,1,60,0.008306503295898438,18,27,9,25,22,25,3,25,0.25,uniform,False
47,96372106,4,10637342,1,60,0.019530296325683594,22,27,5,25,24,26,2,25,0.25,uniform,False
48,96372106,4,10637343,1,60,0.007811307907104492,20,31,11,25,24,26,2,25,0.25,uniform,False
49,96372106,4,10637344,1,60,0.059893131256103516,24,35,11,28,25,32,7,28,0.25,uniform,False
50,96372106,4,10637345,1,60,0.03751373291015625,32,44,12,37,36,37,1,37,0.25,uniform,False
