Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,0,60,0.02493000030517578,39,39,0,39,39,39,0,39,1.0,False
2,96372106,7,10637297,0,60,0.016957759857177734,36,36,0,36,36,36,0,36,1.0,False
3,96372106,7,10637298,0,60,0.008965253829956055,38,38,0,38,38,38,0,38,1.0,False
4,96372106,7,10637299,0,60,0.015967845916748047,49,49,0,49,49,49,0,49,1.0,False
5,96372106,7,10637300,0,60,0.018935203552246094,51,51,0,51,51,51,0,51,1.0,False
6,96372106,7,10637301,0,60,0.020932912826538086,33,33,0,33,33,33,0,33,1.0,False
7,96372106,7,10637302,0,60,0.033934831619262695,50,50,0,50,50,50,0,50,1.0,False
8,96372106,7,10637303,0,60,0.030916690826416016,38,38,0,38,38,38,0,38,1.0,False
9,96372106,7,10637304,0,60,0.02094435691833496,32,32,0,32,32,32,0,32,1.0,False
10,96372106,7,10637305,0,60,0.06881499290466309,37,37,0,37,37,37,0,37,1.0,False
11,96372106,7,10637306,0,60,0.03293609619140625,39,39,0,39,39,39,0,39,1.0,False
12,96372106,7,10637307,0,60,0.019951343536376953,43,43,0,43,43,43,0,43,1.0,False
13,96372106,7,10637308,0,60,0.03789877891540527,46,46,0,46,46,46,0,46,1.0,False
14,96372106,7,10637309,0,60,0.009973287582397461,37,37,0,37,37,37,0,37,1.0,False
15,96372106,7,10637310,0,60,0.023931264877319336,47,47,0,47,47,47,0,47,1.0,False
16,96372106,7,10637311,0,60,0.025946855545043945,42,42,0,42,42,42,0,42,1.0,False
17,96372106,7,10637312,0,60,0.02592015266418457,31,31,0,31,31,31,0,31,1.0,False
18,96372106,7,10637313,0,60,0.03690314292907715,43,43,0,43,43,43,0,43,1.0,False
19,96372106,7,10637314,0,60,0.08777260780334473,46,46,0,46,46,46,0,46,1.0,False
20,96372106,7,10637315,0,60,0.05186057090759277,54,54,0,54,54,54,0,54,1.0,False
21,96372106,7,10637316,0,60,0.05684804916381836,49,49,0,49,49,49,0,49,1.0,False
22,96372106,7,10637317,0,60,0.01795196533203125,43,43,0,43,43,43,0,43,1.0,False
23,96372106,7,10637318,0,60,0.008976459503173828,30,30,0,30,30,30,0,30,1.0,False
24,96372106,7,10637319,0,60,0.06386423110961914,49,49,0,49,49,49,0,49,1.0,False
25,96372106,7,10637320,0,60,0.005983829498291016,28,28,0,28,28,28,0,28,1.0,False
26,96372106,7,10637321,0,60,0.027925491333007812,33,33,0,33,33,33,0,33,1.0,False
27,96372106,7,10637322,0,60,0.03889584541320801,44,44,0,44,44,44,0,44,1.0,False
28,96372106,7,10637323,0,60,0.0219419002532959,45,45,0,45,45,45,0,45,1.0,False
29,96372106,7,10637324,0,60,0.024968862533569336,33,33,0,33,33,33,0,33,1.0,False
30,96372106,7,10637325,0,60,0.011932611465454102,34,34,0,34,34,34,0,34,1.0,False
31,96372106,7,10637326,0,60,0.02691960334777832,45,45,0,45,45,45,0,45,1.0,False
32,96372106,7,10637327,0,60,0.010970592498779297,36,36,0,36,36,36,0,36,1.0,False
33,96372106,7,10637328,0,60,0.11772513389587402,45,45,0,45,45,45,0,45,1.0,False
34,96372106,7,10637329,0,60,0.02493429183959961,40,40,0,40,40,40,0,40,1.0,False
35,96372106,7,10637330,0,60,0.02593231201171875,41,41,0,41,41,41,0,41,1.0,False
36,96372106,7,10637331,0,60,0.010972261428833008,30,30,0,30,30,30,0,30,1.0,False
37,96372106,7,10637332,0,60,0.00897526741027832,31,31,0,31,31,31,0,31,1.0,False
38,96372106,7,10637333,0,60,0.009973287582397461,31,31,0,31,31,31,0,31,1.0,False
39,96372106,7,10637334,0,60,0.010972738265991211,40,40,0,40,40,40,0,40,1.0,False
40,96372106,7,10637335,0,60,0.009963035583496094,30,30,0,30,30,30,0,30,1.0,False
41,96372106,7,10637336,0,60,0.016943931579589844,55,55,0,55,55,55,0,55,1.0,False
42,96372106,7,10637337,0,60,0.00997614860534668,28,28,0,28,28,28,0,28,1.0,False
43,96372106,7,10637338,0,60,0.01694512367248535,41,41,0,41,41,41,0,41,1.0,False
44,96372106,7,10637339,0,60,0.019982099533081055,44,44,0,44,44,44,0,44,1.0,False
45,96372106,7,10637340,0,60,0.013003349304199219,34,34,0,34,34,34,0,34,1.0,False
46,96372106,7,10637341,0,60,0.009971380233764648,39,39,0,39,39,39,0,39,1.0,False
47,96372106,7,10637342,0,60,0.014919042587280273,36,36,0,36,36,36,0,36,1.0,False
48,96372106,7,10637343,0,60,0.012967348098754883,30,30,0,30,30,30,0,30,1.0,False
49,96372106,7,10637344,0,60,0.09474349021911621,35,35,0,35,35,35,0,35,1.0,False
50,96372106,7,10637345,0,60,0.01798701286315918,50,50,0,50,50,50,0,50,1.0,False
