Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,2,10637296,2,60,0.0029876232147216797,17,29,12,24,22,24,2,24,0.75,False
2,96372106,2,10637297,2,60,0.0020134449005126953,12,23,11,20,20,20,0,20,0.75,False
3,96372106,2,10637298,2,60,0.11939454078674316,22,38,16,29,29,29,0,29,0.75,False
4,96372106,2,10637299,2,60,0.011012792587280273,19,29,10,26,26,26,0,26,0.75,False
5,96372106,2,10637300,2,60,0.005092620849609375,16,28,12,21,21,21,0,21,0.75,False
6,96372106,2,10637301,2,60,0.002989530563354492,14,22,8,20,20,20,0,20,0.75,False
7,96372106,2,10637302,2,60,0.009103059768676758,20,34,14,26,26,27,1,26,0.75,False
8,96372106,2,10637303,2,60,0.0029900074005126953,14,26,12,23,20,23,3,23,0.75,False
9,96372106,2,10637304,2,60,0.011979103088378906,19,29,10,23,23,23,0,23,0.75,False
10,96372106,2,10637305,2,60,0.011005163192749023,20,32,12,26,25,26,1,26,0.75,False
11,96372106,2,10637306,2,60,0.002032756805419922,7,12,5,10,10,10,0,10,0.75,False
12,96372106,2,10637307,2,60,0.00529789924621582,17,31,14,22,22,22,0,22,0.75,False
13,96372106,2,10637308,2,60,0.0029921531677246094,11,19,8,15,15,16,1,15,0.75,False
14,96372106,2,10637309,2,60,0.008005619049072266,21,34,13,26,26,26,0,26,0.75,False
15,96372106,2,10637310,2,60,0.0029883384704589844,15,24,9,17,17,17,0,17,0.75,False
16,96372106,2,10637311,2,60,0.0009946823120117188,11,16,5,13,13,13,0,13,0.75,False
17,96372106,2,10637312,2,60,0.0019948482513427734,10,20,10,17,17,17,0,17,0.75,False
18,96372106,2,10637313,2,60,0.0029561519622802734,17,31,14,24,24,24,0,24,0.75,False
19,96372106,2,10637314,2,60,0.00610041618347168,17,26,9,23,23,23,0,23,0.75,False
20,96372106,2,10637315,2,60,0.001994609832763672,10,20,10,11,11,11,0,11,0.75,False
21,96372106,2,10637316,2,60,0.003989458084106445,21,32,11,30,28,31,3,30,0.75,False
22,96372106,2,10637317,2,60,0.0029916763305664062,13,22,9,18,16,19,3,18,0.75,False
23,96372106,2,10637318,2,60,0.003000497817993164,12,22,10,20,20,20,0,20,0.75,False
24,96372106,2,10637319,2,60,0.002991914749145508,16,33,17,26,25,27,2,26,0.75,False
25,96372106,2,10637320,2,60,0.0020003318786621094,7,13,6,11,11,11,0,11,0.75,False
26,96372106,2,10637321,2,60,0.0029916763305664062,15,26,11,24,24,24,0,24,0.75,False
27,96372106,2,10637322,2,60,0.002962350845336914,9,11,2,9,9,9,0,9,0.75,False
28,96372106,2,10637323,2,60,0.0058939456939697266,19,34,15,27,27,27,0,27,0.75,False
29,96372106,2,10637324,2,60,0.0009944438934326172,5,9,4,7,7,7,0,7,0.75,False
30,96372106,2,10637325,2,60,0.003000974655151367,10,19,9,15,15,15,0,15,0.75,False
31,96372106,2,10637326,2,60,0.0029892921447753906,15,21,6,19,19,19,0,19,0.75,False
32,96372106,2,10637327,2,60,0.003987789154052734,14,20,6,16,16,16,0,16,0.75,False
33,96372106,2,10637328,2,60,0.007985830307006836,17,23,6,22,22,22,0,22,0.75,False
34,96372106,2,10637329,2,60,0.001995086669921875,10,13,3,13,13,13,0,13,0.75,False
35,96372106,2,10637330,2,60,0.001993417739868164,7,12,5,9,9,9,0,9,0.75,False
36,96372106,2,10637331,2,60,0.002989530563354492,16,28,12,20,20,22,2,20,0.75,False
37,96372106,2,10637332,2,60,0.0019948482513427734,10,16,6,14,14,14,0,14,0.75,False
38,96372106,2,10637333,2,60,0.002938508987426758,12,22,10,18,18,20,2,18,0.75,False
39,96372106,2,10637334,2,60,0.00301361083984375,13,24,11,22,21,23,2,22,0.75,False
40,96372106,2,10637335,2,60,0.000997304916381836,2,3,1,2,2,2,0,2,0.75,False
41,96372106,2,10637336,2,60,0.004980802536010742,19,30,11,25,25,25,0,25,0.75,False
42,96372106,2,10637337,2,60,0.024175643920898438,17,27,10,25,25,25,0,25,0.75,False
43,96372106,2,10637338,2,60,0.009037256240844727,19,27,8,23,23,23,0,23,0.75,False
44,96372106,2,10637339,2,60,0.04411458969116211,11,19,8,16,16,16,0,16,0.75,False
45,96372106,2,10637340,2,60,0.004090070724487305,16,27,11,21,21,21,0,21,0.75,False
46,96372106,2,10637341,2,60,0.002993345260620117,13,20,7,18,18,18,0,18,0.75,False
47,96372106,2,10637342,2,60,0.001993894577026367,10,14,4,11,11,11,0,11,0.75,False
48,96372106,2,10637343,2,60,0.001990795135498047,12,23,11,19,19,19,0,19,0.75,False
49,96372106,2,10637344,2,60,0.001995086669921875,15,28,13,23,23,23,0,23,0.75,False
50,96372106,2,10637345,2,60,0.012976408004760742,19,37,18,30,27,31,4,30,0.75,False
