Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,4,10637296,2,60,0.02553725242614746,33,48,15,40,40,40,0,40,1.0,True
2,96372106,4,10637297,2,60,0.004674673080444336,19,36,17,29,29,29,0,29,1.0,True
3,96372106,4,10637298,2,60,0.42942357063293457,35,57,22,46,44,44,0,44,1.0,True
4,96372106,4,10637299,2,60,0.016489028930664062,30,48,18,39,39,39,0,39,1.0,True
5,96372106,4,10637300,2,60,2.866954803466797,42,60,18,51,50,50,0,50,1.0,True
6,96372106,4,10637301,2,60,0.08274269104003906,36,53,17,43,42,42,0,42,1.0,True
7,96372106,4,10637302,2,60,0.040049076080322266,42,68,26,55,57,57,0,57,1.0,True
8,96372106,4,10637303,2,60,0.004900693893432617,23,41,18,31,31,31,0,31,1.0,True
9,96372106,4,10637304,2,60,0.019500732421875,29,42,13,33,34,34,0,34,1.0,True
10,96372106,4,10637305,2,60,0.3217735290527344,34,52,18,39,38,38,0,38,1.0,True
11,96372106,4,10637306,2,60,0.006087303161621094,22,40,18,32,32,32,0,32,1.0,True
12,96372106,4,10637307,2,60,0.23483562469482422,43,61,18,55,53,53,0,53,1.0,True
13,96372106,4,10637308,2,60,0.026824235916137695,32,54,22,43,40,40,0,40,1.0,True
14,96372106,4,10637309,2,60,0.09025430679321289,35,50,15,40,46,46,0,46,1.0,True
15,96372106,4,10637310,2,60,4.6555774211883545,49,73,24,60,59,59,0,59,1.0,True
16,96372106,4,10637311,2,60,0.005474090576171875,28,43,15,37,37,37,0,37,1.0,True
17,96372106,4,10637312,2,60,0.013184070587158203,26,48,22,37,39,39,0,39,1.0,True
18,96372106,4,10637313,2,60,0.7157764434814453,40,61,21,48,47,47,0,47,1.0,True
19,96372106,4,10637314,2,60,0.21909260749816895,39,55,16,50,45,45,0,45,1.0,True
20,96372106,4,10637315,2,60,0.009074687957763672,28,51,23,35,35,35,0,35,1.0,True
21,96372106,4,10637316,2,60,0.07422733306884766,45,60,15,54,56,56,0,56,1.0,True
22,96372106,4,10637317,2,60,0.008440256118774414,29,45,16,37,37,37,0,37,1.0,True
23,96372106,4,10637318,2,60,0.009656429290771484,24,41,17,33,35,35,0,35,1.0,True
24,96372106,4,10637319,2,60,0.0791172981262207,33,55,22,45,42,42,0,42,1.0,True
25,96372106,4,10637320,2,60,0.0037047863006591797,19,32,13,27,27,27,0,27,1.0,True
26,96372106,4,10637321,2,60,0.0061304569244384766,24,41,17,31,31,31,0,31,1.0,True
27,96372106,4,10637322,2,60,0.005766630172729492,20,29,9,25,24,24,0,24,1.0,True
28,96372106,4,10637323,2,60,0.0962669849395752,34,56,22,43,46,46,0,46,1.0,True
29,96372106,4,10637324,2,60,0.01540064811706543,22,32,10,25,25,25,0,25,1.0,True
30,96372106,4,10637325,2,60,0.023540973663330078,23,36,13,30,28,28,0,28,1.0,True
31,96372106,4,10637326,2,60,0.392345666885376,36,56,20,48,48,48,0,48,1.0,True
32,96372106,4,10637327,2,60,0.01214909553527832,32,43,11,34,33,33,0,33,1.0,True
33,96372106,4,10637328,2,60,0.019979476928710938,38,51,13,48,49,49,0,49,1.0,True
34,96372106,4,10637329,2,60,0.013831615447998047,28,41,13,33,33,33,0,33,1.0,True
35,96372106,4,10637330,2,60,0.005120515823364258,21,32,11,26,26,26,0,26,1.0,True
36,96372106,4,10637331,2,60,0.005394697189331055,23,40,17,35,35,35,0,35,1.0,True
37,96372106,4,10637332,2,60,0.012762069702148438,25,36,11,32,29,29,0,29,1.0,True
38,96372106,4,10637333,2,60,0.025180339813232422,31,48,17,41,39,39,0,39,1.0,True
39,96372106,4,10637334,2,60,0.013096094131469727,29,46,17,38,37,37,0,37,1.0,True
40,96372106,4,10637335,2,60,0.001882791519165039,10,15,5,13,13,13,0,13,1.0,True
41,96372106,4,10637336,2,60,0.07268905639648438,44,67,23,53,52,52,0,52,1.0,True
42,96372106,4,10637337,2,60,0.035299062728881836,29,43,14,37,37,37,0,37,1.0,True
43,96372106,4,10637338,2,60,0.07860827445983887,39,54,15,45,44,44,0,44,1.0,True
44,96372106,4,10637339,2,60,0.04807019233703613,24,38,14,34,34,34,0,34,1.0,True
45,96372106,4,10637340,2,60,0.015177726745605469,32,51,19,37,37,37,0,37,1.0,True
46,96372106,4,10637341,2,60,0.0048007965087890625,20,34,14,29,29,29,0,29,1.0,True
47,96372106,4,10637342,2,60,0.051419973373413086,26,40,14,32,34,34,0,34,1.0,True
48,96372106,4,10637343,2,60,0.0059795379638671875,22,42,20,32,32,32,0,32,1.0,True
49,96372106,4,10637344,2,60,0.02625131607055664,27,45,18,37,37,37,0,37,1.0,True
50,96372106,4,10637345,2,60,0.020021677017211914,32,61,29,47,47,47,0,47,1.0,True
