Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,2,10637296,4,60,0.0030155181884765625,19,47,28,40,19,47,28,40,0.0,False
2,96372106,2,10637297,4,60,0.001990795135498047,19,33,14,22,19,33,14,22,0.0,False
3,96372106,2,10637298,4,60,0.13266587257385254,33,63,30,52,33,63,30,52,0.0,False
4,96372106,2,10637299,4,60,0.017952442169189453,23,48,25,38,23,48,25,38,0.0,False
5,96372106,2,10637300,4,60,0.0009982585906982422,23,44,21,32,23,44,21,32,0.0,False
6,96372106,2,10637301,4,60,0.0009970664978027344,20,39,19,34,20,39,19,34,0.0,False
7,96372106,2,10637302,4,60,0.0329136848449707,23,57,34,38,23,57,34,38,0.0,False
8,96372106,2,10637303,4,60,0.0019969940185546875,30,50,20,39,30,50,20,39,0.0,False
9,96372106,2,10637304,4,60,0.0070149898529052734,24,47,23,35,24,47,23,35,0.0,False
10,96372106,2,10637305,4,60,0.0060176849365234375,26,52,26,38,26,52,26,38,0.0,False
11,96372106,2,10637306,4,60,0.0009992122650146484,9,19,10,14,9,19,10,14,0.0,False
12,96372106,2,10637307,4,60,0.0019931793212890625,25,41,16,36,25,41,16,36,0.0,False
13,96372106,2,10637308,4,60,0.001995086669921875,17,41,24,26,17,41,24,26,0.0,False
14,96372106,2,10637309,4,60,0.06183171272277832,32,61,29,47,32,61,29,47,0.0,False
15,96372106,2,10637310,4,60,0.0019927024841308594,24,38,14,30,24,38,14,30,0.0,False
16,96372106,2,10637311,4,60,0.0010027885437011719,13,32,19,24,13,32,19,24,0.0,False
17,96372106,2,10637312,4,60,0.0019927024841308594,18,29,11,21,18,29,11,21,0.0,False
18,96372106,2,10637313,4,60,0.0019919872283935547,26,57,31,44,26,57,31,44,0.0,False
19,96372106,2,10637314,4,60,0.025917530059814453,27,47,20,43,27,47,20,43,0.0,False
20,96372106,2,10637315,4,60,0.000997781753540039,17,37,20,23,17,37,20,23,0.0,False
21,96372106,2,10637316,4,60,0.0069942474365234375,21,42,21,34,21,42,21,34,0.0,False
22,96372106,2,10637317,4,60,0.00199127197265625,16,35,19,28,16,35,19,28,0.0,False
23,96372106,2,10637318,4,60,0.0019948482513427734,15,35,20,25,15,35,20,25,0.0,False
24,96372106,2,10637319,4,60,0.0019931793212890625,22,49,27,39,22,49,27,39,0.0,False
25,96372106,2,10637320,4,60,0.0010018348693847656,11,25,14,14,11,25,14,14,0.0,False
26,96372106,2,10637321,4,60,0.001992940902709961,17,39,22,29,17,39,22,29,0.0,False
27,96372106,2,10637322,4,60,0.0009996891021728516,11,35,24,26,11,35,24,26,0.0,False
28,96372106,2,10637323,4,60,0.0029931068420410156,29,52,23,35,29,52,23,35,0.0,False
29,96372106,2,10637324,4,60,0.000997781753540039,9,18,9,11,9,18,9,11,0.0,False
30,96372106,2,10637325,4,60,0.001995086669921875,15,35,20,21,15,35,20,21,0.0,False
31,96372106,2,10637326,4,60,0.001992940902709961,23,36,13,29,23,36,13,29,0.0,False
32,96372106,2,10637327,4,60,0.018953323364257812,20,32,12,24,20,32,12,24,0.0,False
33,96372106,2,10637328,4,60,0.007969141006469727,20,37,17,28,20,37,17,28,0.0,False
34,96372106,2,10637329,4,60,0.0009992122650146484,14,25,11,17,14,25,11,17,0.0,False
35,96372106,2,10637330,4,60,0.0009970664978027344,14,23,9,19,14,23,9,19,0.0,False
36,96372106,2,10637331,4,60,0.001993894577026367,18,38,20,34,18,38,20,34,0.0,False
37,96372106,2,10637332,4,60,0.001988649368286133,13,27,14,20,13,27,14,20,0.0,False
38,96372106,2,10637333,4,60,0.0010330677032470703,18,33,15,29,18,33,15,29,0.0,False
39,96372106,2,10637334,4,60,0.0020189285278320312,16,38,22,32,16,38,22,32,0.0,False
40,96372106,2,10637335,4,60,0.0,8,9,1,8,8,9,1,8,0.0,False
41,96372106,2,10637336,4,60,0.0020177364349365234,25,54,29,36,25,54,29,36,0.0,False
42,96372106,2,10637337,4,60,0.056859493255615234,19,35,16,25,19,35,16,25,0.0,False
43,96372106,2,10637338,4,60,0.019947290420532227,29,51,22,45,29,51,22,45,0.0,False
44,96372106,2,10637339,4,60,1.078077793121338,16,31,15,30,16,31,15,30,0.0,False
45,96372106,2,10637340,4,60,0.0019941329956054688,20,46,26,36,20,46,26,36,0.0,False
46,96372106,2,10637341,4,60,0.000997304916381836,21,40,19,30,21,40,19,30,0.0,False
47,96372106,2,10637342,4,60,0.0009975433349609375,12,24,12,17,12,24,12,17,0.0,False
48,96372106,2,10637343,4,60,0.0009968280792236328,16,28,12,17,16,28,12,17,0.0,False
49,96372106,2,10637344,4,60,0.0020020008087158203,17,39,22,26,17,39,22,26,0.0,False
50,96372106,2,10637345,4,60,0.00795292854309082,25,55,30,42,25,55,30,42,0.0,False
