Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,4,60,21.73023796081543,117,166,49,117,117,166,49,117,0.0,uniform,True
2,96372106,10,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
3,96372106,10,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
4,96372106,10,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
5,96372106,10,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
6,96372106,10,10637301,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
7,96372106,10,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
8,96372106,10,10637303,4,60,1.2726311683654785,105,163,58,105,105,163,58,105,0.0,uniform,True
9,96372106,10,10637304,4,60,1.1160104274749756,91,149,58,91,91,149,58,91,0.0,uniform,True
10,96372106,10,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
11,96372106,10,10637306,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
12,96372106,10,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
13,96372106,10,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
14,96372106,10,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
15,96372106,10,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
16,96372106,10,10637311,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
17,96372106,10,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
18,96372106,10,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
19,96372106,10,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
20,96372106,10,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
21,96372106,10,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
22,96372106,10,10637317,4,60,16.151082515716553,128,206,78,128,128,206,78,128,0.0,uniform,True
23,96372106,10,10637318,4,60,4.0681471824646,109,172,63,109,109,172,63,109,0.0,uniform,True
24,96372106,10,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
25,96372106,10,10637320,4,60,5.899251222610474,110,181,71,110,110,181,71,110,0.0,uniform,True
26,96372106,10,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
27,96372106,10,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
28,96372106,10,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
29,96372106,10,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
30,96372106,10,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
31,96372106,10,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
32,96372106,10,10637327,4,60,2.632953643798828,108,163,55,108,108,163,55,108,0.0,uniform,True
33,96372106,10,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
34,96372106,10,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
35,96372106,10,10637330,4,60,12.548403978347778,130,195,65,130,130,195,65,130,0.0,uniform,True
36,96372106,10,10637331,4,60,1.2796013355255127,93,151,58,93,93,151,58,93,0.0,uniform,True
37,96372106,10,10637332,4,60,41.84931993484497,97,161,64,97,97,161,64,97,0.0,uniform,True
38,96372106,10,10637333,4,60,54.65302753448486,120,188,68,120,120,188,68,120,0.0,uniform,True
39,96372106,10,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
40,96372106,10,10637335,4,60,39.01490640640259,109,171,62,109,109,171,62,109,0.0,uniform,True
41,96372106,10,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
42,96372106,10,10637337,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
43,96372106,10,10637338,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
44,96372106,10,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
45,96372106,10,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
46,96372106,10,10637341,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
47,96372106,10,10637342,4,60,24.943273782730103,129,192,63,129,129,192,63,129,0.0,uniform,True
48,96372106,10,10637343,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
49,96372106,10,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
50,96372106,10,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
