Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,1,60,1.0605802536010742,96,119,23,106,105,110,5,106,0.5,False
2,96372106,14,10637297,1,60,18.886826276779175,99,122,23,115,111,117,6,115,0.5,False
3,96372106,14,10637298,1,60,6.5584492683410645,108,127,19,115,112,117,5,114,0.5,False
4,96372106,14,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
5,96372106,14,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
6,96372106,14,10637301,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
7,96372106,14,10637302,1,60,19.15184998512268,117,138,21,123,120,126,6,123,0.5,False
8,96372106,14,10637303,1,60,2.4000277519226074,88,113,25,97,93,101,8,97,0.5,False
9,96372106,14,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
10,96372106,14,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
11,96372106,14,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
12,96372106,14,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
13,96372106,14,10637308,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
14,96372106,14,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
15,96372106,14,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
16,96372106,14,10637311,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
17,96372106,14,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
18,96372106,14,10637313,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
19,96372106,14,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
20,96372106,14,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
21,96372106,14,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
22,96372106,14,10637317,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
23,96372106,14,10637318,1,60,0.35055017471313477,87,110,23,99,98,103,5,99,0.5,False
24,96372106,14,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
25,96372106,14,10637320,1,60,0.22839784622192383,84,104,20,94,93,95,2,94,0.5,False
26,96372106,14,10637321,1,60,2.027165412902832,94,118,24,108,105,107,2,107,0.5,False
27,96372106,14,10637322,1,60,6.6136674880981445,98,117,19,107,104,107,3,106,0.5,False
28,96372106,14,10637323,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
29,96372106,14,10637324,1,60,0.8622884750366211,89,110,21,101,99,101,2,100,0.5,False
30,96372106,14,10637325,1,60,11.856907606124878,89,116,27,107,102,106,4,105,0.5,False
31,96372106,14,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
32,96372106,14,10637327,1,60,6.499386787414551,87,106,19,97,94,101,7,97,0.5,False
33,96372106,14,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
34,96372106,14,10637329,1,60,3.8854734897613525,103,131,28,119,116,121,5,119,0.5,False
35,96372106,14,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
36,96372106,14,10637331,1,60,18.664822578430176,90,112,22,106,99,106,7,103,0.5,False
37,96372106,14,10637332,1,60,0.17040324211120605,74,91,17,80,79,82,3,80,0.5,False
38,96372106,14,10637333,1,60,0.6046051979064941,98,123,25,112,107,111,4,111,0.5,False
39,96372106,14,10637334,1,60,2.6146857738494873,100,126,26,113,111,117,6,113,0.5,False
40,96372106,14,10637335,1,60,0.8097629547119141,79,102,23,92,87,93,6,91,0.5,False
41,96372106,14,10637336,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
42,96372106,14,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
43,96372106,14,10637338,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
44,96372106,14,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
45,96372106,14,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
46,96372106,14,10637341,1,60,0.6411747932434082,81,100,19,91,88,95,7,91,0.5,False
47,96372106,14,10637342,1,60,0.6258180141448975,102,122,20,112,111,113,2,111,0.5,False
48,96372106,14,10637343,1,60,0.7290098667144775,83,108,25,100,94,100,6,100,0.5,False
49,96372106,14,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,False
50,96372106,14,10637345,1,60,39.90950393676758,104,126,22,118,116,120,4,118,0.5,False
