Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
2,96372106,13,10637297,1,60,70.34780216217041,92,115,23,115,119,119,0,119,1.0,uniform,True
3,96372106,13,10637298,1,60,6.429821014404297,97,114,17,114,113,113,0,113,1.0,uniform,True
4,96372106,13,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
5,96372106,13,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
6,96372106,13,10637301,1,60,0.9853627681732178,78,100,22,100,99,99,0,99,1.0,uniform,True
7,96372106,13,10637302,1,60,10.892836809158325,110,129,19,129,131,131,0,131,1.0,uniform,True
8,96372106,13,10637303,1,60,0.9145362377166748,83,108,25,108,107,107,0,107,1.0,uniform,True
9,96372106,13,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
10,96372106,13,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
11,96372106,13,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
12,96372106,13,10637307,1,60,10.743231773376465,91,114,23,114,116,116,0,116,1.0,uniform,True
13,96372106,13,10637308,1,60,11.686713933944702,100,124,24,124,121,121,0,121,1.0,uniform,True
14,96372106,13,10637309,1,60,9.827696323394775,106,124,18,124,122,122,0,122,1.0,uniform,True
15,96372106,13,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
16,96372106,13,10637311,1,60,1.3922438621520996,99,125,26,125,122,122,0,122,1.0,uniform,True
17,96372106,13,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
18,96372106,13,10637313,1,60,5.573150873184204,98,119,21,119,117,117,0,117,1.0,uniform,True
19,96372106,13,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
20,96372106,13,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
21,96372106,13,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
22,96372106,13,10637317,1,60,1.7812347412109375,84,106,22,106,106,106,0,106,1.0,uniform,True
23,96372106,13,10637318,1,60,6.2911927700042725,80,100,20,100,99,99,0,99,1.0,uniform,True
24,96372106,13,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
25,96372106,13,10637320,1,60,0.28325533866882324,74,91,17,91,90,90,0,90,1.0,uniform,True
26,96372106,13,10637321,1,60,22.746182441711426,90,115,25,115,112,112,0,112,1.0,uniform,True
27,96372106,13,10637322,1,60,6.971386432647705,92,112,20,112,110,110,0,110,1.0,uniform,True
28,96372106,13,10637323,1,60,24.571256399154663,103,121,18,121,119,119,0,119,1.0,uniform,True
29,96372106,13,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
30,96372106,13,10637325,1,60,10.047065734863281,82,105,23,105,105,105,0,105,1.0,uniform,True
31,96372106,13,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
32,96372106,13,10637327,1,60,17.322696208953857,83,102,19,102,102,102,0,102,1.0,uniform,True
33,96372106,13,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
34,96372106,13,10637329,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
35,96372106,13,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
36,96372106,13,10637331,1,60,1.003260612487793,74,92,18,92,92,92,0,92,1.0,uniform,True
37,96372106,13,10637332,1,60,0.5315537452697754,67,83,16,83,83,83,0,83,1.0,uniform,True
38,96372106,13,10637333,1,60,1.3852736949920654,87,111,24,111,106,106,0,106,1.0,uniform,True
39,96372106,13,10637334,1,60,2.3277175426483154,92,114,22,114,116,116,0,116,1.0,uniform,True
40,96372106,13,10637335,1,60,0.9574086666107178,71,90,19,90,91,91,0,91,1.0,uniform,True
41,96372106,13,10637336,1,60,44.220712184906006,122,144,22,144,141,141,0,141,1.0,uniform,True
42,96372106,13,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
43,96372106,13,10637338,1,60,21.28205895423889,89,113,24,113,110,110,0,110,1.0,uniform,True
44,96372106,13,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
45,96372106,13,10637340,1,60,65.0369622707367,95,118,23,118,117,117,0,117,1.0,uniform,True
46,96372106,13,10637341,1,60,1.719425916671753,73,92,19,92,98,98,0,98,1.0,uniform,True
47,96372106,13,10637342,1,60,11.688719034194946,92,111,19,111,116,116,0,116,1.0,uniform,True
48,96372106,13,10637343,1,60,2.6857798099517822,72,96,24,96,96,96,0,96,1.0,uniform,True
49,96372106,13,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
50,96372106,13,10637345,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
