Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,11,10637296,0,60,0.20190882682800293,57,57,0,57,57,57,0,57,0.75,uniform,True
2,96372106,11,10637297,0,60,0.2456521987915039,61,61,0,61,61,61,0,61,0.75,uniform,True
3,96372106,11,10637298,0,60,0.0850069522857666,63,63,0,63,63,63,0,63,0.75,uniform,True
4,96372106,11,10637299,0,60,0.22429561614990234,64,64,0,64,66,66,0,66,0.75,uniform,True
5,96372106,11,10637300,0,60,0.585949182510376,70,70,0,70,70,70,0,70,0.75,uniform,True
6,96372106,11,10637301,0,60,0.2238173484802246,60,60,0,60,60,60,0,60,0.75,uniform,True
7,96372106,11,10637302,0,60,0.1226346492767334,78,78,0,78,78,78,0,78,0.75,uniform,True
8,96372106,11,10637303,0,60,0.11322617530822754,55,55,0,55,55,55,0,55,0.75,uniform,True
9,96372106,11,10637304,0,60,0.06504654884338379,43,43,0,43,43,43,0,43,0.75,uniform,True
10,96372106,11,10637305,0,60,1.7721104621887207,66,66,0,66,70,70,0,70,0.75,uniform,True
11,96372106,11,10637306,0,60,0.42098498344421387,65,65,0,65,65,65,0,65,0.75,uniform,True
12,96372106,11,10637307,0,60,0.23329925537109375,60,60,0,60,60,60,0,60,0.75,uniform,True
13,96372106,11,10637308,0,60,0.20930957794189453,65,65,0,65,67,67,0,67,0.75,uniform,True
14,96372106,11,10637309,0,60,0.15720081329345703,63,63,0,63,63,63,0,63,0.75,uniform,True
15,96372106,11,10637310,0,60,0.3286733627319336,65,65,0,65,65,65,0,65,0.75,uniform,True
16,96372106,11,10637311,0,60,0.1560814380645752,68,68,0,68,70,70,0,70,0.75,uniform,True
17,96372106,11,10637312,0,60,6.626769304275513,54,54,0,54,54,54,0,54,0.75,uniform,True
18,96372106,11,10637313,0,60,0.645263671875,66,66,0,66,66,66,0,66,0.75,uniform,True
19,96372106,11,10637314,0,60,8.317672967910767,63,63,0,63,63,63,0,63,0.75,uniform,True
20,96372106,11,10637315,0,60,0.5160863399505615,81,81,0,81,81,81,0,81,0.75,uniform,True
21,96372106,11,10637316,0,60,0.22223281860351562,64,64,0,64,64,64,0,64,0.75,uniform,True
22,96372106,11,10637317,0,60,0.17719793319702148,63,63,0,63,63,63,0,63,0.75,uniform,True
23,96372106,11,10637318,0,60,0.039119720458984375,53,53,0,53,53,53,0,53,0.75,uniform,True
24,96372106,11,10637319,0,60,3.257298707962036,61,61,0,61,62,62,0,62,0.75,uniform,True
25,96372106,11,10637320,0,60,0.07080841064453125,55,55,0,55,55,55,0,55,0.75,uniform,True
26,96372106,11,10637321,0,60,0.34062767028808594,57,57,0,57,59,59,0,59,0.75,uniform,True
27,96372106,11,10637322,0,60,1.3004975318908691,63,63,0,63,64,64,0,64,0.75,uniform,True
28,96372106,11,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,uniform,True
29,96372106,11,10637324,0,60,0.12369251251220703,52,52,0,52,52,52,0,52,0.75,uniform,True
30,96372106,11,10637325,0,60,1.0789523124694824,51,51,0,51,51,51,0,51,0.75,uniform,True
31,96372106,11,10637326,0,60,0.7402052879333496,60,60,0,60,60,60,0,60,0.75,uniform,True
32,96372106,11,10637327,0,60,0.02802562713623047,56,56,0,56,56,56,0,56,0.75,uniform,True
33,96372106,11,10637328,0,60,5.394158363342285,63,63,0,63,65,65,0,65,0.75,uniform,True
34,96372106,11,10637329,0,60,0.3369936943054199,65,65,0,65,65,65,0,65,0.75,uniform,True
35,96372106,11,10637330,0,60,0.6005299091339111,68,68,0,68,68,68,0,68,0.75,uniform,True
36,96372106,11,10637331,0,60,0.11773133277893066,48,48,0,48,48,48,0,48,0.75,uniform,True
37,96372106,11,10637332,0,60,0.08180761337280273,46,46,0,46,46,46,0,46,0.75,uniform,True
38,96372106,11,10637333,0,60,0.14178991317749023,60,60,0,60,60,60,0,60,0.75,uniform,True
39,96372106,11,10637334,0,60,0.19169330596923828,64,64,0,64,64,64,0,64,0.75,uniform,True
40,96372106,11,10637335,0,60,0.04763484001159668,52,52,0,52,52,52,0,52,0.75,uniform,True
41,96372106,11,10637336,0,60,0.3063466548919678,79,79,0,79,79,79,0,79,0.75,uniform,True
42,96372106,11,10637337,0,60,0.16264724731445312,52,52,0,52,52,52,0,52,0.75,uniform,True
43,96372106,11,10637338,0,60,0.0836632251739502,65,65,0,65,65,65,0,65,0.75,uniform,True
44,96372106,11,10637339,0,60,0.5167334079742432,71,71,0,71,72,72,0,72,0.75,uniform,True
45,96372106,11,10637340,0,60,0.8899803161621094,64,64,0,64,64,64,0,64,0.75,uniform,True
46,96372106,11,10637341,0,60,0.7290246486663818,57,57,0,57,57,57,0,57,0.75,uniform,True
47,96372106,11,10637342,0,60,10.829556703567505,61,61,0,61,61,61,0,61,0.75,uniform,True
48,96372106,11,10637343,0,60,0.14266324043273926,54,54,0,54,54,54,0,54,0.75,uniform,True
49,96372106,11,10637344,0,60,0.482865571975708,59,59,0,59,59,59,0,59,0.75,uniform,True
50,96372106,11,10637345,0,60,0.40553712844848633,68,68,0,68,68,68,0,68,0.75,uniform,True
