Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,0,60,0.2763347625732422,76,76,0,76,76,76,0,76,0.75,False
2,96372106,14,10637297,0,60,0.10240459442138672,78,78,0,78,78,78,0,78,0.75,False
3,96372106,14,10637298,0,60,1.0451829433441162,84,84,0,84,84,84,0,84,0.75,False
4,96372106,14,10637299,0,60,2.9638068675994873,81,81,0,81,81,81,0,81,0.75,False
5,96372106,14,10637300,0,60,0.38050293922424316,91,91,0,91,91,91,0,91,0.75,False
6,96372106,14,10637301,0,60,0.18825650215148926,73,73,0,73,73,73,0,73,0.75,False
7,96372106,14,10637302,0,60,0.07693696022033691,94,94,0,94,94,94,0,94,0.75,False
8,96372106,14,10637303,0,60,0.05100750923156738,72,72,0,72,72,72,0,72,0.75,False
9,96372106,14,10637304,0,60,0.07477283477783203,62,62,0,62,62,62,0,62,0.75,False
10,96372106,14,10637305,0,60,2.078604221343994,75,75,0,75,75,75,0,75,0.75,False
11,96372106,14,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
12,96372106,14,10637307,0,60,24.547152519226074,76,76,0,76,76,76,0,76,0.75,False
13,96372106,14,10637308,0,60,18.151574850082397,94,94,0,94,94,94,0,94,0.75,False
14,96372106,14,10637309,0,60,0.6462249755859375,85,85,0,85,85,85,0,85,0.75,False
15,96372106,14,10637310,0,60,1.0090606212615967,82,82,0,82,82,82,0,82,0.75,False
16,96372106,14,10637311,0,60,14.647613048553467,90,90,0,90,90,90,0,90,0.75,False
17,96372106,14,10637312,0,60,7.47314453125,76,76,0,76,76,76,0,76,0.75,False
18,96372106,14,10637313,0,60,0.6546785831451416,82,82,0,82,82,82,0,82,0.75,False
19,96372106,14,10637314,0,60,41.05044746398926,87,87,0,87,87,87,0,87,0.75,False
20,96372106,14,10637315,0,60,0.4338059425354004,94,94,0,94,94,94,0,94,0.75,False
21,96372106,14,10637316,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
22,96372106,14,10637317,0,60,0.16355586051940918,75,75,0,75,75,75,0,75,0.75,False
23,96372106,14,10637318,0,60,0.15464210510253906,72,72,0,72,72,72,0,72,0.75,False
24,96372106,14,10637319,0,60,3.6794533729553223,78,78,0,78,78,78,0,78,0.75,False
25,96372106,14,10637320,0,60,0.09977030754089355,68,68,0,68,68,68,0,68,0.75,False
26,96372106,14,10637321,0,60,0.2583127021789551,77,77,0,77,77,77,0,77,0.75,False
27,96372106,14,10637322,0,60,1.0971190929412842,78,78,0,78,78,78,0,78,0.75,False
28,96372106,14,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
29,96372106,14,10637324,0,60,0.143157958984375,72,72,0,72,72,72,0,72,0.75,False
30,96372106,14,10637325,0,60,0.3600120544433594,69,69,0,69,69,69,0,69,0.75,False
31,96372106,14,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
32,96372106,14,10637327,0,60,0.5156452655792236,72,72,0,72,72,72,0,72,0.75,False
33,96372106,14,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
34,96372106,14,10637329,0,60,0.12033462524414062,86,86,0,86,86,86,0,86,0.75,False
35,96372106,14,10637330,0,60,0.47062182426452637,79,79,0,79,79,79,0,79,0.75,False
36,96372106,14,10637331,0,60,0.08632516860961914,69,69,0,69,69,69,0,69,0.75,False
37,96372106,14,10637332,0,60,0.03889775276184082,60,60,0,60,60,60,0,60,0.75,False
38,96372106,14,10637333,0,60,0.5006725788116455,78,78,0,78,78,78,0,78,0.75,False
39,96372106,14,10637334,0,60,0.22736716270446777,80,80,0,80,80,80,0,80,0.75,False
40,96372106,14,10637335,0,60,0.044883012771606445,65,65,0,65,65,65,0,65,0.75,False
41,96372106,14,10637336,0,60,54.681731939315796,101,101,0,101,101,101,0,101,0.75,False
42,96372106,14,10637337,0,60,0.06981086730957031,66,66,0,66,66,66,0,66,0.75,False
43,96372106,14,10637338,0,60,0.049831390380859375,84,84,0,84,84,84,0,84,0.75,False
44,96372106,14,10637339,0,60,6.537860870361328,91,91,0,91,91,91,0,91,0.75,False
45,96372106,14,10637340,0,60,2.2730600833892822,86,86,0,86,86,86,0,86,0.75,False
46,96372106,14,10637341,0,60,0.6792287826538086,68,68,0,68,68,68,0,68,0.75,False
47,96372106,14,10637342,0,60,7.687262058258057,80,80,0,80,80,80,0,80,0.75,False
48,96372106,14,10637343,0,60,0.058820486068725586,68,68,0,68,68,68,0,68,0.75,False
49,96372106,14,10637344,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
50,96372106,14,10637345,0,60,23.625457763671875,81,81,0,81,81,81,0,81,0.75,False
