Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,1,60,2.1448137760162354,0.6604104042053223,52,67,15,60,60,60,0,60,1.0,uniform,False
2,96372106,9,10637297,1,60,16.99967908859253,2.222198486328125,62,79,17,73,74,74,0,74,1.0,uniform,False
3,96372106,9,10637298,1,60,1.0000510215759277,0.5456392765045166,61,75,14,69,66,66,0,66,1.0,uniform,False
4,96372106,9,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
5,96372106,9,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
6,96372106,9,10637301,1,60,5.11454439163208,0.5522944927215576,47,67,20,59,59,59,0,59,1.0,uniform,False
7,96372106,9,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
8,96372106,9,10637303,1,60,0.37157583236694336,0.08988332748413086,51,66,15,58,58,58,0,58,1.0,uniform,False
9,96372106,9,10637304,1,60,0.335496187210083,0.08846616744995117,43,60,17,51,51,51,0,51,1.0,uniform,False
10,96372106,9,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
11,96372106,9,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
12,96372106,9,10637307,1,60,17.197550773620605,0.6014068126678467,60,82,22,70,69,69,0,69,1.0,uniform,False
13,96372106,9,10637308,1,60,16.450530290603638,0.7005317211151123,70,88,18,81,84,84,0,84,1.0,uniform,False
14,96372106,9,10637309,1,60,62.022956132888794,0.5960726737976074,61,80,19,71,69,69,0,69,1.0,uniform,False
15,96372106,9,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
16,96372106,9,10637311,1,60,0.9279720783233643,0.44527649879455566,60,78,18,66,65,65,0,65,1.0,uniform,False
17,96372106,9,10637312,1,60,2.067697048187256,0.4192781448364258,53,65,12,59,58,58,0,58,1.0,uniform,False
18,96372106,9,10637313,1,60,10.138557195663452,0.4748811721801758,66,82,16,76,76,76,0,76,1.0,uniform,False
19,96372106,9,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
20,96372106,9,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
21,96372106,9,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
22,96372106,9,10637317,1,60,1.237459421157837,0.3527348041534424,63,84,21,75,78,78,0,78,1.0,uniform,False
23,96372106,9,10637318,1,60,2.7271411418914795,0.20737361907958984,49,67,18,59,59,59,0,59,1.0,uniform,False
24,96372106,9,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
25,96372106,9,10637320,1,60,0.18944740295410156,0.20919466018676758,49,66,17,58,56,56,0,56,1.0,uniform,False
26,96372106,9,10637321,1,60,3.426312208175659,0.35330796241760254,54,73,19,63,63,63,0,63,1.0,uniform,False
27,96372106,9,10637322,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
28,96372106,9,10637323,1,60,26.82879376411438,2.8776185512542725,65,88,23,78,80,80,0,80,1.0,uniform,False
29,96372106,9,10637324,1,60,0.34790515899658203,0.2408144474029541,47,60,13,55,54,54,0,54,1.0,uniform,False
