Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final_true_cost,Sensing Probability,Communication
1,96372106,5,10637296,2,60,0.014596223831176758,41,61,20,52,50,52,2,52,0.75,False
2,96372106,5,10637297,2,60,0.01129150390625,28,46,18,38,38,38,0,38,0.75,False
3,96372106,5,10637298,2,60,0.5280766487121582,44,69,25,55,55,55,0,55,0.75,False
4,96372106,5,10637299,2,60,0.4762239456176758,47,69,22,58,58,59,1,58,0.75,False
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
6,96372106,5,10637301,2,60,0.035451650619506836,38,56,18,51,51,51,0,51,0.75,False
7,96372106,5,10637302,2,60,0.22949743270874023,59,91,32,83,79,84,5,83,0.75,False
8,96372106,5,10637303,2,60,0.003905773162841797,30,53,23,40,40,42,2,40,0.75,False
9,96372106,5,10637304,2,60,0.035154104232788086,37,52,15,45,44,45,1,45,0.75,False
10,96372106,5,10637305,2,60,0.16590237617492676,42,64,22,48,48,49,1,48,0.75,False
11,96372106,5,10637306,2,60,0.0063018798828125,36,66,30,49,49,50,1,49,0.75,False
12,96372106,5,10637307,2,60,0.10207772254943848,46,64,18,56,55,57,2,55,0.75,False
13,96372106,5,10637308,2,60,0.03252744674682617,38,61,23,48,48,48,0,48,0.75,False
14,96372106,5,10637309,2,60,0.05867743492126465,40,56,16,43,43,44,1,43,0.75,False
15,96372106,5,10637310,2,60,4.461878299713135,54,82,28,72,67,73,6,70,0.75,False
16,96372106,5,10637311,2,60,0.004175662994384766,36,58,22,47,46,49,3,47,0.75,False
17,96372106,5,10637312,2,60,0.02490520477294922,29,49,20,39,38,39,1,39,0.75,False
18,96372106,5,10637313,2,60,0.8796014785766602,45,68,23,53,53,54,1,53,0.75,False
19,96372106,5,10637314,2,60,0.21242189407348633,39,62,23,47,45,51,6,47,0.75,False
20,96372106,5,10637315,2,60,0.012917757034301758,40,72,32,47,47,50,3,47,0.75,False
21,96372106,5,10637316,2,60,0.04446721076965332,54,76,22,63,63,64,1,63,0.75,False
22,96372106,5,10637317,2,60,0.005651950836181641,35,52,17,42,42,42,0,42,0.75,False
23,96372106,5,10637318,2,60,0.011033773422241211,31,49,18,41,40,42,2,41,0.75,False
24,96372106,5,10637319,2,60,0.10090923309326172,42,73,31,62,60,62,2,62,0.75,False
25,96372106,5,10637320,2,60,0.02507948875427246,30,48,18,39,39,39,0,39,0.75,False
26,96372106,5,10637321,2,60,0.006151437759399414,30,50,20,44,42,44,2,44,0.75,False
27,96372106,5,10637322,2,60,0.24797463417053223,32,53,21,41,41,41,0,41,0.75,False
28,96372106,5,10637323,2,60,0.06171298027038574,40,62,22,51,49,50,1,50,0.75,False
29,96372106,5,10637324,2,60,0.011014699935913086,30,43,13,38,38,38,0,38,0.75,False
30,96372106,5,10637325,2,60,0.01707148551940918,29,44,15,41,37,40,3,40,0.75,False
31,96372106,5,10637326,2,60,0.36354494094848633,43,65,22,56,52,56,4,56,0.75,False
32,96372106,5,10637327,2,60,0.018208980560302734,41,64,23,52,50,52,2,52,0.75,False
33,96372106,5,10637328,2,60,0.03934621810913086,50,70,20,60,60,60,0,60,0.75,False
34,96372106,5,10637329,2,60,0.02916097640991211,41,63,22,54,53,56,3,54,0.75,False
35,96372106,5,10637330,2,60,0.004052639007568359,27,46,19,42,40,42,2,42,0.75,False
36,96372106,5,10637331,2,60,0.11313629150390625,27,50,23,38,37,39,2,38,0.75,False
37,96372106,5,10637332,2,60,0.1459980010986328,34,51,17,43,42,42,0,42,0.75,False
38,96372106,5,10637333,2,60,0.14339399337768555,41,60,19,53,52,53,1,53,0.75,False
39,96372106,5,10637334,2,60,0.009680509567260742,39,61,22,49,49,49,0,49,0.75,False
40,96372106,5,10637335,2,60,0.0020525455474853516,17,23,6,23,22,23,1,23,0.75,False
41,96372106,5,10637336,2,60,0.07195091247558594,52,82,30,70,68,70,2,70,0.75,False
42,96372106,5,10637337,2,60,0.04058051109313965,34,50,16,45,45,45,0,45,0.75,False
43,96372106,5,10637338,2,60,0.053102970123291016,43,59,16,52,51,52,1,52,0.75,False
44,96372106,5,10637339,2,60,5.937227010726929,38,56,18,48,46,48,2,48,0.75,False
45,96372106,5,10637340,2,60,0.04677009582519531,35,60,25,48,46,48,2,48,0.75,False
46,96372106,5,10637341,2,60,0.006846904754638672,27,46,19,38,38,38,0,38,0.75,False
47,96372106,5,10637342,2,60,0.05371904373168945,35,52,17,46,45,47,2,46,0.75,False
48,96372106,5,10637343,2,60,0.0076639652252197266,30,53,23,38,38,38,0,38,0.75,False
49,96372106,5,10637344,2,60,0.018497943878173828,33,52,19,44,44,44,0,44,0.75,False
50,96372106,5,10637345,2,60,0.04769754409790039,48,79,31,64,62,64,2,64,0.75,False
