Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,0,60,0.016991853713989258,32,32,0,32,32,32,0,32,0.5,uniform,True
2,96372106,5,10637297,0,60,0.0060269832611083984,22,22,0,22,22,22,0,22,0.5,uniform,True
3,96372106,5,10637298,0,60,0.0100250244140625,33,33,0,33,33,33,0,33,0.5,uniform,True
4,96372106,5,10637299,0,60,0.008619070053100586,31,31,0,31,31,31,0,31,0.5,uniform,True
5,96372106,5,10637300,0,60,0.010249853134155273,38,38,0,38,38,38,0,38,0.5,uniform,True
6,96372106,5,10637301,0,60,0.02690887451171875,28,28,0,28,28,28,0,28,0.5,uniform,True
7,96372106,5,10637302,0,60,0.021036624908447266,44,44,0,44,44,44,0,44,0.5,uniform,True
8,96372106,5,10637303,0,60,0.00903773307800293,25,25,0,25,25,25,0,25,0.5,uniform,True
9,96372106,5,10637304,0,60,0.01102590560913086,24,24,0,24,24,24,0,24,0.5,uniform,True
10,96372106,5,10637305,0,60,0.015462636947631836,28,28,0,28,28,28,0,28,0.5,uniform,True
11,96372106,5,10637306,0,60,0.029201269149780273,30,30,0,30,30,30,0,30,0.5,uniform,True
12,96372106,5,10637307,0,60,0.010576725006103516,29,29,0,29,29,29,0,29,0.5,uniform,True
13,96372106,5,10637308,0,60,0.013806343078613281,29,29,0,29,29,29,0,29,0.5,uniform,True
14,96372106,5,10637309,0,60,0.008983850479125977,29,29,0,29,29,29,0,29,0.5,uniform,True
15,96372106,5,10637310,0,60,0.02213263511657715,37,37,0,37,37,37,0,37,0.5,uniform,True
16,96372106,5,10637311,0,60,0.013028383255004883,26,26,0,26,26,26,0,26,0.5,uniform,True
17,96372106,5,10637312,0,60,0.005984306335449219,22,22,0,22,22,22,0,22,0.5,uniform,True
18,96372106,5,10637313,0,60,0.03426766395568848,33,33,0,33,33,33,0,33,0.5,uniform,True
19,96372106,5,10637314,0,60,0.05690813064575195,29,29,0,29,29,29,0,29,0.5,uniform,True
20,96372106,5,10637315,0,60,0.026987314224243164,35,35,0,35,35,35,0,35,0.5,uniform,True
21,96372106,5,10637316,0,60,0.02809000015258789,36,36,0,36,36,36,0,36,0.5,uniform,True
22,96372106,5,10637317,0,60,0.012034893035888672,25,25,0,25,25,25,0,25,0.5,uniform,True
23,96372106,5,10637318,0,60,0.007973194122314453,24,24,0,24,24,24,0,24,0.5,uniform,True
24,96372106,5,10637319,0,60,0.017074108123779297,34,34,0,34,34,34,0,34,0.5,uniform,True
25,96372106,5,10637320,0,60,0.006043910980224609,21,21,0,21,21,21,0,21,0.5,uniform,True
26,96372106,5,10637321,0,60,0.007166147232055664,21,21,0,21,21,21,0,21,0.5,uniform,True
27,96372106,5,10637322,0,60,0.04408621788024902,27,27,0,27,27,27,0,27,0.5,uniform,True
28,96372106,5,10637323,0,60,0.017981529235839844,31,31,0,31,31,31,0,31,0.5,uniform,True
29,96372106,5,10637324,0,60,0.006038665771484375,24,24,0,24,24,24,0,24,0.5,uniform,True
30,96372106,5,10637325,0,60,0.007997274398803711,23,23,0,23,23,23,0,23,0.5,uniform,True
31,96372106,5,10637326,0,60,0.017954349517822266,30,30,0,30,30,30,0,30,0.5,uniform,True
32,96372106,5,10637327,0,60,0.01297760009765625,28,28,0,28,28,28,0,28,0.5,uniform,True
33,96372106,5,10637328,0,60,0.014715433120727539,33,33,0,33,33,33,0,33,0.5,uniform,True
34,96372106,5,10637329,0,60,0.02190113067626953,31,31,0,31,31,31,0,31,0.5,uniform,True
35,96372106,5,10637330,0,60,0.006148576736450195,21,21,0,21,21,21,0,21,0.5,uniform,True
36,96372106,5,10637331,0,60,0.009035110473632812,20,20,0,20,20,20,0,20,0.5,uniform,True
37,96372106,5,10637332,0,60,0.006034374237060547,24,24,0,24,24,24,0,24,0.5,uniform,True
38,96372106,5,10637333,0,60,0.0060193538665771484,26,26,0,26,26,26,0,26,0.5,uniform,True
39,96372106,5,10637334,0,60,0.0061855316162109375,27,27,0,27,27,27,0,27,0.5,uniform,True
40,96372106,5,10637335,0,60,0.001995086669921875,11,11,0,11,11,11,0,11,0.5,uniform,True
41,96372106,5,10637336,0,60,0.013013362884521484,41,41,0,41,41,41,0,41,0.5,uniform,True
42,96372106,5,10637337,0,60,0.009974479675292969,24,24,0,24,24,24,0,24,0.5,uniform,True
43,96372106,5,10637338,0,60,0.01365971565246582,32,32,0,32,32,32,0,32,0.5,uniform,True
44,96372106,5,10637339,0,60,0.023836135864257812,28,28,0,28,28,28,0,28,0.5,uniform,True
45,96372106,5,10637340,0,60,0.013692378997802734,26,26,0,26,26,26,0,26,0.5,uniform,True
46,96372106,5,10637341,0,60,0.005041360855102539,24,24,0,24,24,24,0,24,0.5,uniform,True
47,96372106,5,10637342,0,60,0.011027097702026367,24,24,0,24,24,24,0,24,0.5,uniform,True
48,96372106,5,10637343,0,60,0.005982637405395508,25,25,0,25,25,25,0,25,0.5,uniform,True
49,96372106,5,10637344,0,60,0.0119171142578125,25,25,0,25,25,25,0,25,0.5,uniform,True
50,96372106,5,10637345,0,60,0.012964248657226562,39,39,0,39,39,39,0,39,0.5,uniform,True
