Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,6,10637296,1,60,0.014284372329711914,37,52,15,42,42,42,0,42,0.75,False
2,96372106,6,10637297,1,60,0.09008908271789551,37,45,8,43,43,43,0,43,0.75,False
3,96372106,6,10637298,1,60,0.03811359405517578,41,47,6,43,43,45,2,43,0.75,False
4,96372106,6,10637299,1,60,1.2177550792694092,47,63,16,55,55,55,0,55,0.75,False
5,96372106,6,10637300,1,60,0.8779010772705078,54,66,12,63,63,63,0,63,0.75,False
6,96372106,6,10637301,1,60,0.02293539047241211,32,46,14,41,41,41,0,41,0.75,False
7,96372106,6,10637302,1,60,0.05750679969787598,52,72,20,64,64,64,0,64,0.75,False
8,96372106,6,10637303,1,60,0.010997772216796875,32,41,9,35,34,35,1,35,0.75,False
9,96372106,6,10637304,1,60,0.028466463088989258,33,45,12,37,37,37,0,37,0.75,False
10,96372106,6,10637305,1,60,0.23302531242370605,40,52,12,47,46,47,1,47,0.75,False
11,96372106,6,10637306,1,60,0.0668649673461914,40,54,14,44,43,44,1,43,0.75,False
12,96372106,6,10637307,1,60,0.08619165420532227,44,62,18,52,51,53,2,52,0.75,False
13,96372106,6,10637308,1,60,0.11414957046508789,44,55,11,50,49,50,1,50,0.75,False
14,96372106,6,10637309,1,60,0.03271293640136719,33,47,14,38,37,37,0,37,0.75,False
15,96372106,6,10637310,1,60,3.4238622188568115,51,65,14,59,59,61,2,59,0.75,False
16,96372106,6,10637311,1,60,0.013823986053466797,42,56,14,50,49,50,1,50,0.75,False
17,96372106,6,10637312,1,60,0.02911543846130371,33,44,11,38,38,38,0,38,0.75,False
18,96372106,6,10637313,1,60,0.0813443660736084,42,55,13,48,48,49,1,48,0.75,False
19,96372106,6,10637314,1,60,0.24232864379882812,46,59,13,53,53,53,0,53,0.75,False
20,96372106,6,10637315,1,60,0.023778915405273438,46,66,20,55,53,56,3,55,0.75,False
21,96372106,6,10637316,1,60,0.667698860168457,53,73,20,64,63,63,0,63,0.75,False
22,96372106,6,10637317,1,60,0.02135014533996582,39,51,12,46,46,46,0,46,0.75,False
23,96372106,6,10637318,1,60,0.013032197952270508,27,36,9,33,32,33,1,33,0.75,False
24,96372106,6,10637319,1,60,0.10088682174682617,51,65,14,58,57,57,0,57,0.75,False
25,96372106,6,10637320,1,60,0.012042760848999023,30,39,9,34,33,35,2,34,0.75,False
26,96372106,6,10637321,1,60,0.03391313552856445,32,44,12,39,39,41,2,39,0.75,False
27,96372106,6,10637322,1,60,0.14679765701293945,39,48,9,44,44,45,1,44,0.75,False
28,96372106,6,10637323,1,60,0.02333211898803711,37,49,12,44,44,44,0,44,0.75,False
29,96372106,6,10637324,1,60,0.011032819747924805,35,45,10,41,40,41,1,41,0.75,False
30,96372106,6,10637325,1,60,0.01603531837463379,34,48,14,39,38,38,0,38,0.75,False
31,96372106,6,10637326,1,60,0.10013175010681152,48,62,14,55,54,55,1,55,0.75,False
32,96372106,6,10637327,1,60,0.07398486137390137,42,55,13,47,46,48,2,47,0.75,False
33,96372106,6,10637328,1,60,0.030028343200683594,46,60,14,50,50,52,2,50,0.75,False
34,96372106,6,10637329,1,60,0.10744094848632812,44,56,12,49,49,50,1,49,0.75,False
35,96372106,6,10637330,1,60,0.02194046974182129,36,51,15,44,44,44,0,44,0.75,False
36,96372106,6,10637331,1,60,0.0376431941986084,29,38,9,34,34,34,0,34,0.75,False
37,96372106,6,10637332,1,60,0.013578414916992188,32,45,13,37,37,38,1,37,0.75,False
38,96372106,6,10637333,1,60,0.19073200225830078,40,48,8,43,42,42,0,42,0.75,False
39,96372106,6,10637334,1,60,0.021931171417236328,40,56,16,45,45,45,0,45,0.75,False
40,96372106,6,10637335,1,60,0.012032747268676758,22,27,5,23,23,23,0,23,0.75,False
41,96372106,6,10637336,1,60,0.14133501052856445,56,70,14,62,61,62,1,62,0.75,False
42,96372106,6,10637337,1,60,0.01793980598449707,34,44,10,39,38,38,0,38,0.75,False
43,96372106,6,10637338,1,60,0.12278008460998535,44,55,11,49,49,49,0,49,0.75,False
44,96372106,6,10637339,1,60,1.7990834712982178,44,58,14,54,53,53,0,53,0.75,False
45,96372106,6,10637340,1,60,0.02198314666748047,35,46,11,44,43,44,1,44,0.75,False
46,96372106,6,10637341,1,60,0.01599574089050293,37,49,12,43,42,43,1,43,0.75,False
47,96372106,6,10637342,1,60,0.010970115661621094,34,42,8,40,40,40,0,40,0.75,False
48,96372106,6,10637343,1,60,0.01001119613647461,32,41,9,36,36,37,1,36,0.75,False
49,96372106,6,10637344,1,60,0.08802413940429688,37,50,13,43,42,44,2,43,0.75,False
50,96372106,6,10637345,1,60,0.07705330848693848,53,69,16,61,61,61,0,61,0.75,False
