Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,0,60,0.13791203498840332,53,53,0,53,53,53,0,53,0.0,uniform,True
2,96372106,10,10637297,0,60,0.049889564514160156,57,57,0,57,57,57,0,57,0.0,uniform,True
3,96372106,10,10637298,0,60,0.026020288467407227,57,57,0,57,57,57,0,57,0.0,uniform,True
4,96372106,10,10637299,0,60,0.028975486755371094,62,62,0,62,62,62,0,62,0.0,uniform,True
5,96372106,10,10637300,0,60,0.2828686237335205,66,66,0,66,66,66,0,66,0.0,uniform,True
6,96372106,10,10637301,0,60,0.07701420783996582,48,48,0,48,48,48,0,48,0.0,uniform,True
7,96372106,10,10637302,0,60,0.051937103271484375,71,71,0,71,71,71,0,71,0.0,uniform,True
8,96372106,10,10637303,0,60,0.029919862747192383,50,50,0,50,50,50,0,50,0.0,uniform,True
9,96372106,10,10637304,0,60,0.03403663635253906,41,41,0,41,41,41,0,41,0.0,uniform,True
10,96372106,10,10637305,0,60,0.14130377769470215,59,59,0,59,59,59,0,59,0.0,uniform,True
11,96372106,10,10637306,0,60,0.06973409652709961,58,58,0,58,58,58,0,58,0.0,uniform,True
12,96372106,10,10637307,0,60,0.07401442527770996,57,57,0,57,57,57,0,57,0.0,uniform,True
13,96372106,10,10637308,0,60,0.08504366874694824,64,64,0,64,64,64,0,64,0.0,uniform,True
14,96372106,10,10637309,0,60,0.050861358642578125,60,60,0,60,60,60,0,60,0.0,uniform,True
15,96372106,10,10637310,0,60,0.11021780967712402,63,63,0,63,63,63,0,63,0.0,uniform,True
16,96372106,10,10637311,0,60,0.04713177680969238,58,58,0,58,58,58,0,58,0.0,uniform,True
17,96372106,10,10637312,0,60,0.17470836639404297,46,46,0,46,46,46,0,46,0.0,uniform,True
18,96372106,10,10637313,0,60,0.2680954933166504,64,64,0,64,64,64,0,64,0.0,uniform,True
19,96372106,10,10637314,0,60,5.293523550033569,60,60,0,60,60,60,0,60,0.0,uniform,True
20,96372106,10,10637315,0,60,0.2257976531982422,70,70,0,70,70,70,0,70,0.0,uniform,True
21,96372106,10,10637316,0,60,0.0660407543182373,59,59,0,59,59,59,0,59,0.0,uniform,True
22,96372106,10,10637317,0,60,0.03893876075744629,61,61,0,61,61,61,0,61,0.0,uniform,True
23,96372106,10,10637318,0,60,0.011106014251708984,49,49,0,49,49,49,0,49,0.0,uniform,True
24,96372106,10,10637319,0,60,0.33745574951171875,59,59,0,59,59,59,0,59,0.0,uniform,True
25,96372106,10,10637320,0,60,0.02007889747619629,49,49,0,49,49,49,0,49,0.0,uniform,True
26,96372106,10,10637321,0,60,0.0911710262298584,52,52,0,52,52,52,0,52,0.0,uniform,True
27,96372106,10,10637322,0,60,0.14803338050842285,58,58,0,58,58,58,0,58,0.0,uniform,True
28,96372106,10,10637323,0,60,12.362579345703125,67,67,0,67,67,67,0,67,0.0,uniform,True
29,96372106,10,10637324,0,60,0.02483844757080078,45,45,0,45,45,45,0,45,0.0,uniform,True
30,96372106,10,10637325,0,60,0.22224903106689453,49,49,0,49,49,49,0,49,0.0,uniform,True
31,96372106,10,10637326,0,60,0.04416942596435547,57,57,0,57,57,57,0,57,0.0,uniform,True
32,96372106,10,10637327,0,60,0.008023738861083984,51,51,0,51,51,51,0,51,0.0,uniform,True
33,96372106,10,10637328,0,60,2.3070600032806396,54,54,0,54,54,54,0,54,0.0,uniform,True
34,96372106,10,10637329,0,60,0.04012036323547363,55,55,0,55,55,55,0,55,0.0,uniform,True
35,96372106,10,10637330,0,60,0.40109729766845703,63,63,0,63,63,63,0,63,0.0,uniform,True
36,96372106,10,10637331,0,60,0.023015737533569336,47,47,0,47,47,47,0,47,0.0,uniform,True
37,96372106,10,10637332,0,60,0.017996549606323242,44,44,0,44,44,44,0,44,0.0,uniform,True
38,96372106,10,10637333,0,60,0.019900083541870117,53,53,0,53,53,53,0,53,0.0,uniform,True
39,96372106,10,10637334,0,60,0.0691068172454834,59,59,0,59,59,59,0,59,0.0,uniform,True
40,96372106,10,10637335,0,60,0.01103067398071289,48,48,0,48,48,48,0,48,0.0,uniform,True
41,96372106,10,10637336,0,60,0.04703879356384277,72,72,0,72,72,72,0,72,0.0,uniform,True
42,96372106,10,10637337,0,60,0.02402949333190918,47,47,0,47,47,47,0,47,0.0,uniform,True
43,96372106,10,10637338,0,60,0.013977527618408203,59,59,0,59,59,59,0,59,0.0,uniform,True
44,96372106,10,10637339,0,60,0.06457948684692383,67,67,0,67,67,67,0,67,0.0,uniform,True
45,96372106,10,10637340,0,60,0.4340493679046631,54,54,0,54,54,54,0,54,0.0,uniform,True
46,96372106,10,10637341,0,60,0.019933223724365234,50,50,0,50,50,50,0,50,0.0,uniform,True
47,96372106,10,10637342,0,60,0.5467000007629395,57,57,0,57,57,57,0,57,0.0,uniform,True
48,96372106,10,10637343,0,60,0.026955604553222656,52,52,0,52,52,52,0,52,0.0,uniform,True
49,96372106,10,10637344,0,60,0.12752413749694824,55,55,0,55,55,55,0,55,0.0,uniform,True
50,96372106,10,10637345,0,60,0.03888392448425293,66,66,0,66,66,66,0,66,0.0,uniform,True
