Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,2,60,40.09576344490051,60,95,35,83,81,83,2,83,0.5,uniform,True
2,96372106,9,10637297,2,60,5.052479982376099,80,110,30,96,91,93,2,93,0.5,uniform,True
3,96372106,9,10637298,2,60,6.648209571838379,77,104,27,91,90,91,1,90,0.5,uniform,True
4,96372106,9,10637299,2,60,9.169432163238525,85,114,29,97,92,96,4,94,0.5,uniform,True
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,9,10637301,2,60,23.295700550079346,61,90,29,72,67,74,7,71,0.5,uniform,True
7,96372106,9,10637302,2,60,27.739808320999146,92,128,36,112,107,116,9,111,0.5,uniform,True
8,96372106,9,10637303,2,60,0.15957260131835938,57,95,38,77,72,80,8,76,0.5,uniform,True
9,96372106,9,10637304,2,60,0.10765361785888672,57,80,23,66,64,65,1,65,0.5,uniform,True
10,96372106,9,10637305,2,60,8.13226318359375,84,117,33,100,94,102,8,98,0.5,uniform,True
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
12,96372106,9,10637307,2,60,47.3393874168396,85,119,34,102,98,102,4,101,0.5,uniform,True
13,96372106,9,10637308,2,60,33.88434815406799,88,127,39,109,108,112,4,108,0.5,uniform,True
14,96372106,9,10637309,2,60,0.40985846519470215,80,104,24,91,89,91,2,91,0.5,uniform,True
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
16,96372106,9,10637311,2,60,2.3597218990325928,74,106,32,89,83,92,9,88,0.5,uniform,True
17,96372106,9,10637312,2,60,7.004284858703613,63,88,25,78,74,79,5,76,0.5,uniform,True
18,96372106,9,10637313,2,60,2.2779242992401123,82,117,35,103,100,107,7,102,0.5,uniform,True
19,96372106,9,10637314,2,60,2.8732752799987793,89,124,35,108,104,111,7,109,0.5,uniform,True
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
21,96372106,9,10637316,2,60,13.097955465316772,82,116,34,101,99,104,5,103,0.5,uniform,True
22,96372106,9,10637317,2,60,0.16259765625,76,111,35,96,95,99,4,96,0.5,uniform,True
23,96372106,9,10637318,2,60,0.07779169082641602,58,90,32,72,67,79,12,73,0.5,uniform,True
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
25,96372106,9,10637320,2,60,0.14258933067321777,57,88,31,68,64,69,5,67,0.5,uniform,True
26,96372106,9,10637321,2,60,1.0003771781921387,67,99,32,83,81,83,2,82,0.5,uniform,True
27,96372106,9,10637322,2,60,56.94169807434082,79,108,29,93,88,92,4,90,0.5,uniform,True
28,96372106,9,10637323,2,60,2.6917836666107178,85,112,27,101,95,101,6,99,0.5,uniform,True
29,96372106,9,10637324,2,60,1.523923397064209,59,82,23,73,67,71,4,67,0.5,uniform,True
30,96372106,9,10637325,2,60,13.682395935058594,78,106,28,87,83,87,4,85,0.5,uniform,True
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
32,96372106,9,10637327,2,60,0.05086517333984375,58,94,36,74,66,71,5,70,0.5,uniform,True
33,96372106,9,10637328,2,60,0.5016911029815674,71,100,29,83,81,84,3,82,0.5,uniform,True
34,96372106,9,10637329,2,60,0.39295005798339844,77,112,35,94,90,96,6,94,0.5,uniform,True
35,96372106,9,10637330,2,60,0.8826749324798584,76,113,37,97,100,101,1,101,0.5,uniform,True
36,96372106,9,10637331,2,60,1.370356798171997,62,92,30,79,79,83,4,81,0.5,uniform,True
37,96372106,9,10637332,2,60,0.5295829772949219,55,75,20,62,57,62,5,59,0.5,uniform,True
38,96372106,9,10637333,2,60,14.318725347518921,74,104,30,88,82,92,10,86,0.5,uniform,True
39,96372106,9,10637334,2,60,0.23439836502075195,75,103,28,92,95,95,0,95,0.5,uniform,True
40,96372106,9,10637335,2,60,1.7652769088745117,68,100,32,81,76,83,7,81,0.5,uniform,True
41,96372106,9,10637336,2,60,55.33199214935303,103,137,34,120,116,123,7,120,0.5,uniform,True
42,96372106,9,10637337,2,60,0.1047213077545166,55,77,22,67,68,68,0,68,0.5,uniform,True
43,96372106,9,10637338,2,60,8.411506414413452,67,96,29,82,79,84,5,80,0.5,uniform,True
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
45,96372106,9,10637340,2,60,33.346784353256226,66,98,32,83,81,85,4,84,0.5,uniform,True
46,96372106,9,10637341,2,60,0.2862699031829834,60,93,33,75,73,78,5,75,0.5,uniform,True
47,96372106,9,10637342,2,60,1.0451686382293701,72,115,43,95,89,93,4,92,0.5,uniform,True
48,96372106,9,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
49,96372106,9,10637344,2,60,10.34033489227295,68,101,33,84,78,86,8,81,0.5,uniform,True
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
