Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,11,10637296,0,60,0.16399717330932617,57,57,0,57,57,57,0,57,0.25,False
2,96372106,11,10637297,0,60,0.06402444839477539,61,61,0,61,61,61,0,61,0.25,False
3,96372106,11,10637298,0,60,0.04792380332946777,63,63,0,63,63,63,0,63,0.25,False
4,96372106,11,10637299,0,60,0.08437037467956543,64,64,0,64,64,64,0,64,0.25,False
5,96372106,11,10637300,0,60,0.399594783782959,70,70,0,70,70,70,0,70,0.25,False
6,96372106,11,10637301,0,60,0.10986995697021484,60,60,0,60,60,60,0,60,0.25,False
7,96372106,11,10637302,0,60,0.04769468307495117,78,78,0,78,78,78,0,78,0.25,False
8,96372106,11,10637303,0,60,0.05247306823730469,55,55,0,55,55,55,0,55,0.25,False
9,96372106,11,10637304,0,60,0.04428601264953613,43,43,0,43,43,43,0,43,0.25,False
10,96372106,11,10637305,0,60,1.8008196353912354,66,66,0,66,66,66,0,66,0.25,False
11,96372106,11,10637306,0,60,0.13212871551513672,65,65,0,65,65,65,0,65,0.25,False
12,96372106,11,10637307,0,60,0.08390021324157715,60,60,0,60,60,60,0,60,0.25,False
13,96372106,11,10637308,0,60,0.10587143898010254,65,65,0,65,65,65,0,65,0.25,False
14,96372106,11,10637309,0,60,0.06387782096862793,63,63,0,63,63,63,0,63,0.25,False
15,96372106,11,10637310,0,60,0.1309659481048584,65,65,0,65,65,65,0,65,0.25,False
16,96372106,11,10637311,0,60,0.0596926212310791,68,68,0,68,68,68,0,68,0.25,False
17,96372106,11,10637312,0,60,7.262461423873901,54,54,0,54,54,54,0,54,0.25,False
18,96372106,11,10637313,0,60,0.3083322048187256,66,66,0,66,66,66,0,66,0.25,False
19,96372106,11,10637314,0,60,7.00073504447937,63,63,0,63,63,63,0,63,0.25,False
20,96372106,11,10637315,0,60,0.3581087589263916,81,81,0,81,81,81,0,81,0.25,False
21,96372106,11,10637316,0,60,0.1085824966430664,64,64,0,64,64,64,0,64,0.25,False
22,96372106,11,10637317,0,60,0.078369140625,63,63,0,63,63,63,0,63,0.25,False
23,96372106,11,10637318,0,60,0.0219576358795166,53,53,0,53,53,53,0,53,0.25,False
24,96372106,11,10637319,0,60,0.467008113861084,61,61,0,61,61,61,0,61,0.25,False
25,96372106,11,10637320,0,60,0.029944419860839844,55,55,0,55,55,55,0,55,0.25,False
26,96372106,11,10637321,0,60,0.14489102363586426,57,57,0,57,57,57,0,57,0.25,False
27,96372106,11,10637322,0,60,0.986222505569458,63,63,0,63,63,63,0,63,0.25,False
28,96372106,11,10637323,0,60,39.011123180389404,70,70,0,70,70,70,0,70,0.25,False
29,96372106,11,10637324,0,60,0.0411834716796875,52,52,0,52,52,52,0,52,0.25,False
30,96372106,11,10637325,0,60,0.35723233222961426,51,51,0,51,51,51,0,51,0.25,False
31,96372106,11,10637326,0,60,0.07191658020019531,60,60,0,60,60,60,0,60,0.25,False
32,96372106,11,10637327,0,60,0.021968603134155273,56,56,0,56,56,56,0,56,0.25,False
33,96372106,11,10637328,0,60,3.408799171447754,63,63,0,63,63,63,0,63,0.25,False
34,96372106,11,10637329,0,60,0.09324288368225098,65,65,0,65,65,65,0,65,0.25,False
35,96372106,11,10637330,0,60,0.4466688632965088,68,68,0,68,68,68,0,68,0.25,False
36,96372106,11,10637331,0,60,0.04153108596801758,48,48,0,48,48,48,0,48,0.25,False
37,96372106,11,10637332,0,60,0.028028488159179688,46,46,0,46,46,46,0,46,0.25,False
38,96372106,11,10637333,0,60,0.05582833290100098,60,60,0,60,60,60,0,60,0.25,False
39,96372106,11,10637334,0,60,0.10487127304077148,64,64,0,64,64,64,0,64,0.25,False
40,96372106,11,10637335,0,60,0.022046327590942383,52,52,0,52,52,52,0,52,0.25,False
41,96372106,11,10637336,0,60,0.13959932327270508,79,79,0,79,79,79,0,79,0.25,False
42,96372106,11,10637337,0,60,0.05704188346862793,52,52,0,52,52,52,0,52,0.25,False
43,96372106,11,10637338,0,60,0.02757859230041504,65,65,0,65,65,65,0,65,0.25,False
44,96372106,11,10637339,0,60,0.08422517776489258,71,71,0,71,71,71,0,71,0.25,False
45,96372106,11,10637340,0,60,0.7347440719604492,64,64,0,64,64,64,0,64,0.25,False
46,96372106,11,10637341,0,60,0.22829222679138184,57,57,0,57,57,57,0,57,0.25,False
47,96372106,11,10637342,0,60,0.9228253364562988,61,61,0,61,61,61,0,61,0.25,False
48,96372106,11,10637343,0,60,0.039202213287353516,54,54,0,54,54,54,0,54,0.25,False
49,96372106,11,10637344,0,60,0.18941378593444824,59,59,0,59,59,59,0,59,0.25,False
50,96372106,11,10637345,0,60,0.08527421951293945,68,68,0,68,68,68,0,68,0.25,False
