Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.007738351821899414,14,23,9,14,14,14,0,14,0.75,uniform,False
2,96372106,2,10637297,1,60,0.0068666934967041016,12,15,3,12,12,12,0,12,0.75,uniform,False
3,96372106,2,10637298,1,60,0.01936626434326172,20,26,6,20,20,20,0,20,0.75,uniform,False
4,96372106,2,10637299,1,60,0.06469941139221191,17,24,7,17,17,17,0,17,0.75,uniform,False
5,96372106,2,10637300,1,60,0.01234579086303711,15,18,3,15,15,15,0,15,0.75,uniform,False
6,96372106,2,10637301,1,60,0.007196664810180664,11,19,8,11,11,11,0,11,0.75,uniform,False
7,96372106,2,10637302,1,60,0.05632972717285156,18,25,7,18,18,19,1,18,0.75,uniform,False
8,96372106,2,10637303,1,60,0.006757974624633789,13,18,5,13,13,13,0,13,0.75,uniform,False
9,96372106,2,10637304,1,60,0.04586172103881836,15,22,7,15,15,15,0,15,0.75,uniform,False
10,96372106,2,10637305,1,60,0.015352249145507812,16,23,7,16,16,16,0,16,0.75,uniform,False
11,96372106,2,10637306,1,60,0.004301309585571289,6,12,6,6,6,6,0,6,0.75,uniform,False
12,96372106,2,10637307,1,60,0.00764918327331543,14,25,11,14,14,14,0,14,0.75,uniform,False
13,96372106,2,10637308,1,60,0.008548498153686523,11,17,6,11,11,11,0,11,0.75,uniform,False
14,96372106,2,10637309,1,60,0.05448627471923828,18,26,8,18,18,19,1,18,0.75,uniform,False
15,96372106,2,10637310,1,60,0.009734392166137695,13,23,10,13,13,14,1,13,0.75,uniform,False
16,96372106,2,10637311,1,60,0.00438380241394043,9,12,3,9,9,9,0,9,0.75,uniform,False
17,96372106,2,10637312,1,60,0.006499767303466797,10,14,4,10,10,10,0,10,0.75,uniform,False
18,96372106,2,10637313,1,60,0.007333517074584961,14,21,7,14,14,14,0,14,0.75,uniform,False
19,96372106,2,10637314,1,60,0.033177852630615234,16,20,4,16,16,17,1,16,0.75,uniform,False
20,96372106,2,10637315,1,60,0.006314992904663086,10,17,7,10,10,11,1,10,0.75,uniform,False
21,96372106,2,10637316,1,60,0.012098073959350586,16,27,11,16,16,16,0,16,0.75,uniform,False
22,96372106,2,10637317,1,60,0.010359048843383789,12,16,4,12,12,13,1,12,0.75,uniform,False
23,96372106,2,10637318,1,60,0.006579160690307617,10,15,5,10,10,10,0,10,0.75,uniform,False
24,96372106,2,10637319,1,60,0.0077021121978759766,16,24,8,16,16,17,1,16,0.75,uniform,False
25,96372106,2,10637320,1,60,0.0046193599700927734,7,10,3,7,7,7,0,7,0.75,uniform,False
26,96372106,2,10637321,1,60,0.0053784847259521484,13,15,2,13,13,13,0,13,0.75,uniform,False
27,96372106,2,10637322,1,60,0.00816202163696289,8,10,2,8,8,8,0,8,0.75,uniform,False
28,96372106,2,10637323,1,60,0.012871742248535156,18,24,6,18,18,19,1,18,0.75,uniform,False
29,96372106,2,10637324,1,60,0.0033004283905029297,5,6,1,5,5,5,0,5,0.75,uniform,False
30,96372106,2,10637325,1,60,0.007042884826660156,10,17,7,10,10,10,0,10,0.75,uniform,False
31,96372106,2,10637326,1,60,0.012520790100097656,12,16,4,12,12,12,0,12,0.75,uniform,False
32,96372106,2,10637327,1,60,0.014814138412475586,11,15,4,11,11,12,1,11,0.75,uniform,False
33,96372106,2,10637328,1,60,0.01166844367980957,12,18,6,12,12,12,0,12,0.75,uniform,False
34,96372106,2,10637329,1,60,0.004727363586425781,7,13,6,7,7,10,3,7,0.75,uniform,False
35,96372106,2,10637330,1,60,0.0038034915924072266,7,8,1,7,7,8,1,7,0.75,uniform,False
36,96372106,2,10637331,1,60,0.006300687789916992,13,21,8,13,13,13,0,13,0.75,uniform,False
37,96372106,2,10637332,1,60,0.005210399627685547,9,12,3,9,9,9,0,9,0.75,uniform,False
38,96372106,2,10637333,1,60,0.0063250064849853516,11,16,5,11,11,12,1,11,0.75,uniform,False
39,96372106,2,10637334,1,60,0.00687408447265625,11,17,6,11,11,12,1,11,0.75,uniform,False
40,96372106,2,10637335,1,60,0.0017025470733642578,2,2,0,2,2,2,0,2,0.75,uniform,False
41,96372106,2,10637336,1,60,0.013861417770385742,17,22,5,17,17,17,0,17,0.75,uniform,False
42,96372106,2,10637337,1,60,0.021678447723388672,14,21,7,14,14,14,0,14,0.75,uniform,False
43,96372106,2,10637338,1,60,0.02101922035217285,16,26,10,16,16,18,2,16,0.75,uniform,False
44,96372106,2,10637339,1,60,0.026224613189697266,10,12,2,10,10,10,0,10,0.75,uniform,False
45,96372106,2,10637340,1,60,0.0059969425201416016,13,20,7,13,13,13,0,13,0.75,uniform,False
46,96372106,2,10637341,1,60,0.00583338737487793,11,16,5,11,11,12,1,11,0.75,uniform,False
47,96372106,2,10637342,1,60,0.0037534236907958984,9,9,0,9,9,9,0,9,0.75,uniform,False
48,96372106,2,10637343,1,60,0.008692502975463867,10,15,5,10,10,10,0,10,0.75,uniform,False
49,96372106,2,10637344,1,60,0.01238107681274414,13,19,6,13,13,13,0,13,0.75,uniform,False
50,96372106,2,10637345,1,60,0.018738269805908203,18,26,8,18,18,20,2,18,0.75,uniform,False
