Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,2,60,0.24733638763427734,49,80,31,61,49,80,31,61,0.0,False
2,96372106,7,10637297,2,60,2.4654037952423096,54,75,21,62,54,75,21,62,0.0,False
3,96372106,7,10637298,2,60,0.9394540786743164,55,80,25,68,55,80,25,68,0.0,False
4,96372106,7,10637299,2,60,8.756610631942749,75,103,28,92,75,103,28,92,0.0,False
5,96372106,7,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
6,96372106,7,10637301,2,60,0.12067699432373047,44,69,25,58,44,69,25,58,0.0,False
7,96372106,7,10637302,2,60,0.679652214050293,68,99,31,83,68,99,31,83,0.0,False
8,96372106,7,10637303,2,60,0.09072113037109375,47,77,30,63,47,77,30,63,0.0,False
9,96372106,7,10637304,2,60,0.07886338233947754,48,69,21,58,48,69,21,58,0.0,False
10,96372106,7,10637305,2,60,3.3851065635681152,55,83,28,66,55,83,28,66,0.0,False
11,96372106,7,10637306,2,60,0.6936800479888916,57,80,23,72,57,80,23,72,0.0,False
12,96372106,7,10637307,2,60,4.651063919067383,70,99,29,85,70,99,29,85,0.0,False
13,96372106,7,10637308,2,60,0.6108255386352539,66,99,33,85,66,99,33,85,0.0,False
14,96372106,7,10637309,2,60,0.10927343368530273,53,76,23,67,53,76,23,67,0.0,False
15,96372106,7,10637310,2,60,13.284417152404785,71,105,34,86,71,105,34,86,0.0,False
16,96372106,7,10637311,2,60,0.019925594329833984,55,85,30,69,55,85,30,69,0.0,False
17,96372106,7,10637312,2,60,0.3151862621307373,42,63,21,53,42,63,21,53,0.0,False
18,96372106,7,10637313,2,60,2.341968536376953,62,92,30,75,62,92,30,75,0.0,False
19,96372106,7,10637314,2,60,1.6414217948913574,72,100,28,86,72,100,28,86,0.0,False
20,96372106,7,10637315,2,60,2.5008373260498047,69,106,37,89,69,106,37,89,0.0,False
21,96372106,7,10637316,2,60,3.503460168838501,74,104,30,88,74,104,30,88,0.0,False
22,96372106,7,10637317,2,60,0.07574129104614258,60,87,27,75,60,87,27,75,0.0,False
23,96372106,7,10637318,2,60,0.019936800003051758,39,61,22,51,39,61,22,51,0.0,False
24,96372106,7,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
25,96372106,7,10637320,2,60,0.051828861236572266,40,63,23,54,40,63,23,54,0.0,False
26,96372106,7,10637321,2,60,0.12660980224609375,46,72,26,54,46,72,26,54,0.0,False
27,96372106,7,10637322,2,60,4.197344779968262,59,85,26,71,59,85,26,71,0.0,False
28,96372106,7,10637323,2,60,0.6548194885253906,62,82,20,74,62,82,20,74,0.0,False
29,96372106,7,10637324,2,60,1.2148747444152832,50,67,17,54,50,67,17,54,0.0,False
30,96372106,7,10637325,2,60,0.5871517658233643,54,74,20,60,54,74,20,60,0.0,False
31,96372106,7,10637326,2,60,1.8140487670898438,71,103,32,89,71,103,32,89,0.0,False
32,96372106,7,10637327,2,60,0.03746628761291504,50,80,30,62,50,80,30,62,0.0,False
33,96372106,7,10637328,2,60,0.27720189094543457,65,94,29,81,65,94,29,81,0.0,False
34,96372106,7,10637329,2,60,0.12361335754394531,58,81,23,70,58,81,23,70,0.0,False
35,96372106,7,10637330,2,60,0.12065529823303223,55,87,32,71,55,87,32,71,0.0,False
36,96372106,7,10637331,2,60,0.37992286682128906,43,66,23,55,43,66,23,55,0.0,False
37,96372106,7,10637332,2,60,0.3396320343017578,45,64,19,52,45,64,19,52,0.0,False
38,96372106,7,10637333,2,60,6.74802565574646,56,74,18,63,56,74,18,63,0.0,False
39,96372106,7,10637334,2,60,0.03787040710449219,60,86,26,75,60,86,26,75,0.0,False
40,96372106,7,10637335,2,60,0.4597911834716797,42,69,27,57,42,69,27,57,0.0,False
41,96372106,7,10637336,2,60,0.3236968517303467,72,110,38,93,72,110,38,93,0.0,False
42,96372106,7,10637337,2,60,0.08333659172058105,39,58,19,46,39,58,19,46,0.0,False
43,96372106,7,10637338,2,60,9.6599760055542,55,82,27,70,55,82,27,70,0.0,False
44,96372106,7,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
45,96372106,7,10637340,2,60,0.16612768173217773,49,76,27,64,49,76,27,64,0.0,False
46,96372106,7,10637341,2,60,0.045397281646728516,48,77,29,66,48,77,29,66,0.0,False
47,96372106,7,10637342,2,60,0.32915234565734863,52,86,34,63,52,86,34,63,0.0,False
48,96372106,7,10637343,2,60,0.01599407196044922,37,58,21,47,37,58,21,47,0.0,False
49,96372106,7,10637344,2,60,1.4274604320526123,49,70,21,62,49,70,21,62,0.0,False
50,96372106,7,10637345,2,60,2.1824488639831543,67,106,39,87,67,106,39,87,0.0,False
