Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.011300086975097656,14,23,9,23,21,23,2,23,0.5,uniform,False
2,96372106,2,10637297,1,60,0.008616209030151367,12,15,3,15,15,15,0,15,0.5,uniform,False
3,96372106,2,10637298,1,60,0.02223491668701172,20,26,6,26,25,26,1,26,0.5,uniform,False
4,96372106,2,10637299,1,60,0.0523381233215332,17,24,7,24,24,24,0,24,0.5,uniform,False
5,96372106,2,10637300,1,60,0.01694035530090332,15,18,3,18,18,18,0,18,0.5,uniform,False
6,96372106,2,10637301,1,60,0.013678550720214844,11,19,8,19,19,19,0,19,0.5,uniform,False
7,96372106,2,10637302,1,60,0.08533596992492676,18,25,7,25,25,25,0,25,0.5,uniform,False
8,96372106,2,10637303,1,60,0.012745380401611328,13,18,5,18,18,18,0,18,0.5,uniform,False
9,96372106,2,10637304,1,60,0.04680275917053223,15,22,7,22,21,22,1,22,0.5,uniform,False
10,96372106,2,10637305,1,60,0.013455390930175781,16,23,7,23,23,23,0,23,0.5,uniform,False
11,96372106,2,10637306,1,60,0.003972768783569336,6,12,6,12,10,12,2,12,0.5,uniform,False
12,96372106,2,10637307,1,60,0.006702423095703125,14,25,11,25,24,25,1,25,0.5,uniform,False
13,96372106,2,10637308,1,60,0.007151603698730469,11,17,6,17,17,17,0,17,0.5,uniform,False
14,96372106,2,10637309,1,60,0.04357433319091797,18,26,8,26,24,26,2,26,0.5,uniform,False
15,96372106,2,10637310,1,60,0.01092982292175293,13,23,10,23,21,23,2,23,0.5,uniform,False
16,96372106,2,10637311,1,60,0.00574493408203125,9,12,3,12,12,12,0,12,0.5,uniform,False
17,96372106,2,10637312,1,60,0.006536960601806641,10,14,4,14,14,14,0,14,0.5,uniform,False
18,96372106,2,10637313,1,60,0.00616765022277832,14,21,7,21,21,21,0,21,0.5,uniform,False
19,96372106,2,10637314,1,60,0.03222155570983887,16,20,4,20,19,19,0,19,0.5,uniform,False
20,96372106,2,10637315,1,60,0.005586862564086914,10,17,7,17,15,17,2,17,0.5,uniform,False
21,96372106,2,10637316,1,60,0.007108211517333984,16,27,11,27,26,27,1,27,0.5,uniform,False
22,96372106,2,10637317,1,60,0.0049936771392822266,12,16,4,16,15,16,1,16,0.5,uniform,False
23,96372106,2,10637318,1,60,0.011167764663696289,10,15,5,15,12,15,3,15,0.5,uniform,False
24,96372106,2,10637319,1,60,0.012033939361572266,16,24,8,24,22,24,2,24,0.5,uniform,False
25,96372106,2,10637320,1,60,0.004301309585571289,7,10,3,10,9,10,1,10,0.5,uniform,False
26,96372106,2,10637321,1,60,0.004380702972412109,13,15,2,15,15,15,0,15,0.5,uniform,False
27,96372106,2,10637322,1,60,0.008198738098144531,8,10,2,10,10,10,0,10,0.5,uniform,False
28,96372106,2,10637323,1,60,0.011986017227172852,18,24,6,24,24,24,0,24,0.5,uniform,False
29,96372106,2,10637324,1,60,0.0034432411193847656,5,6,1,6,6,6,0,6,0.5,uniform,False
30,96372106,2,10637325,1,60,0.00729060173034668,10,17,7,17,16,17,1,17,0.5,uniform,False
31,96372106,2,10637326,1,60,0.007232666015625,12,16,4,16,14,16,2,16,0.5,uniform,False
32,96372106,2,10637327,1,60,0.009553670883178711,11,15,4,15,14,15,1,15,0.5,uniform,False
33,96372106,2,10637328,1,60,0.015117168426513672,12,18,6,18,16,18,2,18,0.5,uniform,False
34,96372106,2,10637329,1,60,0.006757974624633789,7,13,6,13,7,13,6,13,0.5,uniform,False
35,96372106,2,10637330,1,60,0.0036034584045410156,7,8,1,8,7,8,1,8,0.5,uniform,False
36,96372106,2,10637331,1,60,0.005560874938964844,13,21,8,21,21,21,0,21,0.5,uniform,False
37,96372106,2,10637332,1,60,0.0048367977142333984,9,12,3,12,11,12,1,12,0.5,uniform,False
38,96372106,2,10637333,1,60,0.005463361740112305,11,16,5,16,15,16,1,16,0.5,uniform,False
39,96372106,2,10637334,1,60,0.005340099334716797,11,17,6,17,16,17,1,17,0.5,uniform,False
40,96372106,2,10637335,1,60,0.0017766952514648438,2,2,0,2,2,2,0,2,0.5,uniform,False
41,96372106,2,10637336,1,60,0.008388042449951172,17,22,5,22,21,22,1,22,0.5,uniform,False
42,96372106,2,10637337,1,60,0.017476320266723633,14,21,7,21,19,21,2,21,0.5,uniform,False
43,96372106,2,10637338,1,60,0.03498244285583496,16,26,10,26,26,26,0,26,0.5,uniform,False
44,96372106,2,10637339,1,60,0.02732062339782715,10,12,2,12,12,12,0,12,0.5,uniform,False
45,96372106,2,10637340,1,60,0.006026744842529297,13,20,7,20,19,20,1,20,0.5,uniform,False
46,96372106,2,10637341,1,60,0.004800558090209961,11,16,5,16,14,16,2,16,0.5,uniform,False
47,96372106,2,10637342,1,60,0.0032258033752441406,9,9,0,9,9,9,0,9,0.5,uniform,False
48,96372106,2,10637343,1,60,0.005207538604736328,10,15,5,15,14,15,1,15,0.5,uniform,False
49,96372106,2,10637344,1,60,0.006535053253173828,13,19,6,19,19,19,0,19,0.5,uniform,False
50,96372106,2,10637345,1,60,0.026019573211669922,18,26,8,26,25,26,1,26,0.5,uniform,False
