Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,2,60,0.04286909103393555,41,61,20,52,51,53,2,53,0.5,uniform,True
2,96372106,5,10637297,2,60,0.024965763092041016,28,46,18,38,37,40,3,38,0.5,uniform,True
3,96372106,5,10637298,2,60,0.7929337024688721,44,69,25,55,51,55,4,52,0.5,uniform,True
4,96372106,5,10637299,2,60,0.8637189865112305,47,69,22,58,53,58,5,57,0.5,uniform,True
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,5,10637301,2,60,0.06582379341125488,38,56,18,51,50,51,1,51,0.5,uniform,True
7,96372106,5,10637302,2,60,0.3959493637084961,59,91,32,83,79,88,9,86,0.5,uniform,True
8,96372106,5,10637303,2,60,0.00698089599609375,30,53,23,40,39,44,5,40,0.5,uniform,True
9,96372106,5,10637304,2,60,0.05784463882446289,37,52,15,45,43,45,2,45,0.5,uniform,True
10,96372106,5,10637305,2,60,0.2603015899658203,42,64,22,48,48,51,3,48,0.5,uniform,True
11,96372106,5,10637306,2,60,0.014956474304199219,36,66,30,49,49,50,1,49,0.5,uniform,True
12,96372106,5,10637307,2,60,0.2713053226470947,46,64,18,56,54,59,5,57,0.5,uniform,True
13,96372106,5,10637308,2,60,0.05581402778625488,38,61,23,48,41,54,13,48,0.5,uniform,True
14,96372106,5,10637309,2,60,0.10573410987854004,40,56,16,43,44,46,2,46,0.5,uniform,True
15,96372106,5,10637310,2,60,6.274189710617065,54,82,28,72,64,74,10,71,0.5,uniform,True
16,96372106,5,10637311,2,60,0.007975339889526367,36,58,22,47,44,50,6,47,0.5,uniform,True
17,96372106,5,10637312,2,60,0.03889751434326172,29,49,20,39,38,43,5,42,0.5,uniform,True
18,96372106,5,10637313,2,60,1.1988117694854736,45,68,23,53,49,54,5,50,0.5,uniform,True
19,96372106,5,10637314,2,60,0.30019640922546387,39,62,23,47,43,49,6,46,0.5,uniform,True
20,96372106,5,10637315,2,60,0.09770846366882324,40,72,32,47,53,55,2,54,0.5,uniform,True
21,96372106,5,10637316,2,60,0.07476997375488281,54,76,22,63,62,64,2,64,0.5,uniform,True
22,96372106,5,10637317,2,60,0.011962890625,35,52,17,42,42,42,0,42,0.5,uniform,True
23,96372106,5,10637318,2,60,0.017949819564819336,31,49,18,41,37,40,3,38,0.5,uniform,True
24,96372106,5,10637319,2,60,0.2173597812652588,42,73,31,62,59,66,7,62,0.5,uniform,True
25,96372106,5,10637320,2,60,0.06983304023742676,30,48,18,39,38,42,4,39,0.5,uniform,True
26,96372106,5,10637321,2,60,0.01096796989440918,30,50,20,44,39,44,5,44,0.5,uniform,True
27,96372106,5,10637322,2,60,0.355039119720459,32,53,21,41,40,40,0,40,0.5,uniform,True
28,96372106,5,10637323,2,60,0.12668681144714355,40,62,22,51,49,50,1,50,0.5,uniform,True
29,96372106,5,10637324,2,60,0.025910615921020508,30,43,13,38,35,38,3,38,0.5,uniform,True
30,96372106,5,10637325,2,60,0.027924060821533203,29,44,15,41,37,42,5,41,0.5,uniform,True
31,96372106,5,10637326,2,60,0.7340505123138428,43,65,22,56,58,60,2,60,0.5,uniform,True
32,96372106,5,10637327,2,60,0.03385305404663086,41,64,23,52,47,47,0,47,0.5,uniform,True
33,96372106,5,10637328,2,60,0.06781744956970215,50,70,20,60,60,61,1,60,0.5,uniform,True
34,96372106,5,10637329,2,60,0.041886091232299805,41,63,22,54,51,56,5,54,0.5,uniform,True
35,96372106,5,10637330,2,60,0.008974313735961914,27,46,19,42,40,43,3,42,0.5,uniform,True
36,96372106,5,10637331,2,60,0.1944870948791504,27,50,23,38,36,42,6,38,0.5,uniform,True
37,96372106,5,10637332,2,60,0.21242737770080566,34,51,17,43,39,42,3,40,0.5,uniform,True
38,96372106,5,10637333,2,60,0.22539973258972168,41,60,19,53,52,56,4,54,0.5,uniform,True
39,96372106,5,10637334,2,60,0.01595592498779297,39,61,22,49,44,52,8,49,0.5,uniform,True
40,96372106,5,10637335,2,60,0.002994060516357422,17,23,6,23,22,23,1,23,0.5,uniform,True
41,96372106,5,10637336,2,60,0.13565778732299805,52,82,30,70,69,75,6,71,0.5,uniform,True
42,96372106,5,10637337,2,60,0.07475996017456055,34,50,16,45,42,47,5,45,0.5,uniform,True
43,96372106,5,10637338,2,60,0.08976101875305176,43,59,16,52,47,50,3,49,0.5,uniform,True
44,96372106,5,10637339,2,60,8.6847403049469,38,56,18,48,46,48,2,48,0.5,uniform,True
45,96372106,5,10637340,2,60,0.07679533958435059,35,60,25,48,45,47,2,45,0.5,uniform,True
46,96372106,5,10637341,2,60,0.010970830917358398,27,46,19,38,35,38,3,38,0.5,uniform,True
47,96372106,5,10637342,2,60,0.14660930633544922,35,52,17,46,41,43,2,43,0.5,uniform,True
48,96372106,5,10637343,2,60,0.011966228485107422,30,53,23,38,37,43,6,37,0.5,uniform,True
49,96372106,5,10637344,2,60,0.04388260841369629,33,52,19,44,43,45,2,44,0.5,uniform,True
50,96372106,5,10637345,2,60,0.06482434272766113,48,79,31,64,67,68,1,68,0.5,uniform,True
