Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,14,10637296,0,60,0.20042824745178223,76,76,0,76,76,76,0,76,0.0,False
2,96372106,14,10637297,0,60,0.10667848587036133,78,78,0,78,78,78,0,78,0.0,False
3,96372106,14,10637298,0,60,0.7848663330078125,84,84,0,84,84,84,0,84,0.0,False
4,96372106,14,10637299,0,60,2.2231106758117676,81,81,0,81,81,81,0,81,0.0,False
5,96372106,14,10637300,0,60,0.41086435317993164,91,91,0,91,91,91,0,91,0.0,False
6,96372106,14,10637301,0,60,0.16751790046691895,73,73,0,73,73,73,0,73,0.0,False
7,96372106,14,10637302,0,60,0.03690314292907715,94,94,0,94,94,94,0,94,0.0,False
8,96372106,14,10637303,0,60,0.04185056686401367,72,72,0,72,72,72,0,72,0.0,False
9,96372106,14,10637304,0,60,0.04288482666015625,62,62,0,62,62,62,0,62,0.0,False
10,96372106,14,10637305,0,60,1.8280727863311768,75,75,0,75,75,75,0,75,0.0,False
11,96372106,14,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
12,96372106,14,10637307,0,60,23.11621332168579,76,76,0,76,76,76,0,76,0.0,False
13,96372106,14,10637308,0,60,14.957982063293457,94,94,0,94,94,94,0,94,0.0,False
14,96372106,14,10637309,0,60,0.6103687286376953,85,85,0,85,85,85,0,85,0.0,False
15,96372106,14,10637310,0,60,1.0612170696258545,82,82,0,82,82,82,0,82,0.0,False
16,96372106,14,10637311,0,60,14.771429777145386,90,90,0,90,90,90,0,90,0.0,False
17,96372106,14,10637312,0,60,7.987631559371948,76,76,0,76,76,76,0,76,0.0,False
18,96372106,14,10637313,0,60,0.7689437866210938,82,82,0,82,82,82,0,82,0.0,False
19,96372106,14,10637314,0,60,37.56151008605957,87,87,0,87,87,87,0,87,0.0,False
20,96372106,14,10637315,0,60,0.3431367874145508,94,94,0,94,94,94,0,94,0.0,False
21,96372106,14,10637316,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
22,96372106,14,10637317,0,60,0.18350982666015625,75,75,0,75,75,75,0,75,0.0,False
23,96372106,14,10637318,0,60,0.20246028900146484,72,72,0,72,72,72,0,72,0.0,False
24,96372106,14,10637319,0,60,4.107014179229736,78,78,0,78,78,78,0,78,0.0,False
25,96372106,14,10637320,0,60,0.09075760841369629,68,68,0,68,68,68,0,68,0.0,False
26,96372106,14,10637321,0,60,0.1975083351135254,77,77,0,77,77,77,0,77,0.0,False
27,96372106,14,10637322,0,60,0.9474666118621826,78,78,0,78,78,78,0,78,0.0,False
28,96372106,14,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
29,96372106,14,10637324,0,60,0.12969183921813965,72,72,0,72,72,72,0,72,0.0,False
30,96372106,14,10637325,0,60,0.32817769050598145,69,69,0,69,69,69,0,69,0.0,False
31,96372106,14,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
32,96372106,14,10637327,0,60,0.658203125,72,72,0,72,72,72,0,72,0.0,False
33,96372106,14,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
34,96372106,14,10637329,0,60,0.10266828536987305,86,86,0,86,86,86,0,86,0.0,False
35,96372106,14,10637330,0,60,0.4338374137878418,79,79,0,79,79,79,0,79,0.0,False
36,96372106,14,10637331,0,60,0.07080936431884766,69,69,0,69,69,69,0,69,0.0,False
37,96372106,14,10637332,0,60,0.035939693450927734,60,60,0,60,60,60,0,60,0.0,False
38,96372106,14,10637333,0,60,0.43184375762939453,78,78,0,78,78,78,0,78,0.0,False
39,96372106,14,10637334,0,60,0.21143388748168945,80,80,0,80,80,80,0,80,0.0,False
40,96372106,14,10637335,0,60,0.029920339584350586,65,65,0,65,65,65,0,65,0.0,False
41,96372106,14,10637336,0,60,48.528205156326294,101,101,0,101,101,101,0,101,0.0,False
42,96372106,14,10637337,0,60,0.055817604064941406,66,66,0,66,66,66,0,66,0.0,False
43,96372106,14,10637338,0,60,0.03684496879577637,84,84,0,84,84,84,0,84,0.0,False
44,96372106,14,10637339,0,60,5.777541160583496,91,91,0,91,91,91,0,91,0.0,False
45,96372106,14,10637340,0,60,2.11843204498291,86,86,0,86,86,86,0,86,0.0,False
46,96372106,14,10637341,0,60,0.6203620433807373,68,68,0,68,68,68,0,68,0.0,False
47,96372106,14,10637342,0,60,6.934450387954712,80,80,0,80,80,80,0,80,0.0,False
48,96372106,14,10637343,0,60,0.04787302017211914,68,68,0,68,68,68,0,68,0.0,False
49,96372106,14,10637344,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
50,96372106,14,10637345,0,60,20.663771629333496,81,81,0,81,81,81,0,81,0.0,False
