Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,1,60,0.012964487075805664,34,49,15,49,41,49,8,49,0.25,uniform,True
2,96372106,5,10637297,1,60,0.003987789154052734,25,31,6,31,27,31,4,31,0.25,uniform,True
3,96372106,5,10637298,1,60,0.012940645217895508,37,45,8,45,41,45,4,45,0.25,uniform,True
4,96372106,5,10637299,1,60,0.4049417972564697,39,51,12,51,48,53,5,53,0.25,uniform,True
5,96372106,5,10637300,1,60,0.16556835174560547,43,53,10,53,49,53,4,53,0.25,uniform,True
6,96372106,5,10637301,1,60,0.02292776107788086,30,44,14,44,41,44,3,44,0.25,uniform,True
7,96372106,5,10637302,1,60,0.06682133674621582,49,69,20,69,60,70,10,70,0.25,uniform,True
8,96372106,5,10637303,1,60,0.0039865970611572266,28,39,11,39,34,39,5,39,0.25,uniform,True
9,96372106,5,10637304,1,60,0.02192997932434082,28,38,10,38,36,39,3,39,0.25,uniform,True
10,96372106,5,10637305,1,60,0.11370635032653809,36,44,8,44,40,42,2,42,0.25,uniform,True
11,96372106,5,10637306,1,60,0.026928424835205078,32,49,17,49,41,48,7,48,0.25,uniform,True
12,96372106,5,10637307,1,60,0.04587268829345703,34,48,14,48,45,52,7,52,0.25,uniform,True
13,96372106,5,10637308,1,60,0.04185748100280762,35,46,11,46,39,46,7,46,0.25,uniform,True
14,96372106,5,10637309,1,60,0.027926206588745117,30,43,13,43,41,43,2,43,0.25,uniform,True
15,96372106,5,10637310,1,60,0.4827091693878174,44,54,10,54,49,54,5,54,0.25,uniform,True
16,96372106,5,10637311,1,60,0.003989219665527344,31,42,11,42,34,42,8,42,0.25,uniform,True
17,96372106,5,10637312,1,60,0.02991485595703125,27,34,7,34,32,34,2,34,0.25,uniform,True
18,96372106,5,10637313,1,60,0.06582355499267578,36,48,12,48,46,48,2,48,0.25,uniform,True
19,96372106,5,10637314,1,60,0.10574197769165039,34,43,9,43,41,46,5,46,0.25,uniform,True
20,96372106,5,10637315,1,60,0.013983726501464844,36,53,17,53,44,53,9,53,0.25,uniform,True
21,96372106,5,10637316,1,60,0.06380820274353027,43,62,19,62,53,64,11,64,0.25,uniform,True
22,96372106,5,10637317,1,60,0.0139617919921875,30,39,9,39,38,39,1,39,0.25,uniform,True
23,96372106,5,10637318,1,60,0.0119781494140625,26,34,8,34,32,34,2,34,0.25,uniform,True
24,96372106,5,10637319,1,60,0.03987407684326172,40,52,12,52,44,52,8,52,0.25,uniform,True
25,96372106,5,10637320,1,60,0.013960123062133789,26,34,8,34,32,34,2,34,0.25,uniform,True
26,96372106,5,10637321,1,60,0.002991199493408203,25,33,8,33,28,33,5,33,0.25,uniform,True
27,96372106,5,10637322,1,60,0.13262414932250977,30,38,8,38,34,37,3,37,0.25,uniform,True
28,96372106,5,10637323,1,60,0.029922962188720703,33,44,11,44,39,44,5,44,0.25,uniform,True
29,96372106,5,10637324,1,60,0.003977298736572266,27,36,9,36,32,36,4,36,0.25,uniform,True
30,96372106,5,10637325,1,60,0.014972686767578125,24,37,13,37,28,36,8,36,0.25,uniform,True
31,96372106,5,10637326,1,60,0.10767722129821777,37,49,12,49,46,49,3,49,0.25,uniform,True
32,96372106,5,10637327,1,60,0.06583070755004883,37,47,10,47,42,47,5,47,0.25,uniform,True
33,96372106,5,10637328,1,60,0.026927709579467773,39,52,13,52,48,51,3,51,0.25,uniform,True
34,96372106,5,10637329,1,60,0.0997321605682373,35,46,11,46,38,46,8,46,0.25,uniform,True
35,96372106,5,10637330,1,60,0.005989789962768555,24,32,8,32,29,32,3,32,0.25,uniform,True
36,96372106,5,10637331,1,60,0.03089761734008789,24,33,9,33,27,33,6,33,0.25,uniform,True
37,96372106,5,10637332,1,60,0.014957427978515625,27,39,12,39,34,39,5,39,0.25,uniform,True
38,96372106,5,10637333,1,60,0.1127169132232666,34,43,9,43,38,44,6,44,0.25,uniform,True
39,96372106,5,10637334,1,60,0.015956878662109375,32,45,13,45,34,45,11,45,0.25,uniform,True
40,96372106,5,10637335,1,60,0.0019974708557128906,14,16,2,16,16,16,0,16,0.25,uniform,True
41,96372106,5,10637336,1,60,0.09674310684204102,46,56,10,56,52,56,4,56,0.25,uniform,True
42,96372106,5,10637337,1,60,0.017951011657714844,30,39,9,39,32,37,5,37,0.25,uniform,True
43,96372106,5,10637338,1,60,0.060849905014038086,35,43,8,43,40,43,3,43,0.25,uniform,True
44,96372106,5,10637339,1,60,0.09273052215576172,33,41,8,41,40,43,3,43,0.25,uniform,True
45,96372106,5,10637340,1,60,0.010990142822265625,29,41,12,41,32,41,9,41,0.25,uniform,True
46,96372106,5,10637341,1,60,0.00398564338684082,24,34,10,34,29,34,5,34,0.25,uniform,True
47,96372106,5,10637342,1,60,0.00897979736328125,29,36,7,36,36,36,0,36,0.25,uniform,True
48,96372106,5,10637343,1,60,0.009974002838134766,27,36,9,36,30,36,6,36,0.25,uniform,True
49,96372106,5,10637344,1,60,0.017932653427124023,29,41,12,41,37,41,4,41,0.25,uniform,True
50,96372106,5,10637345,1,60,0.060854196548461914,44,58,14,58,56,61,5,61,0.25,uniform,True
