Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,2,60,42.167245864868164,60,95,35,95,78,94,16,94,0.25,uniform,True
2,96372106,9,10637297,2,60,3.944469690322876,80,110,30,110,100,112,12,112,0.25,uniform,True
3,96372106,9,10637298,2,60,6.570434808731079,77,104,27,104,83,104,21,104,0.25,uniform,True
4,96372106,9,10637299,2,60,9.64722204208374,85,114,29,114,97,112,15,112,0.25,uniform,True
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
6,96372106,9,10637301,2,60,24.561283826828003,61,90,29,90,81,88,7,88,0.25,uniform,True
7,96372106,9,10637302,2,60,28.72917151451111,92,128,36,128,114,130,16,130,0.25,uniform,True
8,96372106,9,10637303,2,60,0.10671544075012207,57,95,38,95,74,95,21,95,0.25,uniform,True
9,96372106,9,10637304,2,60,0.12765836715698242,57,80,23,80,69,80,11,80,0.25,uniform,True
10,96372106,9,10637305,2,60,8.994935750961304,84,117,33,117,110,117,7,117,0.25,uniform,True
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
12,96372106,9,10637307,2,60,49.299113273620605,85,119,34,119,101,118,17,118,0.25,uniform,True
13,96372106,9,10637308,2,60,34.44384026527405,88,127,39,127,106,123,17,123,0.25,uniform,True
14,96372106,9,10637309,2,60,0.2991969585418701,80,104,24,104,84,103,19,103,0.25,uniform,True
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
16,96372106,9,10637311,2,60,2.6828227043151855,74,106,32,106,93,105,12,105,0.25,uniform,True
17,96372106,9,10637312,2,60,7.97666072845459,63,88,25,88,78,87,9,87,0.25,uniform,True
18,96372106,9,10637313,2,60,2.1103765964508057,82,117,35,117,105,117,12,117,0.25,uniform,True
19,96372106,9,10637314,2,60,2.4324934482574463,89,124,35,124,99,125,26,125,0.25,uniform,True
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
21,96372106,9,10637316,2,60,13.108928918838501,82,116,34,116,104,115,11,115,0.25,uniform,True
22,96372106,9,10637317,2,60,0.10274648666381836,76,111,35,111,102,113,11,113,0.25,uniform,True
23,96372106,9,10637318,2,60,0.06382894515991211,58,90,32,90,71,90,19,90,0.25,uniform,True
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
25,96372106,9,10637320,2,60,0.1446213722229004,57,88,31,88,77,87,10,87,0.25,uniform,True
26,96372106,9,10637321,2,60,0.8297796249389648,67,99,32,99,77,99,22,99,0.25,uniform,True
27,96372106,9,10637322,2,60,56.086981534957886,79,108,29,108,96,109,13,109,0.25,uniform,True
28,96372106,9,10637323,2,60,2.5581259727478027,85,112,27,112,105,111,6,111,0.25,uniform,True
29,96372106,9,10637324,2,60,1.121960163116455,59,82,23,82,74,80,6,80,0.25,uniform,True
30,96372106,9,10637325,2,60,13.00123119354248,78,106,28,106,99,105,6,105,0.25,uniform,True
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
32,96372106,9,10637327,2,60,0.040865421295166016,58,94,36,94,71,93,22,93,0.25,uniform,True
33,96372106,9,10637328,2,60,0.4936807155609131,71,100,29,100,91,100,9,100,0.25,uniform,True
34,96372106,9,10637329,2,60,0.3510620594024658,77,112,35,112,99,115,16,115,0.25,uniform,True
35,96372106,9,10637330,2,60,0.6363263130187988,76,113,37,113,101,115,14,115,0.25,uniform,True
36,96372106,9,10637331,2,60,1.274616003036499,62,92,30,92,76,92,16,92,0.25,uniform,True
37,96372106,9,10637332,2,60,0.5086758136749268,55,75,20,75,61,72,11,72,0.25,uniform,True
38,96372106,9,10637333,2,60,13.805099487304688,74,104,30,104,92,103,11,103,0.25,uniform,True
39,96372106,9,10637334,2,60,0.13463973999023438,75,103,28,103,93,107,14,107,0.25,uniform,True
40,96372106,9,10637335,2,60,1.5588877201080322,68,100,32,100,86,100,14,100,0.25,uniform,True
41,96372106,9,10637336,2,60,52.34202289581299,103,137,34,137,134,141,7,141,0.25,uniform,True
42,96372106,9,10637337,2,60,0.10970473289489746,55,77,22,77,69,77,8,77,0.25,uniform,True
43,96372106,9,10637338,2,60,8.156133651733398,67,96,29,96,87,96,9,96,0.25,uniform,True
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
45,96372106,9,10637340,2,60,31.32624626159668,66,98,32,98,81,98,17,98,0.25,uniform,True
46,96372106,9,10637341,2,60,0.13859796524047852,60,93,33,93,69,93,24,93,0.25,uniform,True
47,96372106,9,10637342,2,60,0.9175353050231934,72,115,43,115,102,113,11,113,0.25,uniform,True
48,96372106,9,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
49,96372106,9,10637344,2,60,8.885228633880615,68,101,33,101,83,104,21,104,0.25,uniform,True
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,True
