Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,4,60,0.41289663314819336,0.002991914749145508,59,113,54,82,59,113,54,82,0.0,uniform,True
2,96372106,5,10637297,4,60,0.01296544075012207,0.0019931793212890625,44,74,30,58,44,74,30,58,0.0,uniform,True
3,96372106,5,10637298,4,60,0.52561354637146,0.0030264854431152344,59,121,62,90,59,121,62,90,0.0,uniform,True
4,96372106,5,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
5,96372106,5,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
6,96372106,5,10637301,4,60,0.11373114585876465,0.11574196815490723,51,92,41,73,51,92,41,73,0.0,uniform,True
7,96372106,5,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
8,96372106,5,10637303,4,60,0.21442675590515137,0.21642112731933594,50,90,40,69,50,90,40,69,0.0,uniform,True
9,96372106,5,10637304,4,60,2.3577499389648438,2.3597512245178223,49,91,42,70,49,91,42,70,0.0,uniform,True
10,96372106,5,10637305,4,60,16.011129140853882,16.01511812210083,58,105,47,81,58,105,47,81,0.0,uniform,True
11,96372106,5,10637306,4,60,0.10174012184143066,0.10473322868347168,46,100,54,71,46,100,54,71,0.0,uniform,True
12,96372106,5,10637307,4,60,0.25630974769592285,0.2583024501800537,57,102,45,78,57,102,45,78,0.0,uniform,True
13,96372106,5,10637308,4,60,5.517199754714966,5.5191943645477295,61,116,55,92,61,116,55,92,0.0,uniform,True
14,96372106,5,10637309,4,60,2.492357015609741,2.494382381439209,51,102,51,78,51,102,51,78,0.0,uniform,True
15,96372106,5,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
16,96372106,5,10637311,4,60,0.09275412559509277,0.09479069709777832,50,100,50,77,50,100,50,77,0.0,uniform,True
17,96372106,5,10637312,4,60,1.7174055576324463,1.7194623947143555,47,76,29,64,47,76,29,64,0.0,uniform,True
18,96372106,5,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
19,96372106,5,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
20,96372106,5,10637315,4,60,1.6027121543884277,1.605705738067627,63,120,57,98,63,120,57,98,0.0,uniform,True
21,96372106,5,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
22,96372106,5,10637317,4,60,0.07779121398925781,0.08078408241271973,42,88,46,70,42,88,46,70,0.0,uniform,True
23,96372106,5,10637318,4,60,0.12467479705810547,0.12567472457885742,46,83,37,62,46,83,37,62,0.0,uniform,True
24,96372106,5,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
25,96372106,5,10637320,4,60,0.025929689407348633,0.027924537658691406,46,84,38,62,46,84,38,62,0.0,uniform,True
26,96372106,5,10637321,4,60,0.00797891616821289,0.009973287582397461,38,80,42,55,38,80,42,55,0.0,uniform,True
27,96372106,5,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
28,96372106,5,10637323,4,60,9.15553593635559,9.158526182174683,60,101,41,77,60,101,41,77,0.0,uniform,True
29,96372106,5,10637324,4,60,83.02690005302429,83.02991461753845,51,84,33,74,51,84,33,74,0.0,uniform,True
30,96372106,5,10637325,4,60,0.8436923027038574,0.8457419872283936,41,78,37,61,41,78,37,61,0.0,uniform,True
31,96372106,5,10637326,4,60,16.947622299194336,16.95061421394348,64,108,44,98,64,108,44,98,0.0,uniform,True
32,96372106,5,10637327,4,60,0.926551342010498,0.9285423755645752,52,103,51,84,52,103,51,84,0.0,uniform,True
33,96372106,5,10637328,4,60,1.6107475757598877,1.6127214431762695,63,111,48,84,63,111,48,84,0.0,uniform,True
34,96372106,5,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,True
35,96372106,5,10637330,4,60,0.007977962493896484,0.009940385818481445,38,81,43,66,38,81,43,66,0.0,uniform,True
36,96372106,5,10637331,4,60,0.009973526000976562,0.011971235275268555,35,63,28,48,35,63,28,48,0.0,uniform,True
37,96372106,5,10637332,4,60,0.22037506103515625,0.2243974208831787,42,80,38,53,42,80,38,53,0.0,uniform,True
