Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
2,96372106,9,10637297,2,60,10.348459482192993,80,110,30,80,80,80,0,80,1.0,uniform,False
3,96372106,9,10637298,2,60,18.225712537765503,77,104,27,77,77,77,0,77,1.0,uniform,False
4,96372106,9,10637299,2,60,25.288305521011353,85,114,29,85,85,85,0,85,1.0,uniform,False
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
6,96372106,9,10637301,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
7,96372106,9,10637302,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
8,96372106,9,10637303,2,60,0.24084019660949707,57,95,38,57,57,57,0,57,1.0,uniform,False
9,96372106,9,10637304,2,60,0.2815968990325928,57,80,23,57,57,57,0,57,1.0,uniform,False
10,96372106,9,10637305,2,60,23.10611057281494,84,117,33,84,84,84,0,84,1.0,uniform,False
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
12,96372106,9,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
13,96372106,9,10637308,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
14,96372106,9,10637309,2,60,0.7497479915618896,80,104,24,80,80,80,0,80,1.0,uniform,False
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
16,96372106,9,10637311,2,60,6.4274938106536865,74,106,32,74,74,74,0,74,1.0,uniform,False
17,96372106,9,10637312,2,60,17.870867490768433,63,88,25,63,63,63,0,63,1.0,uniform,False
18,96372106,9,10637313,2,60,5.934024095535278,82,117,35,82,82,82,0,82,1.0,uniform,False
19,96372106,9,10637314,2,60,6.8233442306518555,89,124,35,89,89,89,0,89,1.0,uniform,False
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
21,96372106,9,10637316,2,60,36.5630362033844,82,116,34,82,82,82,0,82,1.0,uniform,False
22,96372106,9,10637317,2,60,0.3037071228027344,76,111,35,76,76,76,0,76,1.0,uniform,False
23,96372106,9,10637318,2,60,0.13559675216674805,58,90,32,58,58,58,0,58,1.0,uniform,False
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
25,96372106,9,10637320,2,60,0.3787240982055664,57,88,31,57,57,57,0,57,1.0,uniform,False
26,96372106,9,10637321,2,60,2.317498207092285,67,99,32,67,67,67,0,67,1.0,uniform,False
27,96372106,9,10637322,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
28,96372106,9,10637323,2,60,6.798616170883179,85,112,27,85,85,85,0,85,1.0,uniform,False
29,96372106,9,10637324,2,60,2.7545573711395264,59,82,23,59,59,59,0,59,1.0,uniform,False
30,96372106,9,10637325,2,60,36.71722173690796,78,106,28,78,78,78,0,78,1.0,uniform,False
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
32,96372106,9,10637327,2,60,0.12958693504333496,58,94,36,58,58,58,0,58,1.0,uniform,False
33,96372106,9,10637328,2,60,1.187469482421875,71,100,29,71,71,71,0,71,1.0,uniform,False
34,96372106,9,10637329,2,60,0.7515244483947754,77,112,35,77,77,77,0,77,1.0,uniform,False
35,96372106,9,10637330,2,60,1.3970057964324951,76,113,37,76,76,76,0,76,1.0,uniform,False
36,96372106,9,10637331,2,60,3.0015790462493896,62,92,30,62,62,62,0,62,1.0,uniform,False
37,96372106,9,10637332,2,60,1.2086431980133057,55,75,20,55,55,55,0,55,1.0,uniform,False
38,96372106,9,10637333,2,60,36.306413412094116,74,104,30,74,74,74,0,74,1.0,uniform,False
39,96372106,9,10637334,2,60,0.3900635242462158,75,103,28,75,75,75,0,75,1.0,uniform,False
40,96372106,9,10637335,2,60,3.7934858798980713,68,100,32,68,68,68,0,68,1.0,uniform,False
41,96372106,9,10637336,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
42,96372106,9,10637337,2,60,0.30528855323791504,55,77,22,55,55,55,0,55,1.0,uniform,False
43,96372106,9,10637338,2,60,23.120556831359863,67,96,29,67,67,67,0,67,1.0,uniform,False
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
45,96372106,9,10637340,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
46,96372106,9,10637341,2,60,0.3500680923461914,60,93,33,60,60,60,0,60,1.0,uniform,False
47,96372106,9,10637342,2,60,2.530766487121582,72,115,43,72,72,72,0,72,1.0,uniform,False
48,96372106,9,10637343,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
49,96372106,9,10637344,2,60,25.457078456878662,68,101,33,68,68,68,0,68,1.0,uniform,False
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,False
