Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,6,10637296,4,60,0.07594013214111328,65,112,47,85,75,103,28,88,0.25,True
2,96372106,6,10637297,4,60,2.808990955352783,74,109,35,96,81,97,16,91,0.25,True
3,96372106,6,10637298,4,60,0.20882701873779297,62,118,56,90,70,104,34,90,0.25,True
4,96372106,6,10637299,4,60,9.081943035125732,86,144,58,112,97,116,19,107,0.25,True
5,96372106,6,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,True
6,96372106,6,10637301,4,60,0.07536578178405762,59,98,39,75,68,80,12,76,0.25,True
7,96372106,6,10637302,4,60,4.298236131668091,98,155,57,127,127,149,22,135,0.25,True
8,96372106,6,10637303,4,60,0.04150390625,58,99,41,75,74,80,6,75,0.25,True
9,96372106,6,10637304,4,60,0.24056029319763184,61,101,40,82,83,93,10,87,0.25,True
10,96372106,6,10637305,4,60,6.873910427093506,71,120,49,95,79,105,26,96,0.25,True
11,96372106,6,10637306,4,60,0.2694826126098633,62,118,56,92,79,100,21,89,0.25,True
12,96372106,6,10637307,4,60,1.5173273086547852,85,128,43,106,93,121,28,108,0.25,True
13,96372106,6,10637308,4,60,59.4941840171814,88,135,47,110,104,113,9,109,0.25,True
14,96372106,6,10637309,4,60,7.2201011180877686,54,104,50,76,71,88,17,76,0.25,True
15,96372106,6,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,True
16,96372106,6,10637311,4,60,0.07475018501281738,75,116,41,103,94,107,13,103,0.25,True
17,96372106,6,10637312,4,60,2.1862926483154297,54,98,44,72,68,74,6,72,0.25,True
18,96372106,6,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,True
19,96372106,6,10637314,4,60,15.975146770477295,80,127,47,109,96,117,21,111,0.25,True
20,96372106,6,10637315,4,60,0.7672281265258789,89,148,59,112,103,127,24,111,0.25,True
21,96372106,6,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,True
22,96372106,6,10637317,4,60,0.05469560623168945,61,105,44,79,67,96,29,83,0.25,True
23,96372106,6,10637318,4,60,0.6844923496246338,53,89,36,69,56,85,29,70,0.25,True
24,96372106,6,10637319,4,60,9.268777847290039,94,147,53,122,103,127,24,121,0.25,True
25,96372106,6,10637320,4,60,0.023665428161621094,51,95,44,78,58,88,30,78,0.25,True
26,96372106,6,10637321,4,60,0.5956940650939941,52,92,40,67,53,76,23,64,0.25,True
27,96372106,6,10637322,4,60,0.6324887275695801,79,132,53,109,103,112,9,110,0.25,True
28,96372106,6,10637323,4,60,11.6634521484375,76,116,40,97,86,104,18,96,0.25,True
29,96372106,6,10637324,4,60,20.44653558731079,78,109,31,90,81,98,17,87,0.25,True
30,96372106,6,10637325,4,60,0.09883904457092285,57,96,39,75,67,82,15,74,0.25,True
31,96372106,6,10637326,4,60,0.2449328899383545,81,125,44,106,91,117,26,103,0.25,True
32,96372106,6,10637327,4,60,1.6151225566864014,67,120,53,101,93,107,14,103,0.25,True
33,96372106,6,10637328,4,60,0.08706283569335938,78,124,46,101,98,111,13,101,0.25,True
34,96372106,6,10637329,4,60,23.63884139060974,75,120,45,96,89,101,12,95,0.25,True
35,96372106,6,10637330,4,60,0.022019147872924805,55,103,48,77,67,91,24,77,0.25,True
36,96372106,6,10637331,4,60,0.01691579818725586,41,76,35,61,55,61,6,61,0.25,True
37,96372106,6,10637332,4,60,0.6599576473236084,55,101,46,87,81,93,12,87,0.25,True
38,96372106,6,10637333,4,60,8.393672943115234,71,109,38,86,75,94,19,81,0.25,True
39,96372106,6,10637334,4,60,0.12701654434204102,72,115,43,94,81,112,31,94,0.25,True
40,96372106,6,10637335,4,60,0.09079718589782715,36,66,30,50,40,59,19,50,0.25,True
41,96372106,6,10637336,4,60,51.30794143676758,104,163,59,141,118,144,26,137,0.25,True
42,96372106,6,10637337,4,60,0.3115100860595703,46,87,41,61,56,69,13,61,0.25,True
43,96372106,6,10637338,4,60,2.0233840942382812,69,121,52,91,81,113,32,91,0.25,True
44,96372106,6,10637339,4,60,36.91842079162598,75,127,52,103,85,114,29,101,0.25,True
45,96372106,6,10637340,4,60,0.15755653381347656,66,102,36,88,81,91,10,86,0.25,True
46,96372106,6,10637341,4,60,0.23340439796447754,67,129,62,92,84,102,18,92,0.25,True
47,96372106,6,10637342,4,60,0.18958139419555664,56,93,37,80,71,81,10,76,0.25,True
48,96372106,6,10637343,4,60,5.461013555526733,68,100,32,81,73,86,13,78,0.25,True
49,96372106,6,10637344,4,60,6.90260124206543,64,105,41,91,85,92,7,88,0.25,True
50,96372106,6,10637345,4,60,27.68624758720398,99,156,57,130,115,133,18,126,0.25,True
