Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,2,60,0.024931669235229492,44,65,21,56,53,56,3,56,0.5,uniform,True
2,96372106,6,10637297,2,60,2.275876760482788,43,63,20,51,48,49,1,48,0.5,uniform,True
3,96372106,6,10637298,2,60,1.1608943939208984,50,72,22,57,59,60,1,59,0.5,uniform,True
4,96372106,6,10637299,2,60,0.8128256797790527,56,81,25,70,67,67,0,67,0.5,uniform,True
5,96372106,6,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
6,96372106,6,10637301,2,60,0.1945030689239502,41,62,21,48,45,48,3,46,0.5,uniform,True
7,96372106,6,10637302,2,60,0.8496701717376709,67,93,26,80,76,86,10,80,0.5,uniform,True
8,96372106,6,10637303,2,60,0.009973526000976562,33,59,26,51,50,52,2,51,0.5,uniform,True
9,96372106,6,10637304,2,60,0.11565279960632324,43,63,20,53,51,57,6,53,0.5,uniform,True
10,96372106,6,10637305,2,60,0.2782902717590332,50,71,21,63,59,61,2,60,0.5,uniform,True
11,96372106,6,10637306,2,60,0.5953822135925293,52,78,26,66,59,60,1,60,0.5,uniform,True
12,96372106,6,10637307,2,60,4.3234076499938965,61,88,27,76,70,76,6,74,0.5,uniform,True
13,96372106,6,10637308,2,60,1.1379308700561523,52,80,28,64,58,66,8,63,0.5,uniform,True
14,96372106,6,10637309,2,60,0.10670948028564453,45,61,16,54,53,54,1,54,0.5,uniform,True
15,96372106,6,10637310,2,60,9.285102367401123,65,96,31,79,71,80,9,74,0.5,uniform,True
16,96372106,6,10637311,2,60,0.012000799179077148,47,75,28,61,59,64,5,61,0.5,uniform,True
17,96372106,6,10637312,2,60,0.03989720344543457,35,60,25,45,44,48,4,45,0.5,uniform,True
18,96372106,6,10637313,2,60,2.0455009937286377,52,78,26,67,63,69,6,66,0.5,uniform,True
19,96372106,6,10637314,2,60,1.398258924484253,59,83,24,68,62,70,8,64,0.5,uniform,True
20,96372106,6,10637315,2,60,0.0738072395324707,53,91,38,67,61,71,10,67,0.5,uniform,True
21,96372106,6,10637316,2,60,3.3540093898773193,65,92,27,75,71,74,3,73,0.5,uniform,True
22,96372106,6,10637317,2,60,0.028954505920410156,46,68,22,57,57,58,1,57,0.5,uniform,True
23,96372106,6,10637318,2,60,0.022907257080078125,33,51,18,42,41,43,2,42,0.5,uniform,True
24,96372106,6,10637319,2,60,8.181098699569702,59,93,34,75,73,76,3,74,0.5,uniform,True
25,96372106,6,10637320,2,60,0.04087376594543457,34,53,19,42,40,45,5,42,0.5,uniform,True
26,96372106,6,10637321,2,60,0.060816287994384766,39,58,19,49,43,49,6,48,0.5,uniform,True
27,96372106,6,10637322,2,60,0.2213728427886963,42,67,25,53,51,52,1,52,0.5,uniform,True
28,96372106,6,10637323,2,60,0.4976692199707031,44,70,26,59,53,54,1,53,0.5,uniform,True
29,96372106,6,10637324,2,60,0.10274195671081543,40,58,18,47,44,50,6,45,0.5,uniform,True
30,96372106,6,10637325,2,60,0.041849374771118164,41,63,22,50,50,52,2,50,0.5,uniform,True
31,96372106,6,10637326,2,60,1.2705645561218262,58,87,29,78,76,81,5,78,0.5,uniform,True
32,96372106,6,10637327,2,60,0.02892303466796875,47,75,28,60,54,61,7,59,0.5,uniform,True
33,96372106,6,10637328,2,60,0.10468363761901855,57,82,25,67,61,66,5,63,0.5,uniform,True
34,96372106,6,10637329,2,60,0.10872387886047363,54,76,22,67,66,70,4,68,0.5,uniform,True
35,96372106,6,10637330,2,60,0.0698091983795166,40,69,29,49,49,54,5,50,0.5,uniform,True
36,96372106,6,10637331,2,60,0.2882106304168701,33,53,20,37,35,44,9,37,0.5,uniform,True
37,96372106,6,10637332,2,60,0.22835254669189453,40,59,19,47,45,47,2,46,0.5,uniform,True
38,96372106,6,10637333,2,60,6.689068794250488,52,69,17,61,52,54,2,52,0.5,uniform,True
39,96372106,6,10637334,2,60,0.02592945098876953,50,75,25,63,59,65,6,63,0.5,uniform,True
40,96372106,6,10637335,2,60,0.012969017028808594,27,39,12,31,31,32,1,31,0.5,uniform,True
41,96372106,6,10637336,2,60,0.2134265899658203,64,101,37,82,79,81,2,80,0.5,uniform,True
42,96372106,6,10637337,2,60,0.0658259391784668,38,55,17,44,42,47,5,44,0.5,uniform,True
43,96372106,6,10637338,2,60,0.3221588134765625,52,74,22,64,57,63,6,63,0.5,uniform,True
44,96372106,6,10637339,2,60,27.733766794204712,53,81,28,68,67,67,0,67,0.5,uniform,True
45,96372106,6,10637340,2,60,0.10871386528015137,41,68,27,53,52,55,3,53,0.5,uniform,True
46,96372106,6,10637341,2,60,0.04085206985473633,39,65,26,55,50,57,7,55,0.5,uniform,True
47,96372106,6,10637342,2,60,0.08881735801696777,40,61,21,47,46,50,4,47,0.5,uniform,True
48,96372106,6,10637343,2,60,0.02393627166748047,36,57,21,43,43,44,1,43,0.5,uniform,True
49,96372106,6,10637344,2,60,0.7869184017181396,42,65,23,49,49,53,4,49,0.5,uniform,True
50,96372106,6,10637345,2,60,0.12363934516906738,59,95,36,76,75,76,1,75,0.5,uniform,True
