Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,9,10637296,2,60,32.108447551727295,60,95,35,83,60,95,35,83,0.0,True
2,96372106,9,10637297,2,60,2.6513326168060303,80,110,30,96,80,110,30,96,0.0,True
3,96372106,9,10637298,2,60,4.629351615905762,77,104,27,91,77,104,27,91,0.0,True
4,96372106,9,10637299,2,60,6.5766472816467285,85,114,29,97,85,114,29,97,0.0,True
5,96372106,9,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
6,96372106,9,10637301,2,60,17.110745429992676,61,90,29,72,61,90,29,72,0.0,True
7,96372106,9,10637302,2,60,20.019022703170776,92,128,36,112,92,128,36,112,0.0,True
8,96372106,9,10637303,2,60,0.05196881294250488,57,95,38,77,57,95,38,77,0.0,True
9,96372106,9,10637304,2,60,0.0679023265838623,57,80,23,66,57,80,23,66,0.0,True
10,96372106,9,10637305,2,60,7.000382423400879,84,117,33,100,84,117,33,100,0.0,True
11,96372106,9,10637306,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
12,96372106,9,10637307,2,60,36.78540396690369,85,119,34,102,85,119,34,102,0.0,True
13,96372106,9,10637308,2,60,25.338294744491577,88,127,39,109,88,127,39,109,0.0,True
14,96372106,9,10637309,2,60,0.1798398494720459,80,104,24,91,80,104,24,91,0.0,True
15,96372106,9,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
16,96372106,9,10637311,2,60,1.6204771995544434,74,106,32,89,74,106,32,89,0.0,True
17,96372106,9,10637312,2,60,4.563293218612671,63,88,25,78,63,88,25,78,0.0,True
18,96372106,9,10637313,2,60,1.5491812229156494,82,117,35,103,82,117,35,103,0.0,True
19,96372106,9,10637314,2,60,1.7165825366973877,89,124,35,108,89,124,35,108,0.0,True
20,96372106,9,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
21,96372106,9,10637316,2,60,11.028828382492065,82,116,34,101,82,116,34,101,0.0,True
22,96372106,9,10637317,2,60,0.06524443626403809,76,111,35,96,76,111,35,96,0.0,True
23,96372106,9,10637318,2,60,0.02570629119873047,58,90,32,72,58,90,32,72,0.0,True
24,96372106,9,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
25,96372106,9,10637320,2,60,0.08587455749511719,57,88,31,68,57,88,31,68,0.0,True
26,96372106,9,10637321,2,60,0.5937235355377197,67,99,32,83,67,99,32,83,0.0,True
27,96372106,9,10637322,2,60,40.92965602874756,79,108,29,93,79,108,29,93,0.0,True
28,96372106,9,10637323,2,60,1.668513298034668,85,112,27,101,85,112,27,101,0.0,True
29,96372106,9,10637324,2,60,0.6818897724151611,59,82,23,73,59,82,23,73,0.0,True
30,96372106,9,10637325,2,60,9.314655542373657,78,106,28,87,78,106,28,87,0.0,True
31,96372106,9,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
32,96372106,9,10637327,2,60,0.023945093154907227,58,94,36,74,58,94,36,74,0.0,True
33,96372106,9,10637328,2,60,0.29267024993896484,71,100,29,83,71,100,29,83,0.0,True
34,96372106,9,10637329,2,60,0.17412400245666504,77,112,35,94,77,112,35,94,0.0,True
35,96372106,9,10637330,2,60,0.3323812484741211,76,113,37,97,76,113,37,97,0.0,True
36,96372106,9,10637331,2,60,0.7489235401153564,62,92,30,79,62,92,30,79,0.0,True
37,96372106,9,10637332,2,60,0.3051908016204834,55,75,20,62,55,75,20,62,0.0,True
38,96372106,9,10637333,2,60,9.28864574432373,74,104,30,88,74,104,30,88,0.0,True
39,96372106,9,10637334,2,60,0.08846211433410645,75,103,28,92,75,103,28,92,0.0,True
40,96372106,9,10637335,2,60,0.9587838649749756,68,100,32,81,68,100,32,81,0.0,True
41,96372106,9,10637336,2,60,37.18203067779541,103,137,34,120,103,137,34,120,0.0,True
42,96372106,9,10637337,2,60,0.06687068939208984,55,77,22,67,55,77,22,67,0.0,True
43,96372106,9,10637338,2,60,5.957108736038208,67,96,29,82,67,96,29,82,0.0,True
44,96372106,9,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
45,96372106,9,10637340,2,60,22.951270580291748,66,98,32,83,66,98,32,83,0.0,True
46,96372106,9,10637341,2,60,0.07722616195678711,60,93,33,75,60,93,33,75,0.0,True
47,96372106,9,10637342,2,60,0.6254251003265381,72,115,43,95,72,115,43,95,0.0,True
48,96372106,9,10637343,2,60,52.537981271743774,57,94,37,76,57,94,37,76,0.0,True
49,96372106,9,10637344,2,60,6.511635065078735,68,101,33,84,68,101,33,84,0.0,True
50,96372106,9,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,True
