Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,4,10637296,0,60,0.0068817138671875,25,25,0,25,25,25,0,25,1.0,True
2,96372106,4,10637297,0,60,0.004278898239135742,16,16,0,16,16,16,0,16,1.0,True
3,96372106,4,10637298,0,60,0.0065076351165771484,28,28,0,28,28,28,0,28,1.0,True
4,96372106,4,10637299,0,60,0.0056836605072021484,23,23,0,23,23,23,0,23,1.0,True
5,96372106,4,10637300,0,60,0.007603645324707031,30,30,0,30,30,30,0,30,1.0,True
6,96372106,4,10637301,0,60,0.014742374420166016,26,26,0,26,26,26,0,26,1.0,True
7,96372106,4,10637302,0,60,0.011124610900878906,32,32,0,32,32,32,0,32,1.0,True
8,96372106,4,10637303,0,60,0.009609222412109375,19,19,0,19,19,19,0,19,1.0,True
9,96372106,4,10637304,0,60,0.008715391159057617,19,19,0,19,19,19,0,19,1.0,True
10,96372106,4,10637305,0,60,0.005431652069091797,23,23,0,23,23,23,0,23,1.0,True
11,96372106,4,10637306,0,60,0.010051250457763672,18,18,0,18,18,18,0,18,1.0,True
12,96372106,4,10637307,0,60,0.00700831413269043,28,28,0,28,28,28,0,28,1.0,True
13,96372106,4,10637308,0,60,0.009026050567626953,26,26,0,26,26,26,0,26,1.0,True
14,96372106,4,10637309,0,60,0.0061342716217041016,25,25,0,25,25,25,0,25,1.0,True
15,96372106,4,10637310,0,60,0.021032333374023438,33,33,0,33,33,33,0,33,1.0,True
16,96372106,4,10637311,0,60,0.0066869258880615234,20,20,0,20,20,20,0,20,1.0,True
17,96372106,4,10637312,0,60,0.0046656131744384766,21,21,0,21,21,21,0,21,1.0,True
18,96372106,4,10637313,0,60,0.02929401397705078,30,30,0,30,30,30,0,30,1.0,True
19,96372106,4,10637314,0,60,0.04059576988220215,27,27,0,27,27,27,0,27,1.0,True
20,96372106,4,10637315,0,60,0.011117219924926758,26,26,0,26,26,26,0,26,1.0,True
21,96372106,4,10637316,0,60,0.01656818389892578,28,28,0,28,28,28,0,28,1.0,True
22,96372106,4,10637317,0,60,0.007510662078857422,20,20,0,20,20,20,0,20,1.0,True
23,96372106,4,10637318,0,60,0.004936933517456055,20,20,0,20,20,20,0,20,1.0,True
24,96372106,4,10637319,0,60,0.011421680450439453,26,26,0,26,26,26,0,26,1.0,True
25,96372106,4,10637320,0,60,0.0030498504638671875,15,15,0,15,15,15,0,15,1.0,True
26,96372106,4,10637321,0,60,0.007382631301879883,17,17,0,17,17,17,0,17,1.0,True
27,96372106,4,10637322,0,60,0.006954669952392578,17,17,0,17,17,17,0,17,1.0,True
28,96372106,4,10637323,0,60,0.008913278579711914,27,27,0,27,27,27,0,27,1.0,True
29,96372106,4,10637324,0,60,0.0044405460357666016,18,18,0,18,18,18,0,18,1.0,True
30,96372106,4,10637325,0,60,0.0046694278717041016,19,19,0,19,19,19,0,19,1.0,True
31,96372106,4,10637326,0,60,0.020789623260498047,26,26,0,26,26,26,0,26,1.0,True
32,96372106,4,10637327,0,60,0.00767970085144043,22,22,0,22,22,22,0,22,1.0,True
33,96372106,4,10637328,0,60,0.00875401496887207,25,25,0,25,25,25,0,25,1.0,True
34,96372106,4,10637329,0,60,0.006154537200927734,21,21,0,21,21,21,0,21,1.0,True
35,96372106,4,10637330,0,60,0.0036504268646240234,15,15,0,15,15,15,0,15,1.0,True
36,96372106,4,10637331,0,60,0.006605386734008789,18,18,0,18,18,18,0,18,1.0,True
37,96372106,4,10637332,0,60,0.003300189971923828,17,17,0,17,17,17,0,17,1.0,True
38,96372106,4,10637333,0,60,0.0049707889556884766,21,21,0,21,21,21,0,21,1.0,True
39,96372106,4,10637334,0,60,0.004529237747192383,21,21,0,21,21,21,0,21,1.0,True
40,96372106,4,10637335,0,60,0.0024051666259765625,8,8,0,8,8,8,0,8,1.0,True
41,96372106,4,10637336,0,60,0.009721755981445312,34,34,0,34,34,34,0,34,1.0,True
42,96372106,4,10637337,0,60,0.010191679000854492,20,20,0,20,20,20,0,20,1.0,True
43,96372106,4,10637338,0,60,0.008138656616210938,29,29,0,29,29,29,0,29,1.0,True
44,96372106,4,10637339,0,60,0.017443180084228516,20,20,0,20,20,20,0,20,1.0,True
45,96372106,4,10637340,0,60,0.0076944828033447266,24,24,0,24,24,24,0,24,1.0,True
46,96372106,4,10637341,0,60,0.004039287567138672,18,18,0,18,18,18,0,18,1.0,True
47,96372106,4,10637342,0,60,0.0038993358612060547,17,17,0,17,17,17,0,17,1.0,True
48,96372106,4,10637343,0,60,0.004033088684082031,18,18,0,18,18,18,0,18,1.0,True
49,96372106,4,10637344,0,60,0.01500248908996582,21,21,0,21,21,21,0,21,1.0,True
50,96372106,4,10637345,0,60,0.00691533088684082,28,28,0,28,28,28,0,28,1.0,True
