Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,12,10637296,1,60,4.922332525253296,84,105,21,93,84,105,21,93,0.0,False
2,96372106,12,10637297,1,60,1.8443803787231445,87,108,21,98,87,108,21,98,0.0,False
3,96372106,12,10637298,1,60,4.844231128692627,90,108,18,99,90,108,18,99,0.0,False
4,96372106,12,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
5,96372106,12,10637300,1,60,5.2802770137786865,100,119,19,113,100,119,19,113,0.0,False
6,96372106,12,10637301,1,60,0.4939136505126953,76,96,20,88,76,96,20,88,0.0,False
7,96372106,12,10637302,1,60,14.28168249130249,106,127,21,116,106,127,21,116,0.0,False
8,96372106,12,10637303,1,60,0.3336215019226074,74,97,23,85,74,97,23,85,0.0,False
9,96372106,12,10637304,1,60,0.0571744441986084,55,74,19,63,55,74,19,63,0.0,False
10,96372106,12,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
11,96372106,12,10637306,1,60,20.349679470062256,92,110,18,100,92,110,18,100,0.0,False
12,96372106,12,10637307,1,60,9.592766046524048,84,106,22,98,84,106,22,98,0.0,False
13,96372106,12,10637308,1,60,2.7820253372192383,92,109,17,101,92,109,17,101,0.0,False
14,96372106,12,10637309,1,60,4.208603620529175,90,109,19,97,90,109,19,97,0.0,False
15,96372106,12,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
16,96372106,12,10637311,1,60,0.3899812698364258,87,109,22,95,87,109,22,95,0.0,False
17,96372106,12,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
18,96372106,12,10637313,1,60,0.4747164249420166,93,113,20,108,93,113,20,108,0.0,False
19,96372106,12,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
20,96372106,12,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
21,96372106,12,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
22,96372106,12,10637317,1,60,1.2317595481872559,80,101,21,93,80,101,21,93,0.0,False
23,96372106,12,10637318,1,60,0.2792491912841797,75,99,24,83,75,99,24,83,0.0,False
24,96372106,12,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
25,96372106,12,10637320,1,60,0.09876585006713867,71,86,15,77,71,86,15,77,0.0,False
26,96372106,12,10637321,1,60,0.35006189346313477,80,103,23,99,80,103,23,99,0.0,False
27,96372106,12,10637322,1,60,4.475026845932007,84,104,20,89,84,104,20,89,0.0,False
28,96372106,12,10637323,1,60,12.065776348114014,86,103,17,97,86,103,17,97,0.0,False
29,96372106,12,10637324,1,60,3.0219712257385254,73,84,11,82,73,84,11,82,0.0,False
30,96372106,12,10637325,1,60,8.417516231536865,72,94,22,78,72,94,22,78,0.0,False
31,96372106,12,10637326,1,60,1.4890389442443848,84,104,20,95,84,104,20,95,0.0,False
32,96372106,12,10637327,1,60,1.4122214317321777,75,91,16,84,75,91,16,84,0.0,False
33,96372106,12,10637328,1,60,32.51796841621399,90,112,22,101,90,112,22,101,0.0,False
34,96372106,12,10637329,1,60,2.5721523761749268,92,119,27,107,92,119,27,107,0.0,False
35,96372106,12,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
36,96372106,12,10637331,1,60,0.7669107913970947,69,86,17,77,69,86,17,77,0.0,False
37,96372106,12,10637332,1,60,0.1515955924987793,58,69,11,61,58,69,11,61,0.0,False
38,96372106,12,10637333,1,60,0.35809850692749023,81,102,21,92,81,102,21,92,0.0,False
39,96372106,12,10637334,1,60,0.8257718086242676,86,107,21,97,86,107,21,97,0.0,False
40,96372106,12,10637335,1,60,0.16154694557189941,64,82,18,70,64,82,18,70,0.0,False
41,96372106,12,10637336,1,60,13.826029300689697,110,133,23,119,110,133,23,119,0.0,False
42,96372106,12,10637337,1,60,0.1934819221496582,65,84,19,77,65,84,19,77,0.0,False
43,96372106,12,10637338,1,60,1.6536331176757812,78,98,20,89,78,98,20,89,0.0,False
44,96372106,12,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
45,96372106,12,10637340,1,60,12.589336633682251,91,110,19,100,91,110,19,100,0.0,False
46,96372106,12,10637341,1,60,0.36306166648864746,71,89,18,79,71,89,18,79,0.0,False
47,96372106,12,10637342,1,60,0.13065123558044434,79,97,18,88,79,97,18,88,0.0,False
48,96372106,12,10637343,1,60,0.4328455924987793,66,88,22,77,66,88,22,77,0.0,False
49,96372106,12,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,False
50,96372106,12,10637345,1,60,0.6592655181884766,93,113,20,106,93,113,20,106,0.0,False
