Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,3,10637296,0,60,0.004901409149169922,23,23,0,23,23,23,0,23,0.75,True
2,96372106,3,10637297,0,60,0.002973794937133789,14,14,0,14,14,14,0,14,0.75,True
3,96372106,3,10637298,0,60,0.004850625991821289,24,24,0,24,24,24,0,24,0.75,True
4,96372106,3,10637299,0,60,0.004186391830444336,21,21,0,21,21,21,0,21,0.75,True
5,96372106,3,10637300,0,60,0.007446765899658203,21,21,0,21,21,21,0,21,0.75,True
6,96372106,3,10637301,0,60,0.005988121032714844,23,23,0,23,23,23,0,23,0.75,True
7,96372106,3,10637302,0,60,0.008906126022338867,24,24,0,24,24,24,0,24,0.75,True
8,96372106,3,10637303,0,60,0.007848501205444336,14,14,0,14,14,14,0,14,0.75,True
9,96372106,3,10637304,0,60,0.009099960327148438,18,18,0,18,18,18,0,18,0.75,True
10,96372106,3,10637305,0,60,0.00421595573425293,19,19,0,19,19,19,0,19,0.75,True
11,96372106,3,10637306,0,60,0.0022449493408203125,9,9,0,9,9,9,0,9,0.75,True
12,96372106,3,10637307,0,60,0.003992557525634766,18,18,0,18,18,18,0,18,0.75,True
13,96372106,3,10637308,0,60,0.00795602798461914,19,19,0,19,19,19,0,19,0.75,True
14,96372106,3,10637309,0,60,0.005118370056152344,18,18,0,18,18,18,0,18,0.75,True
15,96372106,3,10637310,0,60,0.0046367645263671875,22,22,0,22,22,22,0,22,0.75,True
16,96372106,3,10637311,0,60,0.004290103912353516,14,14,0,14,14,14,0,14,0.75,True
17,96372106,3,10637312,0,60,0.003304719924926758,15,15,0,15,15,15,0,15,0.75,True
18,96372106,3,10637313,0,60,0.004845857620239258,24,24,0,24,24,24,0,24,0.75,True
19,96372106,3,10637314,0,60,0.02368021011352539,20,20,0,20,20,20,0,20,0.75,True
20,96372106,3,10637315,0,60,0.005432844161987305,14,14,0,14,14,14,0,14,0.75,True
21,96372106,3,10637316,0,60,0.006012916564941406,19,19,0,19,19,19,0,19,0.75,True
22,96372106,3,10637317,0,60,0.0043926239013671875,19,19,0,19,19,19,0,19,0.75,True
23,96372106,3,10637318,0,60,0.0033016204833984375,15,15,0,15,15,15,0,15,0.75,True
24,96372106,3,10637319,0,60,0.0038368701934814453,16,16,0,16,16,16,0,16,0.75,True
25,96372106,3,10637320,0,60,0.002184629440307617,10,10,0,10,10,10,0,10,0.75,True
26,96372106,3,10637321,0,60,0.0023927688598632812,13,13,0,13,13,13,0,13,0.75,True
27,96372106,3,10637322,0,60,0.0025818347930908203,13,13,0,13,13,13,0,13,0.75,True
28,96372106,3,10637323,0,60,0.0050449371337890625,20,20,0,20,20,20,0,20,0.75,True
29,96372106,3,10637324,0,60,0.002741575241088867,12,12,0,12,12,12,0,12,0.75,True
30,96372106,3,10637325,0,60,0.003228425979614258,14,14,0,14,14,14,0,14,0.75,True
31,96372106,3,10637326,0,60,0.018331050872802734,21,21,0,21,21,21,0,21,0.75,True
32,96372106,3,10637327,0,60,0.005026578903198242,16,16,0,16,16,16,0,16,0.75,True
33,96372106,3,10637328,0,60,0.006657123565673828,16,16,0,16,16,16,0,16,0.75,True
34,96372106,3,10637329,0,60,0.004806041717529297,17,17,0,17,17,17,0,17,0.75,True
35,96372106,3,10637330,0,60,0.0014154911041259766,8,8,0,8,8,8,0,8,0.75,True
36,96372106,3,10637331,0,60,0.003720521926879883,16,16,0,16,16,16,0,16,0.75,True
37,96372106,3,10637332,0,60,0.0023217201232910156,12,12,0,12,12,12,0,12,0.75,True
38,96372106,3,10637333,0,60,0.003020763397216797,16,16,0,16,16,16,0,16,0.75,True
39,96372106,3,10637334,0,60,0.004813194274902344,15,15,0,15,15,15,0,15,0.75,True
40,96372106,3,10637335,0,60,0.0011050701141357422,5,5,0,5,5,5,0,5,0.75,True
41,96372106,3,10637336,0,60,0.0059888362884521484,22,22,0,22,22,22,0,22,0.75,True
42,96372106,3,10637337,0,60,0.00938868522644043,15,15,0,15,15,15,0,15,0.75,True
43,96372106,3,10637338,0,60,0.0053064823150634766,26,26,0,26,26,26,0,26,0.75,True
44,96372106,3,10637339,0,60,0.016297101974487305,16,16,0,16,16,16,0,16,0.75,True
45,96372106,3,10637340,0,60,0.002834320068359375,15,15,0,15,15,15,0,15,0.75,True
46,96372106,3,10637341,0,60,0.003325223922729492,15,15,0,15,15,15,0,15,0.75,True
47,96372106,3,10637342,0,60,0.0025730133056640625,13,13,0,13,13,13,0,13,0.75,True
48,96372106,3,10637343,0,60,0.0021762847900390625,12,12,0,12,12,12,0,12,0.75,True
49,96372106,3,10637344,0,60,0.004311561584472656,14,14,0,14,14,14,0,14,0.75,True
50,96372106,3,10637345,0,60,0.005020618438720703,23,23,0,23,23,23,0,23,0.75,True
